l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
22277,1872,59,6,39.00,69180.93,0.01,0.00,N,O,1998-04-30,1998-06-04,1998-05-18,NONE,carefully. even sentiment
22310,1167,40,6,15.00,16022.40,0.06,0.00,N,O,1998-02-23,1998-01-11,1998-03-25,NONE,y express fo
22340,1077,48,1,43.00,42057.01,0.05,0.06,N,O,1998-08-09,1998-07-14,1998-09-01,NONE,sleep against the special gifts.
22403,468,98,2,44.00,60212.24,0.09,0.00,N,O,1998-11-29,1998-09-29,1998-12-05,COLLECT COD,. slyly special deposits use
22438,1780,7,5,43.00,72316.54,0.02,0.01,N,O,1998-01-19,1997-11-11,1998-02-02,DELIVER IN PERSON,hely unusual courts print slyly final
22464,1676,100,1,33.00,52063.11,0.06,0.04,N,O,1998-05-26,1998-04-30,1998-06-19,NONE,s boost sly
22503,1699,82,1,5.00,8003.45,0.00,0.00,N,O,1998-01-16,1998-01-25,1998-01-23,TAKE BACK RETURN,posits along the fur
22565,462,92,6,43.00,58585.78,0.05,0.00,N,O,1998-05-12,1998-04-07,1998-06-02,DELIVER IN PERSON,e furiously fin
22566,1647,89,3,8.00,12389.12,0.00,0.08,N,O,1998-08-01,1998-06-05,1998-08-22,COLLECT COD,to beans. ev
22659,43,44,3,17.00,16031.68,0.10,0.04,N,O,1998-08-27,1998-09-05,1998-09-05,COLLECT COD,e around the ironic packag
22662,68,44,4,41.00,39690.46,0.03,0.03,N,O,1998-07-03,1998-07-23,1998-07-25,TAKE BACK RETURN,posits wake
22788,236,91,4,3.00,3408.69,0.03,0.03,N,O,1998-06-07,1998-07-21,1998-07-04,DELIVER IN PERSON,blithely final packages haggle. f
22790,183,84,1,26.00,28162.68,0.09,0.08,N,O,1998-04-07,1998-04-29,1998-04-18,COLLECT COD,requests. b
22790,843,77,4,16.00,27901.44,0.04,0.01,N,O,1998-06-07,1998-04-28,1998-06-28,COLLECT COD,"pending platelets wake carefully idle, regu"
22949,1866,10,3,39.00,68946.54,0.01,0.03,N,O,1998-07-01,1998-07-18,1998-07-07,DELIVER IN PERSON,ckly. fluffily blithe platelets wake qu
23077,1098,69,4,26.00,25976.34,0.04,0.06,N,O,1998-05-21,1998-04-22,1998-06-04,NONE,final requests haggle quickl
23173,1433,51,2,47.00,62718.21,0.04,0.07,N,O,1998-08-10,1998-07-29,1998-09-08,NONE,regular instr
23203,1313,28,1,10.00,12143.10,0.06,0.03,N,O,1998-01-31,1997-12-18,1998-02-05,TAKE BACK RETURN,"n packages mold furiously silent, s"
23269,309,10,1,47.00,56837.10,0.03,0.01,N,O,1998-05-30,1998-04-08,1998-06-28,TAKE BACK RETURN,"s. ironic,"
23269,1025,31,2,48.00,44448.96,0.04,0.02,N,O,1998-05-17,1998-04-18,1998-06-15,COLLECT COD,xes mold blithely about the i
23397,773,74,3,26.00,43518.02,0.09,0.04,N,O,1998-11-07,1998-08-27,1998-11-30,NONE,"regular, careful sheaves"
23397,1753,80,5,24.00,39714.00,0.00,0.01,N,O,1998-07-26,1998-08-18,1998-08-19,COLLECT COD,lithely ironic pains. fi
23461,338,39,1,5.00,6191.65,0.05,0.08,N,O,1998-07-20,1998-06-28,1998-08-08,NONE,s? carefully ironic excuses
23521,1055,56,3,6.00,5736.30,0.04,0.06,N,O,1998-04-02,1998-05-04,1998-04-04,DELIVER IN PERSON,wake slyly iro
23552,905,40,2,14.00,25282.60,0.06,0.01,N,O,1998-05-05,1998-03-01,1998-05-18,NONE,romise blit
23552,1404,22,3,14.00,18275.60,0.09,0.05,N,O,1998-03-12,1998-03-03,1998-04-04,NONE,"ntegrate slyly above the careful, expr"
23589,549,80,1,1.00,1449.54,0.00,0.02,N,O,1998-06-02,1998-05-27,1998-06-12,NONE,g carefully slyly express theodolites.
23651,224,6,1,46.00,51714.12,0.06,0.02,N,O,1997-12-10,1998-02-10,1998-01-02,NONE,sly ironic accounts nag slyl
23684,1479,97,4,8.00,11043.76,0.02,0.08,N,O,1998-04-16,1998-05-06,1998-04-17,TAKE BACK RETURN,gular accounts along the
23684,36,87,5,43.00,40249.29,0.01,0.08,N,O,1998-05-29,1998-05-03,1998-06-24,DELIVER IN PERSON,", ironic e"
23744,1414,15,3,34.00,44723.94,0.00,0.03,N,O,1998-03-15,1998-04-26,1998-03-19,NONE,ic accounts wake about
23814,1975,8,2,35.00,65693.95,0.09,0.02,N,O,1998-05-30,1998-06-10,1998-06-07,DELIVER IN PERSON,final theodolites are fluff
23879,1881,82,3,49.00,87361.12,0.06,0.08,N,O,1998-09-17,1998-08-22,1998-09-22,COLLECT COD,ts haggle along the furiously even dep
23905,1237,49,2,8.00,9105.84,0.09,0.02,N,O,1997-12-25,1997-11-26,1998-01-22,NONE,ully pending deposits.
23939,497,98,2,20.00,27949.80,0.03,0.02,N,O,1998-06-12,1998-05-20,1998-07-11,NONE,fully unus
24068,190,43,7,23.00,25074.37,0.09,0.07,N,O,1998-06-19,1998-06-13,1998-07-18,NONE,beans doubt along the caref
24163,1774,1,1,34.00,56976.18,0.05,0.02,N,O,1998-06-24,1998-05-21,1998-07-14,DELIVER IN PERSON,sleep slyly
24163,1325,2,6,34.00,41694.88,0.08,0.00,N,O,1998-05-08,1998-05-24,1998-05-12,TAKE BACK RETURN,"tions. regular, unusual instructions nag."
24192,572,73,5,34.00,50067.38,0.01,0.01,N,O,1998-05-28,1998-05-09,1998-06-01,COLLECT COD,the dolphins. sly
24359,575,66,4,16.00,23609.12,0.09,0.02,N,O,1998-05-26,1998-04-11,1998-06-17,COLLECT COD,bout the f
24417,1972,73,1,16.00,29983.52,0.09,0.05,N,O,1998-09-03,1998-09-11,1998-09-15,TAKE BACK RETURN,ependencies. f
24417,1994,95,3,15.00,28439.85,0.08,0.08,N,O,1998-08-04,1998-09-02,1998-08-11,TAKE BACK RETURN,nod. reque
24417,1752,79,5,28.00,46305.00,0.09,0.06,N,O,1998-10-24,1998-08-17,1998-10-29,DELIVER IN PERSON,ke slyly asymptotes. special pinto beans s
24423,1727,54,1,24.00,39089.28,0.10,0.07,N,O,1998-04-23,1998-04-19,1998-05-08,TAKE BACK RETURN,onically regular requests hagg
24518,1463,64,1,49.00,66858.54,0.05,0.03,N,O,1998-01-18,1997-11-05,1998-01-27,COLLECT COD,packages; c
24611,676,70,1,36.00,56760.12,0.02,0.03,N,O,1998-08-22,1998-09-01,1998-09-10,DELIVER IN PERSON,sts. blithely express acc
24611,406,7,3,17.00,22208.80,0.07,0.05,N,O,1998-09-29,1998-08-12,1998-10-24,COLLECT COD,t the slyly
24611,1335,74,5,46.00,56871.18,0.05,0.03,N,O,1998-09-23,1998-09-10,1998-10-12,TAKE BACK RETURN,slyly silent pac
24736,1590,31,6,17.00,25357.03,0.09,0.01,N,O,1998-02-11,1998-03-16,1998-03-12,TAKE BACK RETURN,usly unusu
24773,1264,39,1,5.00,5826.30,0.10,0.08,N,O,1998-07-28,1998-06-11,1998-08-23,TAKE BACK RETURN,inst the quickl
24773,770,35,2,29.00,48452.33,0.06,0.04,N,O,1998-08-17,1998-05-24,1998-09-07,TAKE BACK RETURN,ly special pinto beans. foxe
24800,398,99,2,40.00,51935.60,0.05,0.03,N,O,1998-06-05,1998-06-07,1998-07-05,COLLECT COD,te quickly above the blithely regular plat
24836,788,21,6,26.00,43908.28,0.07,0.03,N,O,1998-06-15,1998-07-09,1998-07-15,NONE,"e express, bold instr"
24839,1371,86,1,4.00,5089.48,0.06,0.04,N,O,1998-09-28,1998-09-21,1998-10-20,COLLECT COD,ide of the thinly regular dolph
24839,800,65,2,43.00,73134.40,0.03,0.05,N,O,1998-08-11,1998-09-23,1998-08-12,NONE,regular accounts. account
24839,1122,59,7,37.00,37855.44,0.01,0.04,N,O,1998-09-17,1998-09-21,1998-10-08,NONE,unusual theodolites wake aft
24930,382,83,3,41.00,52577.58,0.08,0.02,N,O,1998-05-10,1998-05-26,1998-05-30,NONE,l platelets cajole furi
24994,1707,50,1,11.00,17695.70,0.09,0.03,N,O,1998-10-17,1998-09-13,1998-11-12,DELIVER IN PERSON,"dolites. special, even sheaves are. excuse"
24994,1264,39,3,33.00,38453.58,0.04,0.00,N,O,1998-08-27,1998-09-12,1998-09-18,DELIVER IN PERSON,s. special de
24995,1855,99,1,9.00,15811.65,0.06,0.05,N,O,1998-03-23,1998-01-24,1998-04-04,COLLECT COD,uriously regular deposits in
24997,559,20,1,44.00,64220.20,0.01,0.00,N,O,1998-10-06,1998-08-19,1998-10-14,DELIVER IN PERSON,uriously regular theodolites. furi
25029,30,31,2,12.00,11160.36,0.08,0.04,N,O,1998-02-09,1998-01-18,1998-02-22,COLLECT COD,quests wake quickly along the sp
25030,929,64,3,4.00,7319.68,0.05,0.04,N,O,1998-10-24,1998-09-26,1998-10-29,DELIVER IN PERSON,ngside of the slyly ironic packages. blith
25122,1030,36,2,29.00,26999.87,0.10,0.03,N,O,1998-10-02,1998-09-09,1998-10-21,TAKE BACK RETURN,do sleep across the
25124,1611,53,6,42.00,63529.62,0.07,0.01,N,O,1997-12-27,1998-02-28,1998-01-10,COLLECT COD,"its do use slyly around the regular, b"
25218,1776,61,7,44.00,73821.88,0.10,0.07,N,O,1998-06-05,1998-06-22,1998-06-28,COLLECT COD,rious platelets.
25219,398,55,6,1.00,1298.39,0.01,0.05,N,O,1997-12-25,1997-11-09,1998-01-05,COLLECT COD,sits. blith
25283,680,74,1,48.00,75872.64,0.10,0.06,N,O,1998-09-27,1998-09-20,1998-10-11,DELIVER IN PERSON,ly special
25346,1948,37,2,44.00,81397.36,0.06,0.05,N,O,1997-12-04,1997-10-16,1998-01-03,NONE,ideas. blithely regu
25410,1484,63,5,9.00,12469.32,0.02,0.02,N,O,1998-05-04,1998-04-19,1998-06-03,NONE,wake around the ironic ideas. furio
25410,1168,69,7,49.00,52388.84,0.06,0.05,N,O,1998-06-02,1998-04-29,1998-06-07,NONE,slyly regular excuses cajole furiously fin
25415,945,80,6,9.00,16613.46,0.09,0.04,N,O,1998-03-10,1998-02-07,1998-04-09,TAKE BACK RETURN,long the fu
25508,1035,71,3,5.00,4680.15,0.08,0.03,N,O,1998-09-29,1998-08-15,1998-10-07,COLLECT COD,"lly according to the final, even pin"
25539,55,31,3,5.00,4775.25,0.06,0.06,N,O,1998-01-06,1998-01-02,1998-01-18,NONE,posits thrash careful
25600,672,73,1,16.00,25162.72,0.04,0.08,N,O,1998-08-19,1998-09-23,1998-08-21,DELIVER IN PERSON,riously silent p
25604,1374,75,4,36.00,45913.32,0.09,0.00,N,O,1997-12-08,1998-01-01,1998-01-02,DELIVER IN PERSON,after the regular platelets b
25636,710,43,3,30.00,48321.30,0.03,0.03,N,O,1998-10-15,1998-08-13,1998-10-20,COLLECT COD,riously ironic requests thrash quickly
25670,1948,93,2,48.00,88797.12,0.02,0.03,N,O,1998-01-01,1998-03-04,1998-01-11,TAKE BACK RETURN,le quickly. fluffily special theodolit
25730,1694,36,1,23.00,36700.87,0.09,0.06,N,O,1998-01-24,1997-11-12,1998-02-14,TAKE BACK RETURN,e the packages haggle ent
25730,464,23,2,5.00,6822.30,0.02,0.03,N,O,1998-01-05,1997-12-28,1998-01-11,COLLECT COD,s nag quickly. a
25827,967,68,1,4.00,7471.84,0.05,0.05,N,O,1998-09-14,1998-08-29,1998-10-08,TAKE BACK RETURN,special foxes. idly unusual packages kindle
25893,471,72,3,14.00,19200.58,0.10,0.05,N,O,1998-01-04,1997-11-26,1998-01-19,TAKE BACK RETURN,ously above the furiou
25989,561,22,1,36.00,52616.16,0.04,0.03,N,O,1998-07-20,1998-07-11,1998-08-19,COLLECT COD,arefully final packages at
26017,1678,79,1,6.00,9478.02,0.01,0.02,N,O,1998-08-30,1998-07-20,1998-09-18,DELIVER IN PERSON,s above the sl
26150,165,92,1,46.00,48997.36,0.06,0.06,N,O,1998-07-03,1998-07-27,1998-07-22,NONE,ggle regular packages. pendin
26273,53,4,4,36.00,34309.80,0.08,0.08,N,O,1998-03-28,1998-02-03,1998-04-17,TAKE BACK RETURN,the carefully u
26273,707,72,5,28.00,45015.60,0.01,0.07,N,O,1998-02-17,1998-03-05,1998-03-04,COLLECT COD,s detect furiously. blithely regula
26343,1329,68,3,17.00,20915.44,0.07,0.05,N,O,1998-07-23,1998-05-08,1998-07-26,COLLECT COD,nag blithely brave
26371,1839,26,5,27.00,47002.41,0.09,0.08,N,O,1998-09-13,1998-09-30,1998-09-21,TAKE BACK RETURN,d realms. c
26400,1040,76,1,9.00,8469.36,0.00,0.07,N,O,1998-07-23,1998-06-25,1998-07-31,TAKE BACK RETURN,p blithely blithel
26400,506,37,2,50.00,70325.00,0.07,0.02,N,O,1998-05-30,1998-07-01,1998-06-23,DELIVER IN PERSON,ress requests. regular dolphins nag
26403,1955,88,1,4.00,7427.80,0.01,0.01,N,O,1998-03-08,1998-02-11,1998-04-01,NONE,-- quickly slow theodo
26694,1594,95,2,48.00,71788.32,0.02,0.05,N,O,1998-04-02,1998-04-02,1998-04-06,TAKE BACK RETURN,"ts nag blithely. ironic, fi"
26694,1518,59,3,7.00,9936.57,0.03,0.03,N,O,1998-05-25,1998-04-27,1998-06-21,NONE,even theodolites behind the bold package
26727,1949,50,5,41.00,75888.54,0.09,0.06,N,O,1998-07-19,1998-07-22,1998-07-31,NONE,ly pending packages after
26754,1496,97,2,27.00,37732.23,0.10,0.03,N,O,1998-03-18,1998-03-29,1998-04-05,NONE,fily ironic instructions.
27008,1589,30,1,19.00,28321.02,0.06,0.04,N,O,1998-03-13,1998-04-26,1998-04-04,COLLECT COD,lose furiously. regular de
27136,532,23,2,28.00,40110.84,0.01,0.06,N,O,1998-05-18,1998-05-26,1998-05-31,DELIVER IN PERSON,slyly about the always express ideas! s
27234,1420,38,1,43.00,56821.06,0.08,0.05,N,O,1997-12-24,1997-12-19,1998-01-15,TAKE BACK RETURN,quickly bo
27239,1084,85,1,49.00,48268.92,0.05,0.07,N,O,1998-03-17,1998-03-31,1998-04-06,NONE,y even accounts. furious
27429,900,1,1,12.00,21610.80,0.09,0.03,N,O,1998-05-20,1998-07-11,1998-06-17,NONE,ages wake q
27431,738,3,4,7.00,11471.11,0.08,0.04,N,O,1998-08-21,1998-07-18,1998-09-09,TAKE BACK RETURN,old instructi
27462,40,66,1,2.00,1880.08,0.06,0.06,N,O,1998-04-18,1998-06-10,1998-04-24,NONE,iously regular theodolites about
27492,498,28,6,10.00,13984.90,0.06,0.08,N,O,1998-05-07,1998-05-21,1998-05-08,NONE,ets are quickly slyly pending de
27522,1859,89,1,40.00,70434.00,0.04,0.02,N,O,1998-03-03,1998-02-06,1998-03-09,NONE,kly special requests. ironic deposits u
27584,1732,33,1,44.00,71884.12,0.07,0.00,N,O,1998-08-27,1998-06-08,1998-09-16,TAKE BACK RETURN,ironic foxes. furiously even foxes sleep
27584,1611,12,4,33.00,49916.13,0.02,0.01,N,O,1998-08-10,1998-08-02,1998-08-15,COLLECT COD,sits breach above
27584,152,31,5,24.00,25251.60,0.01,0.01,N,O,1998-07-11,1998-07-27,1998-07-31,COLLECT COD,pecial deposits boost q
27588,1657,99,1,22.00,34290.30,0.03,0.03,N,O,1998-10-22,1998-10-24,1998-11-19,COLLECT COD,"g, silent requests after th"
27749,1181,90,5,46.00,49780.28,0.07,0.08,N,O,1998-06-04,1998-08-04,1998-06-20,NONE,dolites boost. regular platelet
27751,513,4,3,42.00,59367.42,0.06,0.06,N,O,1998-04-06,1998-06-22,1998-04-10,TAKE BACK RETURN,e furiously i
27847,337,38,2,3.00,3711.99,0.03,0.02,N,O,1998-08-27,1998-08-28,1998-09-19,TAKE BACK RETURN,"deposits. unusual, fi"
27847,815,16,4,39.00,66916.59,0.08,0.06,N,O,1998-10-05,1998-10-08,1998-10-07,COLLECT COD,quests haggle permanently blithely
27905,1814,15,2,42.00,72064.02,0.08,0.00,N,O,1998-02-18,1997-12-19,1998-03-08,TAKE BACK RETURN,"gular, ironic grouches accord"
27940,1063,34,1,9.00,8676.54,0.02,0.03,N,O,1998-03-28,1998-01-20,1998-04-17,COLLECT COD,pinto beans detect fluffily around
27942,504,5,2,45.00,63202.50,0.07,0.02,N,O,1998-01-16,1997-12-02,1998-01-30,DELIVER IN PERSON,sly. regular packages
27942,390,75,5,33.00,42582.87,0.09,0.04,N,O,1998-02-18,1997-12-24,1998-02-28,NONE,carefully. furiously fin
27968,642,74,2,5.00,7713.20,0.08,0.00,N,O,1998-02-10,1998-01-18,1998-02-25,COLLECT COD,foxes snooze fu
28032,1687,88,2,9.00,14298.12,0.03,0.01,N,O,1998-03-16,1998-03-20,1998-04-09,NONE,egular warthogs x-ray blit
28065,1938,27,5,45.00,82796.85,0.03,0.00,N,O,1998-03-08,1997-12-17,1998-03-29,NONE,to the slyly sly accounts-
28102,394,79,1,30.00,38831.70,0.07,0.01,N,O,1998-03-01,1998-03-16,1998-03-22,NONE,ges with the even theodolit
28132,1925,58,3,23.00,42019.16,0.03,0.06,N,O,1998-06-05,1998-07-30,1998-06-17,NONE,usly. carefully special deposits are
28133,35,61,1,14.00,13090.42,0.02,0.07,N,O,1998-05-08,1998-05-03,1998-05-29,DELIVER IN PERSON,excuses.
28164,116,95,1,20.00,20322.20,0.03,0.03,N,O,1997-12-30,1997-11-07,1998-01-09,COLLECT COD,sits. slyly final accou
28293,705,2,1,41.00,65833.70,0.01,0.03,N,O,1998-01-31,1997-11-23,1998-02-10,COLLECT COD,ully even
28295,1036,37,1,39.00,36544.17,0.09,0.03,N,O,1998-03-25,1998-02-09,1998-04-17,TAKE BACK RETURN,"ymptotes are quickly express,"
28326,1931,20,5,25.00,45823.25,0.01,0.01,N,O,1998-08-24,1998-09-29,1998-09-11,NONE,out the ironic packages. blithely s
28326,1892,36,6,14.00,25114.46,0.08,0.06,N,O,1998-07-11,1998-10-02,1998-08-08,TAKE BACK RETURN,ts doze carefully carefully regular accoun
28352,1762,89,3,45.00,74869.20,0.09,0.03,N,O,1998-01-25,1998-03-19,1998-02-24,COLLECT COD,s haggle final
28391,25,26,3,12.00,11100.24,0.06,0.04,N,O,1998-01-12,1998-03-16,1998-01-30,COLLECT COD,platelets may boost according to
28417,1062,98,5,31.00,29854.86,0.01,0.03,N,O,1998-02-07,1998-03-27,1998-03-03,DELIVER IN PERSON,ackages haggle furiously care
28513,492,22,1,24.00,33419.76,0.05,0.06,N,O,1998-01-15,1997-12-19,1998-02-11,NONE,"final, final grouches cajole after the"
28514,109,62,7,13.00,13118.30,0.00,0.02,N,O,1998-06-24,1998-08-23,1998-07-20,COLLECT COD,furiously bold d
28551,1053,89,6,47.00,44840.35,0.04,0.06,N,O,1998-03-07,1998-01-02,1998-03-24,TAKE BACK RETURN,s. furiously regular instructions hagg
28705,1417,57,6,26.00,34278.66,0.08,0.00,N,O,1998-01-18,1998-03-21,1998-02-05,DELIVER IN PERSON,"ts-- regular, regular asymptotes"
28838,687,88,3,7.00,11113.76,0.01,0.03,N,O,1998-07-17,1998-09-03,1998-08-13,NONE,"d, regular packages. furiously blithe requ"
28869,1046,52,2,43.00,40722.72,0.03,0.08,N,O,1998-09-01,1998-06-17,1998-10-01,TAKE BACK RETURN,en attainments unwind care
28935,372,73,2,23.00,29264.51,0.03,0.06,N,O,1998-01-02,1997-12-12,1998-01-30,NONE,sly enticing dolphins. furiously
28935,1578,79,4,35.00,51784.95,0.06,0.07,N,O,1997-12-22,1998-01-03,1998-01-14,NONE,busy excus
28960,539,100,1,48.00,69097.44,0.01,0.04,N,O,1998-03-08,1998-04-15,1998-04-04,TAKE BACK RETURN,cross the careful
28964,687,19,2,24.00,38104.32,0.02,0.05,N,O,1997-12-15,1998-02-03,1998-01-06,DELIVER IN PERSON,"ross the express, final deposi"
28994,581,82,1,31.00,45928.98,0.06,0.00,N,O,1998-09-09,1998-07-21,1998-09-19,TAKE BACK RETURN,out the slyly final d
28997,347,48,2,35.00,43656.90,0.09,0.05,N,O,1998-01-10,1998-01-08,1998-02-04,NONE,s poach furiously
29059,765,98,5,9.00,14991.84,0.05,0.01,N,O,1997-12-26,1997-12-28,1998-01-04,COLLECT COD,ickly unusual packages. r
29122,1058,29,3,43.00,41239.15,0.01,0.00,N,O,1998-05-27,1998-07-27,1998-06-04,NONE,unts nag carefully special ac
29248,233,88,7,17.00,19264.91,0.01,0.08,N,O,1998-05-10,1998-05-15,1998-06-05,DELIVER IN PERSON,s across the even asymptotes use i
29254,1434,13,2,7.00,9348.01,0.05,0.06,N,O,1998-01-15,1997-10-20,1998-02-11,NONE,kages run carefully t
29254,1701,86,5,19.00,30451.30,0.01,0.06,N,O,1997-12-27,1997-11-25,1998-01-13,DELIVER IN PERSON,of the slyly ironic dependencies. c
29285,1062,98,2,17.00,16372.02,0.08,0.06,N,O,1998-01-19,1998-02-27,1998-02-01,COLLECT COD,lent accounts
29285,731,32,4,37.00,60374.01,0.10,0.01,N,O,1998-03-22,1998-02-07,1998-04-04,COLLECT COD,the thinly pending deposits. regular
29344,1994,27,1,33.00,62567.67,0.05,0.07,N,O,1998-04-29,1998-05-12,1998-05-29,TAKE BACK RETURN,oost slyly alongside of the blith
29542,107,86,1,48.00,48340.80,0.01,0.06,N,O,1998-05-07,1998-05-12,1998-05-23,DELIVER IN PERSON,fully regular ideas along the slyly ev
29601,879,13,6,21.00,37377.27,0.08,0.03,N,O,1998-08-15,1998-06-30,1998-09-01,DELIVER IN PERSON,foxes cajole slyly. blithely special exc
29603,1936,37,1,25.00,45948.25,0.08,0.01,N,O,1998-11-09,1998-09-04,1998-11-27,DELIVER IN PERSON,regular packages sleep. ironic r
29603,838,39,2,43.00,74769.69,0.10,0.01,N,O,1998-11-13,1998-10-18,1998-11-16,COLLECT COD,d carefully above t
29603,1507,8,3,34.00,47889.00,0.03,0.06,N,O,1998-08-24,1998-09-05,1998-09-12,NONE,ets. silent
29728,1750,51,1,26.00,42945.50,0.00,0.03,N,O,1998-08-01,1998-07-29,1998-08-17,DELIVER IN PERSON,efully about the dependencie
30017,678,79,3,47.00,74197.49,0.05,0.03,N,O,1998-02-08,1998-01-29,1998-03-07,DELIVER IN PERSON,lar packages use quie
30052,204,59,3,8.00,8833.60,0.07,0.00,N,O,1998-07-01,1998-05-05,1998-07-04,DELIVER IN PERSON,equests boost about the d
30179,829,30,6,14.00,24217.48,0.07,0.01,N,O,1997-12-09,1998-01-15,1998-01-06,DELIVER IN PERSON,ully final
30240,1596,97,1,50.00,74879.50,0.00,0.06,N,O,1998-03-25,1998-06-11,1998-04-09,NONE,carefully quickly pen
30240,1914,15,6,11.00,19975.01,0.06,0.07,N,O,1998-05-04,1998-05-18,1998-05-05,COLLECT COD,y bold requests. careful
30275,901,36,7,9.00,16217.10,0.06,0.03,N,O,1998-02-08,1997-12-22,1998-02-20,NONE,uriously bold dependenc
30338,1350,27,1,36.00,45048.60,0.03,0.02,N,O,1998-04-02,1998-03-08,1998-04-17,COLLECT COD,according to the carefully ironic ideas u
30342,881,81,4,17.00,30291.96,0.09,0.04,N,O,1998-05-03,1998-04-06,1998-05-31,COLLECT COD,furiously special theodolites sleep. reg
30342,1240,15,5,47.00,53638.28,0.07,0.00,N,O,1998-05-11,1998-03-18,1998-05-19,TAKE BACK RETURN,ajole furiousl
30471,1378,79,1,22.00,28146.14,0.06,0.00,N,O,1998-07-22,1998-06-19,1998-08-10,COLLECT COD,e blithely. packages are slyly even deposi
30496,395,96,1,40.00,51815.60,0.05,0.02,N,O,1998-10-25,1998-08-28,1998-11-05,COLLECT COD,regular packages.
30594,1792,77,2,24.00,40650.96,0.08,0.06,N,O,1997-12-25,1997-12-31,1998-01-17,TAKE BACK RETURN,sly asymptotes. pending
30596,406,36,4,41.00,53562.40,0.06,0.02,N,O,1998-04-12,1998-06-10,1998-04-19,COLLECT COD,efully. furiously regu
30624,1442,60,6,13.00,17464.72,0.07,0.07,N,O,1998-08-09,1998-08-30,1998-08-26,NONE,t asymptotes mold finall
30695,635,36,3,18.00,27641.34,0.07,0.00,N,O,1998-06-11,1998-03-29,1998-06-12,DELIVER IN PERSON,arefully permanent ide
30755,936,39,2,28.00,51434.04,0.03,0.07,N,O,1998-02-25,1998-04-22,1998-03-04,NONE,counts. carefully express depen
30755,1607,49,4,49.00,73921.40,0.07,0.04,N,O,1998-03-04,1998-05-08,1998-03-22,COLLECT COD,ans sleep alongside of th
31328,619,82,4,35.00,53186.35,0.01,0.02,N,O,1998-05-22,1998-06-02,1998-05-24,NONE,eposits. fluffily unusual wa
31328,386,87,6,4.00,5145.52,0.00,0.08,N,O,1998-06-29,1998-05-27,1998-07-28,NONE,ronic theodolites are final packages
31329,814,15,4,2.00,3429.62,0.03,0.03,N,O,1998-08-14,1998-09-06,1998-09-01,TAKE BACK RETURN,s nag blithely
31458,1693,94,2,2.00,3189.38,0.03,0.03,N,O,1998-07-16,1998-05-14,1998-08-07,NONE,furiously even accounts
31459,1613,55,4,27.00,40894.47,0.04,0.01,N,O,1998-02-04,1998-01-11,1998-02-23,DELIVER IN PERSON,pending deposits around the silently fina
31459,1287,62,5,39.00,46342.92,0.02,0.02,N,O,1998-01-27,1998-02-21,1998-02-07,DELIVER IN PERSON,final theodolites across t
31494,1471,72,4,24.00,32939.28,0.10,0.08,N,O,1998-06-02,1998-06-14,1998-06-14,NONE,t the furiou
31591,1379,94,4,39.00,49934.43,0.09,0.04,N,O,1998-02-15,1998-01-29,1998-02-18,COLLECT COD,dencies ca
31591,1944,77,5,12.00,22151.28,0.10,0.00,N,O,1998-03-07,1998-01-27,1998-03-24,DELIVER IN PERSON,the carefully even requests haggle bli
31649,1104,41,6,28.00,28142.80,0.00,0.02,N,O,1998-03-26,1998-05-01,1998-04-05,COLLECT COD,ze slyly among the
31680,3,54,1,42.00,37926.00,0.09,0.07,N,O,1998-06-03,1998-06-03,1998-06-27,NONE,ckages maintain abou
31905,553,84,1,22.00,31978.10,0.00,0.07,N,O,1998-07-31,1998-06-02,1998-08-03,DELIVER IN PERSON,"ccounts cajole pending, re"
31908,694,26,3,16.00,25515.04,0.03,0.03,N,O,1998-03-10,1998-02-12,1998-03-26,DELIVER IN PERSON,xes. furiously bold req
31968,1091,62,4,6.00,5952.54,0.00,0.03,N,O,1998-08-18,1998-08-02,1998-09-06,DELIVER IN PERSON,s wake furiously expres
32066,1239,40,1,42.00,47889.66,0.05,0.05,N,O,1998-07-26,1998-08-25,1998-07-31,COLLECT COD,cajole along
32066,535,66,2,36.00,51679.08,0.06,0.06,N,O,1998-10-26,1998-08-25,1998-10-28,DELIVER IN PERSON,oach after the blithely express cou
32262,1056,57,3,35.00,33496.75,0.06,0.05,N,O,1998-09-07,1998-06-30,1998-09-27,COLLECT COD,e quickly after the final fox
32262,1976,65,6,26.00,48827.22,0.02,0.06,N,O,1998-09-12,1998-07-20,1998-10-08,DELIVER IN PERSON,beans. furiously regular de
32353,378,35,4,19.00,24289.03,0.08,0.00,N,O,1998-08-12,1998-07-11,1998-08-25,COLLECT COD,egular instructions caj
32704,1780,7,1,47.00,79043.66,0.00,0.00,N,O,1998-03-23,1998-03-15,1998-04-13,TAKE BACK RETURN,even deposits sleep carefully ironic a
32742,1844,74,4,11.00,19204.24,0.04,0.03,N,O,1998-09-02,1998-07-30,1998-09-09,DELIVER IN PERSON,s. quickly ironic instructions a
32772,950,51,6,16.00,29615.20,0.10,0.08,N,O,1997-12-28,1997-12-31,1998-01-17,COLLECT COD,uffily expres
32867,83,59,1,12.00,11796.96,0.08,0.04,N,O,1998-02-10,1998-02-18,1998-03-06,TAKE BACK RETURN,sits. ironic dependencies o
