l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
18114,1169,42,2,1.00,1070.16,0.00,0.03,N,O,1996-12-27,1997-02-03,1997-01-21,DELIVER IN PERSON,mes special foxes. furiously
18118,1064,70,1,33.00,31846.98,0.06,0.00,N,O,1997-07-02,1997-05-07,1997-07-04,COLLECT COD,d across the
18150,1651,52,5,49.00,76079.85,0.07,0.07,N,O,1997-05-31,1997-06-26,1997-06-13,TAKE BACK RETURN,silent instructi
18246,164,43,2,42.00,44694.72,0.01,0.01,N,O,1997-10-02,1997-08-20,1997-10-27,DELIVER IN PERSON,"ing, even requests cajole quickly after"
18305,389,18,1,9.00,11604.42,0.08,0.04,N,O,1997-11-04,1997-11-02,1997-11-15,COLLECT COD,ructions. ideas after the
18305,937,6,6,5.00,9189.65,0.05,0.07,N,O,1997-10-29,1997-10-10,1997-11-15,COLLECT COD,theodolites cajol
18342,454,84,1,35.00,47405.75,0.07,0.05,N,O,1997-03-06,1997-02-14,1997-03-08,DELIVER IN PERSON,ronic instructions b
18403,659,91,1,30.00,46789.50,0.08,0.04,N,O,1996-12-18,1997-01-21,1997-01-07,COLLECT COD,ep furiously carefully
18434,897,31,2,40.00,71915.60,0.05,0.08,N,O,1997-09-04,1997-08-11,1997-09-15,COLLECT COD,foxes x-ray fluffily about the deposits.
18497,1122,23,1,11.00,11254.32,0.07,0.02,N,O,1997-08-26,1997-07-30,1997-09-13,NONE,ously always express acco
18497,794,27,2,28.00,47454.12,0.01,0.01,N,O,1997-08-15,1997-07-28,1997-09-10,NONE,s after the even foxes ha
18499,576,77,1,35.00,51679.95,0.10,0.06,N,O,1997-09-24,1997-08-12,1997-10-11,COLLECT COD,ckly ironic platel
18502,312,97,3,8.00,9698.48,0.03,0.01,N,O,1997-04-02,1997-04-22,1997-04-05,NONE,"al, even deposits"
18657,692,93,5,43.00,68485.67,0.04,0.01,N,O,1997-04-08,1997-04-17,1997-04-13,DELIVER IN PERSON,e furiously fi
18658,314,43,3,16.00,19428.96,0.06,0.03,N,O,1997-07-04,1997-07-05,1997-07-08,NONE,are theodolit
18691,137,16,2,29.00,30076.77,0.02,0.02,N,O,1997-03-25,1997-02-27,1997-04-10,NONE,"packages. special, bold depos"
18818,16,17,6,14.00,12824.14,0.09,0.01,N,O,1997-12-07,1997-11-30,1997-12-16,TAKE BACK RETURN,epths. slyly
18854,774,39,2,18.00,30145.86,0.10,0.07,N,O,1997-05-20,1997-06-18,1997-06-07,COLLECT COD,slyly express d
18944,936,71,1,8.00,14695.44,0.06,0.04,N,O,1997-01-05,1997-01-20,1997-01-24,COLLECT COD,after the packages. regular
19008,789,54,1,16.00,27036.48,0.09,0.06,N,O,1997-02-25,1997-02-09,1997-03-06,DELIVER IN PERSON,"nic pinto beans wake. regular, sly instruc"
19013,167,46,1,18.00,19208.88,0.02,0.06,N,O,1997-12-01,1997-12-21,1997-12-28,NONE,ccounts. blithely silent foxes us
19169,893,60,1,25.00,44847.25,0.05,0.03,N,O,1997-05-23,1997-06-11,1997-06-01,TAKE BACK RETURN,e. carefully ironic deposits doze car
19170,1044,45,1,2.00,1890.08,0.05,0.04,N,O,1997-08-22,1997-06-12,1997-09-18,COLLECT COD,s dazzle according to the sly
19266,1964,53,1,9.00,16793.64,0.00,0.04,N,O,1997-09-03,1997-10-08,1997-09-13,TAKE BACK RETURN,ial accounts amo
19266,585,76,2,9.00,13370.22,0.02,0.02,N,O,1997-11-03,1997-11-11,1997-11-27,TAKE BACK RETURN,ial instructions sleep furi
19335,708,9,1,4.00,6434.80,0.05,0.07,N,O,1997-10-26,1997-12-08,1997-11-09,DELIVER IN PERSON,s. slyly regu
19362,1408,26,4,12.00,15712.80,0.05,0.07,N,O,1997-10-30,1997-10-18,1997-11-18,TAKE BACK RETURN,the accounts use f
19648,572,63,2,19.00,27978.83,0.08,0.03,N,O,1997-01-30,1997-01-06,1997-02-01,TAKE BACK RETURN,"ar, pendin"
19651,1810,54,2,21.00,35948.01,0.05,0.07,N,O,1997-01-19,1997-01-11,1997-02-10,NONE,en accounts
19749,393,78,1,9.00,11640.51,0.01,0.04,N,O,1997-05-31,1997-06-24,1997-06-24,DELIVER IN PERSON,nts. ironic depe
19969,856,56,2,14.00,24595.90,0.02,0.01,N,O,1997-08-11,1997-07-18,1997-08-21,COLLECT COD,ously at the carefully regular ideas. even
20099,103,4,2,3.00,3009.30,0.09,0.05,N,O,1997-09-29,1997-12-17,1997-10-21,TAKE BACK RETURN,packages wake blit
20230,1034,35,1,47.00,43946.41,0.09,0.05,N,O,1997-02-04,1996-12-25,1997-03-01,COLLECT COD,ets wake. epitaphs alongside of the qui
20289,1847,48,3,14.00,24483.76,0.00,0.04,N,O,1997-07-04,1997-07-25,1997-07-23,NONE,ng the dolphins. accou
20289,1769,54,5,38.00,63488.88,0.06,0.05,N,O,1997-08-13,1997-08-28,1997-08-19,TAKE BACK RETURN,hely even deposits boos
20291,1840,27,2,16.00,27869.44,0.08,0.02,N,O,1997-06-23,1997-06-25,1997-07-14,DELIVER IN PERSON,ole slyly above the furious packag
20358,571,32,1,5.00,7357.85,0.08,0.00,N,O,1997-04-18,1997-05-16,1997-04-27,TAKE BACK RETURN,ly: furiously
20419,1324,39,1,50.00,61266.00,0.06,0.04,N,O,1997-11-16,1997-11-07,1997-12-05,DELIVER IN PERSON,es sleep. packages sleep after the slyl
20485,973,76,3,21.00,39353.37,0.07,0.08,N,O,1997-01-06,1997-01-18,1997-01-19,NONE,ully ruthless epitaphs along the furious
20578,803,70,1,16.00,27260.80,0.10,0.07,N,O,1997-09-19,1997-08-04,1997-10-18,NONE,detect. ironic packages are
20578,1822,23,3,43.00,74124.26,0.10,0.04,N,O,1997-08-21,1997-08-28,1997-09-10,COLLECT COD,the fluffily even
20578,637,100,5,30.00,46128.90,0.01,0.04,N,O,1997-07-12,1997-09-06,1997-08-10,COLLECT COD,dolites sleep. slyly bold pint
20678,793,26,1,20.00,33875.80,0.07,0.06,N,O,1997-03-29,1997-05-10,1997-04-11,COLLECT COD,"ss, bold deposits against the quickly iro"
20678,647,10,2,25.00,38691.00,0.04,0.04,N,O,1997-05-15,1997-04-13,1997-05-19,DELIVER IN PERSON,final instructio
20801,868,2,6,30.00,53065.80,0.06,0.02,N,O,1997-05-28,1997-06-05,1997-06-25,TAKE BACK RETURN,es nod quickly. quickly silent deposits
20867,1663,46,5,3.00,4693.98,0.06,0.08,N,O,1997-01-08,1997-01-05,1997-01-10,COLLECT COD,old instructi
20998,380,37,1,39.00,49934.82,0.09,0.08,N,O,1997-03-06,1997-03-27,1997-03-19,COLLECT COD,ss platelets. slyly
20999,1373,12,2,20.00,25487.40,0.04,0.00,N,O,1997-05-31,1997-06-23,1997-06-23,TAKE BACK RETURN,kly ironic packag
21062,1120,29,5,14.00,14295.68,0.10,0.06,N,O,1997-11-22,1997-12-06,1997-11-26,DELIVER IN PERSON,s wake even in
21152,244,72,4,23.00,26317.52,0.03,0.02,N,O,1997-11-26,1997-11-26,1997-12-14,NONE,ests are quickly ca
21156,700,32,5,39.00,62427.30,0.06,0.03,N,O,1997-05-05,1997-07-02,1997-05-29,COLLECT COD,yly ironic dino
21185,723,56,2,13.00,21108.36,0.01,0.04,N,O,1997-02-08,1997-03-27,1997-03-07,TAKE BACK RETURN,s? carefully ironic requests may sleep a
21187,164,91,2,50.00,53208.00,0.08,0.07,N,O,1997-01-04,1996-12-05,1997-02-01,DELIVER IN PERSON,slyly express for
21187,928,63,5,12.00,21947.04,0.07,0.07,N,O,1996-12-11,1996-12-18,1997-01-04,TAKE BACK RETURN,always enticing id
21218,452,82,1,21.00,28401.45,0.04,0.03,N,O,1997-06-21,1997-08-25,1997-07-21,NONE,against the slyly i
21251,1322,23,3,9.00,11009.88,0.01,0.00,N,O,1997-02-14,1997-01-09,1997-03-14,TAKE BACK RETURN,ously alongside
21287,1230,31,5,42.00,47511.66,0.00,0.00,N,O,1997-05-14,1997-04-12,1997-06-05,NONE,unusual accounts?
21408,487,75,7,41.00,56886.68,0.03,0.04,N,O,1997-11-22,1997-10-16,1997-11-29,TAKE BACK RETURN,ickly even deposits nag about the
21411,696,28,2,20.00,31933.80,0.08,0.07,N,O,1997-10-25,1997-09-23,1997-11-22,COLLECT COD,yly across the fur
21413,798,95,3,21.00,35674.59,0.03,0.04,N,O,1997-07-01,1997-08-23,1997-07-24,DELIVER IN PERSON,onic dependencies-- carefully ironic frets
21441,1073,44,1,34.00,33118.38,0.05,0.03,N,O,1997-06-08,1997-07-30,1997-06-21,NONE,ns about the blithely
21536,488,47,2,20.00,27769.60,0.04,0.04,N,O,1997-08-07,1997-06-22,1997-08-22,TAKE BACK RETURN,odolites. express pearls wake quickly
21575,1693,94,3,6.00,9568.14,0.01,0.05,N,O,1997-03-08,1997-04-24,1997-03-30,TAKE BACK RETURN,eas haggle carefully bold tithes.
21603,624,87,1,9.00,13721.58,0.09,0.02,N,O,1997-06-06,1997-05-29,1997-06-29,COLLECT COD,y after the e
21668,436,37,2,44.00,58802.92,0.05,0.06,N,O,1997-02-07,1997-02-01,1997-03-07,DELIVER IN PERSON,sts haggle blithely.
21668,192,45,4,24.00,26212.56,0.04,0.00,N,O,1997-01-07,1996-12-08,1997-02-02,NONE,accounts nag blithely acro
21733,824,25,3,1.00,1724.82,0.04,0.00,N,O,1997-02-24,1997-02-01,1997-03-18,COLLECT COD,t slyly. pending platelets c
21764,141,20,4,20.00,20822.80,0.05,0.03,N,O,1997-06-23,1997-04-23,1997-07-15,NONE,onic theodoli
21764,1693,35,5,18.00,28704.42,0.00,0.03,N,O,1997-04-24,1997-04-10,1997-05-13,NONE,t the even requests
21828,982,51,5,28.00,52723.44,0.08,0.03,N,O,1997-01-22,1997-02-08,1997-02-20,DELIVER IN PERSON,counts haggle slyly. fluffily sile
21955,452,82,1,44.00,59507.80,0.07,0.00,N,O,1997-06-03,1997-06-16,1997-06-08,NONE,accounts. slyly regular packa
21986,479,80,2,14.00,19312.58,0.08,0.06,N,O,1997-11-03,1997-09-26,1997-11-04,DELIVER IN PERSON,efully. carefully final theodolites acco
21986,711,8,3,3.00,4835.13,0.08,0.07,N,O,1997-09-12,1997-08-15,1997-09-16,DELIVER IN PERSON,y. deposits sleep under the quickly regula
21986,239,94,4,47.00,53543.81,0.05,0.03,N,O,1997-10-26,1997-09-11,1997-11-13,COLLECT COD,instructions are across the sly
22048,1041,47,1,9.00,8478.36,0.09,0.04,N,O,1997-12-09,1998-01-01,1997-12-17,DELIVER IN PERSON,braids cajole among the bravely bu
22049,111,12,1,22.00,22244.42,0.10,0.00,N,O,1997-09-12,1997-10-15,1997-10-08,TAKE BACK RETURN,uffily regular dependencies. fur
22082,1107,8,3,38.00,38307.80,0.07,0.05,N,O,1997-10-02,1997-09-19,1997-10-26,TAKE BACK RETURN,fully among the platelets. even req
22082,1284,22,4,34.00,40299.52,0.08,0.08,N,O,1997-10-21,1997-10-02,1997-11-20,NONE,deposits b
22177,1064,70,1,49.00,47287.94,0.03,0.01,N,O,1997-08-16,1997-09-27,1997-09-09,TAKE BACK RETURN,furiously express packages. carefully eve
22177,1580,1,3,24.00,35557.92,0.10,0.01,N,O,1997-09-28,1997-09-30,1997-10-17,COLLECT COD,accounts. slyly special accounts haggl
22177,1709,10,4,27.00,43488.90,0.07,0.00,N,O,1997-11-01,1997-08-23,1997-11-06,NONE,y busy packages nag
22246,1979,12,4,4.00,7523.88,0.10,0.02,N,O,1997-08-14,1997-06-19,1997-08-18,TAKE BACK RETURN,n platelets. regular requests cajol
22336,866,67,1,13.00,22969.18,0.04,0.04,N,O,1997-09-17,1997-09-22,1997-09-20,NONE,ular packages. slyly regu
22438,1117,18,3,14.00,14253.54,0.05,0.05,N,O,1997-11-04,1997-11-19,1997-11-23,TAKE BACK RETURN,"among the close, regular account"
22471,1808,9,4,18.00,30776.40,0.04,0.02,N,O,1997-05-17,1997-05-18,1997-06-16,TAKE BACK RETURN,ly furiously silent deposits
22596,1125,62,4,27.00,27705.24,0.07,0.00,N,O,1997-01-08,1996-11-14,1997-02-07,TAKE BACK RETURN,packages haggl
22596,1449,89,6,33.00,44564.52,0.06,0.01,N,O,1996-12-05,1996-12-11,1997-01-03,COLLECT COD,e fluffily
22599,1240,78,1,20.00,22824.80,0.06,0.08,N,O,1997-07-17,1997-08-15,1997-08-03,COLLECT COD,y final instructions sleep.
22721,1199,8,4,10.00,11001.90,0.03,0.01,N,O,1996-12-26,1997-02-18,1997-01-05,COLLECT COD,e carefully ironic platelets are
22791,1983,72,3,9.00,16964.82,0.01,0.08,N,O,1997-05-15,1997-03-12,1997-06-08,NONE,ding multipliers run after the final de
22852,1580,1,2,15.00,22223.70,0.03,0.08,N,O,1997-05-05,1997-05-07,1997-05-12,COLLECT COD,ccounts haggle slyly
22852,862,96,3,1.00,1762.86,0.06,0.05,N,O,1997-06-14,1997-05-28,1997-06-29,NONE,tes. slyly even packages are. re
23040,168,95,1,10.00,10681.60,0.00,0.00,N,O,1997-09-25,1997-09-18,1997-10-15,DELIVER IN PERSON,special foxes. unusual fo
23079,1099,70,1,44.00,44003.96,0.00,0.08,N,O,1997-04-13,1997-04-30,1997-04-29,TAKE BACK RETURN,dependencies affix ca
23079,69,45,4,15.00,14535.90,0.02,0.02,N,O,1997-04-03,1997-03-26,1997-04-06,TAKE BACK RETURN,ly ironic ins
23201,369,70,2,44.00,55851.84,0.09,0.03,N,O,1997-02-17,1997-02-06,1997-02-24,TAKE BACK RETURN,s. carefully ironic inst
23239,1407,25,5,26.00,34018.40,0.03,0.07,N,O,1997-05-24,1997-04-17,1997-06-03,TAKE BACK RETURN,lar theodolites run along the
23239,591,52,6,12.00,17899.08,0.03,0.05,N,O,1997-06-05,1997-05-28,1997-06-08,COLLECT COD,xes after the fluffily regular ex
23456,146,73,6,36.00,37661.04,0.00,0.03,N,O,1997-07-16,1997-09-21,1997-08-10,NONE,c deposits. boldly regular tithes sleep
23457,1210,11,2,23.00,25557.83,0.07,0.02,N,O,1997-08-05,1997-08-25,1997-09-04,DELIVER IN PERSON,olphins sleep blithel
23492,756,89,2,15.00,24851.25,0.01,0.06,N,O,1997-09-23,1997-11-10,1997-09-30,TAKE BACK RETURN,"egular, final pearls sleep. never expres"
23492,1700,1,5,47.00,75279.90,0.03,0.05,N,O,1997-11-18,1997-10-11,1997-12-16,NONE,ers kindle blithely. quickly even inst
23494,1667,50,2,49.00,76864.34,0.05,0.02,N,O,1997-10-07,1997-10-14,1997-10-29,TAKE BACK RETURN,refully. carefully
23525,571,62,2,1.00,1471.57,0.03,0.06,N,O,1997-01-09,1997-03-02,1997-01-22,TAKE BACK RETURN,nts cajole. furiously fluffy
23554,1693,35,1,21.00,33488.49,0.04,0.07,N,O,1997-03-12,1997-01-18,1997-04-09,TAKE BACK RETURN,ide of the accounts. slyly express plate
23621,1312,27,1,29.00,35185.99,0.05,0.05,N,O,1997-04-02,1997-03-29,1997-04-09,COLLECT COD,notornis haggle furiously. car
23654,1466,84,1,43.00,58800.78,0.04,0.05,N,O,1997-01-31,1996-12-13,1997-02-16,COLLECT COD,eposits affi
23749,1741,42,2,46.00,75566.04,0.10,0.08,N,O,1997-01-28,1997-03-31,1997-02-22,COLLECT COD,ts cajole furiously ironic pla
23815,1197,34,1,45.00,49418.55,0.05,0.07,N,O,1997-05-04,1997-04-03,1997-05-06,DELIVER IN PERSON,y bold reques
23845,1474,14,3,25.00,34386.75,0.03,0.06,N,O,1997-08-01,1997-07-06,1997-08-11,DELIVER IN PERSON,the quickly
23878,894,95,4,24.00,43077.36,0.03,0.01,N,O,1997-01-14,1997-01-08,1997-02-04,DELIVER IN PERSON,s the unusu
23905,480,68,1,35.00,48316.80,0.02,0.04,N,O,1997-11-24,1997-11-05,1997-11-25,TAKE BACK RETURN,ly pending requests! regular exc
23908,174,27,2,23.00,24705.91,0.01,0.02,N,O,1997-08-02,1997-06-01,1997-08-30,NONE,t ironic packages. deposits nag furiously
23938,1106,15,5,9.00,9063.90,0.02,0.01,N,O,1997-01-27,1997-02-22,1997-02-06,NONE,uriously. gifts cajole sly
23969,1622,23,4,12.00,18283.44,0.01,0.07,N,O,1997-09-25,1997-10-06,1997-09-27,DELIVER IN PERSON,"rding to the final, pending pin"
24032,1215,27,4,48.00,53578.08,0.05,0.06,N,O,1997-10-01,1997-10-04,1997-10-05,COLLECT COD,xpress accounts sleep abov
24034,746,43,2,5.00,8233.70,0.09,0.07,N,O,1997-04-06,1997-03-22,1997-04-23,NONE,s packages among the instructions ha
24034,1436,54,6,4.00,5349.72,0.02,0.04,N,O,1997-02-22,1997-03-23,1997-03-06,COLLECT COD,ons can are caref
24065,99,50,1,15.00,14986.35,0.05,0.00,N,O,1997-05-19,1997-04-23,1997-06-12,NONE,ly final deposits at the regular packages
24322,846,46,3,29.00,50658.36,0.02,0.02,N,O,1997-03-04,1997-04-08,1997-03-22,NONE,requests. ironically dogged
24323,302,87,3,29.00,34866.70,0.06,0.05,N,O,1997-09-14,1997-08-27,1997-10-01,DELIVER IN PERSON,out the fluffily ironic theodolites
24323,714,47,4,14.00,22605.94,0.06,0.00,N,O,1997-08-21,1997-08-27,1997-09-01,DELIVER IN PERSON,blithely a
24355,1024,30,5,19.00,17575.38,0.10,0.04,N,O,1997-10-02,1997-08-24,1997-10-30,COLLECT COD,pinto beans are. slyly regular deposi
24549,780,81,2,38.00,63869.64,0.01,0.04,N,O,1997-07-01,1997-06-12,1997-07-17,COLLECT COD,of the carefully ironic d
24551,916,17,3,45.00,81760.95,0.10,0.02,N,O,1997-03-14,1997-02-07,1997-04-13,TAKE BACK RETURN,across the silen
24678,701,98,2,41.00,65669.70,0.06,0.08,N,O,1997-08-09,1997-10-14,1997-09-01,DELIVER IN PERSON,closely. quickly ironic
24832,823,57,6,50.00,86191.00,0.05,0.04,N,O,1997-06-10,1997-05-02,1997-07-01,COLLECT COD,ecial instruction
24837,197,76,3,29.00,31818.51,0.00,0.04,N,O,1997-07-14,1997-06-17,1997-08-09,DELIVER IN PERSON,pinto beans. bold
24838,1214,52,2,27.00,30110.67,0.10,0.02,N,O,1997-08-28,1997-07-31,1997-09-06,TAKE BACK RETURN,sy requests integrate carefully bold
24838,1872,16,3,47.00,83371.89,0.02,0.05,N,O,1997-07-27,1997-08-15,1997-08-12,TAKE BACK RETURN,quests. fluffily regular requests
24838,735,100,7,20.00,32714.60,0.02,0.03,N,O,1997-10-19,1997-09-18,1997-10-24,COLLECT COD,"he ironic, final ideas n"
24898,55,56,1,45.00,42977.25,0.02,0.02,N,O,1997-02-03,1997-04-04,1997-03-01,COLLECT COD,ly carefully bold pl
24898,1067,38,5,45.00,43562.70,0.03,0.04,N,O,1997-05-16,1997-04-18,1997-06-01,TAKE BACK RETURN,ages haggle furiously across the
24898,178,79,6,36.00,38814.12,0.06,0.03,N,O,1997-05-20,1997-04-14,1997-06-15,TAKE BACK RETURN,quests. furiously regular requests acro
24967,1700,24,2,16.00,25627.20,0.09,0.05,N,O,1997-06-25,1997-05-05,1997-07-23,TAKE BACK RETURN,ckages: sly
24967,1524,5,4,27.00,38489.04,0.09,0.05,N,O,1997-03-22,1997-06-12,1997-04-08,NONE,eposits. pend
24999,1089,60,1,44.00,43563.52,0.09,0.01,N,O,1997-04-16,1997-05-13,1997-04-23,DELIVER IN PERSON,egular packages cajole car
25024,1358,97,1,16.00,20149.60,0.04,0.04,N,O,1997-10-28,1997-10-03,1997-11-21,DELIVER IN PERSON,. slyly final courts boost about the q
25029,1920,21,1,31.00,56479.52,0.00,0.04,N,O,1997-12-07,1998-02-02,1997-12-23,COLLECT COD,after the furiously unusual reque
25222,1602,3,2,42.00,63151.20,0.00,0.07,N,O,1997-12-05,1998-01-17,1997-12-25,COLLECT COD,accounts wake carefully unusua
25319,1793,20,4,18.00,30506.22,0.00,0.02,N,O,1997-03-28,1997-05-12,1997-04-01,NONE,ymptotes. carefully slow grouches cajo
25344,1198,7,1,47.00,51661.93,0.02,0.06,N,O,1997-04-16,1997-06-30,1997-05-02,TAKE BACK RETURN,carefully across the final foxes. asymptote
25411,1125,26,3,43.00,44123.16,0.01,0.07,N,O,1997-05-05,1997-05-07,1997-05-21,TAKE BACK RETURN,quests eat slyly against the b
25413,1631,32,6,19.00,29119.97,0.07,0.05,N,O,1996-12-23,1996-11-01,1997-01-01,COLLECT COD,ly pending deposits. fina
25505,785,82,5,1.00,1685.78,0.00,0.03,N,O,1997-03-15,1997-03-30,1997-04-02,DELIVER IN PERSON,uests wake carefully carefully unusual bra
25671,1060,66,4,4.00,3844.24,0.05,0.01,N,O,1997-06-29,1997-06-27,1997-07-01,NONE,ly regular theodolites doze bra
25728,589,80,6,39.00,58093.62,0.03,0.02,N,O,1997-03-03,1997-04-17,1997-03-19,DELIVER IN PERSON,"will wake among the theodolites. even,"
25792,555,46,1,26.00,37844.30,0.07,0.01,N,O,1996-12-22,1996-12-23,1997-01-10,TAKE BACK RETURN,eas boost. quickly final
25859,79,5,1,46.00,45037.22,0.02,0.08,N,O,1997-02-06,1997-03-06,1997-02-12,DELIVER IN PERSON,uickly. ca
25888,1227,39,1,35.00,39487.70,0.06,0.07,N,O,1996-12-17,1996-12-26,1997-01-15,NONE,ely regular
25893,1503,44,5,1.00,1404.50,0.07,0.04,N,O,1997-09-25,1997-12-04,1997-09-30,TAKE BACK RETURN,usly across the quickly even platel
25924,1788,31,1,43.00,72660.54,0.09,0.03,N,O,1997-11-16,1997-10-03,1997-11-25,NONE,into beans affix
25924,962,65,2,42.00,78244.32,0.01,0.02,N,O,1997-09-21,1997-11-22,1997-10-08,DELIVER IN PERSON,ly special requests. fluffily regu
25925,751,48,2,26.00,42945.50,0.10,0.00,N,O,1997-11-15,1997-09-23,1997-12-01,COLLECT COD,"even, special depo"
25958,1597,78,1,25.00,37464.75,0.03,0.00,N,O,1997-09-09,1997-07-26,1997-09-25,DELIVER IN PERSON,gular excuses nag quickly alo
25958,1170,43,4,20.00,21423.40,0.06,0.07,N,O,1997-07-01,1997-07-26,1997-07-12,NONE,requests. carefully ironic depe
25988,1108,17,2,10.00,10091.00,0.05,0.05,N,O,1997-02-09,1996-11-28,1997-02-14,COLLECT COD,rnes use blithely furiously
26117,1854,98,1,48.00,84280.80,0.08,0.04,N,O,1997-08-22,1997-08-05,1997-09-17,DELIVER IN PERSON,uickly ironic foxes. theodolit
26178,304,89,2,32.00,38537.60,0.02,0.00,N,O,1997-08-13,1997-10-05,1997-08-17,NONE,along the furiously
26179,1221,22,3,50.00,56111.00,0.02,0.08,N,O,1997-06-01,1997-05-05,1997-06-26,NONE,thely ironi
26179,521,12,4,50.00,71076.00,0.03,0.00,N,O,1997-05-14,1997-05-19,1997-05-25,TAKE BACK RETURN,es are fluffily blithely final
26179,1635,18,6,14.00,21512.82,0.04,0.06,N,O,1997-06-13,1997-06-23,1997-07-13,DELIVER IN PERSON,le slyly along the express instru
26340,403,33,2,21.00,27371.40,0.00,0.05,N,O,1997-10-06,1997-11-16,1997-11-02,DELIVER IN PERSON,ckages. slyly even e
26340,1241,16,3,38.00,43405.12,0.05,0.02,N,O,1997-11-24,1997-11-01,1997-12-06,COLLECT COD,uests. dolphins wake fl
26465,1321,22,5,46.00,56226.72,0.07,0.05,N,O,1997-03-24,1997-04-23,1997-04-03,NONE,p slyly across the slyly special i
26468,1281,93,4,34.00,40197.52,0.06,0.05,N,O,1997-03-22,1997-06-07,1997-03-27,TAKE BACK RETURN,final packages integ
26468,1002,3,5,28.00,25284.00,0.07,0.07,N,O,1997-06-09,1997-05-08,1997-07-03,DELIVER IN PERSON,egrate slyly special tithes. reg
26471,1140,41,3,33.00,34357.62,0.01,0.07,N,O,1997-03-25,1997-06-12,1997-04-20,DELIVER IN PERSON,alongside of the carefully f
26500,1058,59,3,11.00,10549.55,0.04,0.02,N,O,1997-02-20,1997-01-15,1997-03-02,TAKE BACK RETURN,final reques
26563,1219,20,5,31.00,34726.51,0.01,0.03,N,O,1997-05-01,1997-04-05,1997-05-04,TAKE BACK RETURN,ts. ironic fox
26595,1378,79,2,19.00,24308.03,0.07,0.00,N,O,1997-06-28,1997-06-15,1997-07-20,NONE,regularly ironic deposits
26628,1680,81,2,39.00,61685.52,0.10,0.05,N,O,1997-03-17,1997-03-18,1997-04-13,COLLECT COD,ole carefully. blithely regular ac
26628,1212,13,4,5.00,5566.05,0.08,0.06,N,O,1997-04-24,1997-02-20,1997-04-28,DELIVER IN PERSON,eep carefully across the carefully pending
26659,1639,63,6,21.00,32353.23,0.03,0.08,N,O,1997-06-28,1997-05-13,1997-07-14,NONE,fluffily. furiousl
26755,206,61,2,16.00,17699.20,0.00,0.04,N,O,1997-01-17,1997-02-08,1997-02-03,DELIVER IN PERSON,areful pearls
26790,846,80,1,4.00,6987.36,0.00,0.02,N,O,1997-03-12,1997-01-13,1997-03-23,DELIVER IN PERSON,ely regular depths boost even
26885,1704,5,3,29.00,46565.30,0.04,0.00,N,O,1997-06-06,1997-06-17,1997-07-04,NONE,uests play along the furiously p
26885,183,10,7,41.00,44410.38,0.02,0.01,N,O,1997-08-22,1997-08-09,1997-09-03,TAKE BACK RETURN,to beans boost slyly. carefully ex
26914,1177,86,3,40.00,43126.80,0.03,0.04,N,O,1997-02-12,1997-01-27,1997-03-03,TAKE BACK RETURN,requests grow furiously under
26950,380,9,1,23.00,29448.74,0.06,0.00,N,O,1997-08-13,1997-07-16,1997-09-08,DELIVER IN PERSON,ickly ironic requests against the blithel
27014,422,81,4,32.00,42317.44,0.00,0.05,N,O,1997-10-08,1997-11-09,1997-10-30,NONE,cross the accounts. carefully bold courts
27040,128,7,1,41.00,42152.92,0.04,0.08,N,O,1997-07-14,1997-08-08,1997-08-09,TAKE BACK RETURN,ly express deposits. slyl
27043,1415,33,3,19.00,25011.79,0.00,0.03,N,O,1997-11-05,1997-11-17,1997-11-15,COLLECT COD,"olites poach furiously about the express,"
27044,40,91,2,46.00,43241.84,0.09,0.06,N,O,1997-04-01,1997-04-14,1997-04-29,DELIVER IN PERSON,ide of the quietly regular instructions.
27044,1770,97,6,19.00,31763.63,0.03,0.00,N,O,1997-05-16,1997-05-09,1997-05-27,NONE,kages wake pending requests. blithely
27234,1277,15,4,17.00,20030.59,0.00,0.08,N,O,1997-11-17,1997-11-28,1997-12-03,NONE,theodolites among the eve
27269,1736,79,5,21.00,34392.33,0.05,0.04,N,O,1997-07-04,1997-09-07,1997-07-29,NONE,ly final deposits
27296,1381,20,2,30.00,38471.40,0.08,0.06,N,O,1997-11-13,1997-11-14,1997-11-14,COLLECT COD,xes sleep even pinto beans. slyly ironic
27297,1741,84,2,34.00,55853.16,0.03,0.07,N,O,1997-09-23,1997-08-23,1997-09-28,DELIVER IN PERSON,es against the slyly unusual ideas use
27366,951,20,3,40.00,74078.00,0.03,0.01,N,O,1997-09-12,1997-09-06,1997-10-10,DELIVER IN PERSON,s. carefully pending theodo
27367,1468,47,6,14.00,19172.44,0.02,0.01,N,O,1997-06-15,1997-04-26,1997-06-19,DELIVER IN PERSON,. furiously silent requests us
27459,829,63,2,34.00,58813.88,0.07,0.06,N,O,1997-04-14,1997-05-26,1997-05-01,COLLECT COD,"old, regular packages."
27459,1549,90,3,2.00,2901.08,0.01,0.01,N,O,1997-06-19,1997-07-03,1997-07-07,NONE,carefully.
27495,1328,67,4,40.00,49172.80,0.09,0.00,N,O,1997-10-17,1997-10-10,1997-10-22,NONE,p carefully
27495,1226,38,5,33.00,37198.26,0.05,0.03,N,O,1997-10-10,1997-10-15,1997-10-15,DELIVER IN PERSON,beans. quickly regular request
