l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
16034,179,6,2,37.0,39929.29,0.01,0.08,N,O,1997-10-05,1997-09-15,1997-10-24,COLLECT COD,TRUCK,deposits haggle bravely about the t,1997
16067,1706,7,5,13.0,20900.1,0.08,0.01,N,O,1997-01-19,1996-10-30,1997-02-07,NONE,TRUCK,ar accounts. ,1997
16192,150,51,1,30.0,31504.5,0.04,0.04,N,O,1997-08-15,1997-08-07,1997-09-02,DELIVER IN PERSON,TRUCK,the tithes,1997
16226,450,80,1,41.0,55368.45,0.06,0.06,N,O,1997-02-01,1997-03-02,1997-02-06,COLLECT COD,TRUCK,ual packages above the slyly even,1997
16228,1829,73,4,35.0,60578.7,0.01,0.0,N,O,1997-12-12,1997-12-22,1997-12-15,NONE,TRUCK,se furiously fluffily silent a,1997
16263,1986,87,5,23.0,43423.54,0.0,0.07,N,O,1997-11-13,1997-12-18,1997-11-28,TAKE BACK RETURN,TRUCK,luffily fluffily final accounts. ,1997
16293,179,32,1,37.0,39929.29,0.03,0.06,N,O,1997-10-19,1997-10-10,1997-10-29,DELIVER IN PERSON,TRUCK,sly even accounts. care,1997
16293,1870,71,3,26.0,46068.62,0.03,0.05,N,O,1997-10-01,1997-10-09,1997-10-22,DELIVER IN PERSON,TRUCK,accounts haggle across the iro,1997
16293,635,29,4,9.0,13820.67,0.1,0.01,N,O,1997-12-12,1997-11-04,1997-12-19,DELIVER IN PERSON,TRUCK,inal accounts haggle according to the c,1997
16354,572,3,4,21.0,30923.97,0.07,0.04,N,O,1997-11-18,1997-10-28,1997-11-25,DELIVER IN PERSON,TRUCK,s. furious,1997
16386,880,81,4,3.0,5342.64,0.08,0.04,N,O,1997-01-26,1997-03-10,1997-02-24,COLLECT COD,TRUCK,final instructions. furious,1997
16391,186,87,1,20.0,21723.6,0.05,0.04,N,O,1997-04-12,1997-03-24,1997-04-25,TAKE BACK RETURN,TRUCK,ess pinto beans are furiously,1997
16391,1489,7,5,36.0,50057.28,0.08,0.04,N,O,1997-02-17,1997-04-08,1997-02-27,DELIVER IN PERSON,TRUCK,beans. thinl,1997
16417,903,4,4,26.0,46901.4,0.08,0.04,N,O,1997-05-18,1997-05-12,1997-06-17,NONE,TRUCK,nal deposits. blithel,1997
16483,1921,66,1,19.0,34635.48,0.0,0.03,N,O,1997-02-18,1996-12-12,1997-03-08,DELIVER IN PERSON,TRUCK, requests. c,1997
16577,1434,52,4,46.0,61429.78,0.01,0.07,N,O,1997-05-06,1997-03-24,1997-05-19,NONE,TRUCK,y pending requests. pending req,1997
16609,39,65,1,49.0,46012.47,0.09,0.07,N,O,1997-02-27,1997-01-19,1997-03-20,DELIVER IN PERSON,TRUCK,ding to the accounts-- quickly ev,1997
16615,725,90,3,19.0,30888.68,0.06,0.03,N,O,1997-04-08,1997-05-08,1997-04-27,NONE,TRUCK,yly ironic ideas. furiously blithe accoun,1997
16739,105,84,3,6.0,6030.6,0.09,0.08,N,O,1997-04-07,1997-05-01,1997-04-22,COLLECT COD,TRUCK,p regularly regular theodolites. slyly r,1997
16769,1111,84,5,7.0,7084.77,0.0,0.04,N,O,1997-10-29,1997-11-12,1997-11-19,TAKE BACK RETURN,TRUCK,about the fluffil,1997
16903,884,85,5,16.0,28558.08,0.07,0.01,N,O,1997-08-15,1997-09-13,1997-09-03,DELIVER IN PERSON,TRUCK,"c, final frays. ",1997
16903,751,48,6,42.0,69373.5,0.09,0.07,N,O,1997-08-27,1997-10-25,1997-09-12,COLLECT COD,TRUCK,fully ironic theodolites sleep furiousl,1997
16903,653,85,7,25.0,38841.25,0.07,0.07,N,O,1997-08-22,1997-10-05,1997-08-26,DELIVER IN PERSON,TRUCK,r foxes. even deposits sleep fluffily ,1997
16965,1618,19,1,40.0,60784.4,0.04,0.04,N,O,1997-04-01,1997-02-21,1997-04-21,NONE,TRUCK,ular accounts are quickl,1997
16965,1663,46,5,47.0,73539.02,0.03,0.08,N,O,1997-01-12,1997-03-01,1997-02-06,DELIVER IN PERSON,TRUCK,es. busy escapades can lose carefull,1997
17030,38,14,6,31.0,29078.93,0.08,0.03,N,O,1997-10-11,1997-10-01,1997-11-06,COLLECT COD,TRUCK,furiously sp,1997
17092,272,54,7,29.0,33995.83,0.02,0.04,N,O,1997-01-22,1996-11-04,1997-02-16,DELIVER IN PERSON,TRUCK,s. requests sleep against the somas. de,1997
17095,1987,32,2,6.0,11333.88,0.08,0.08,N,O,1997-08-21,1997-10-07,1997-09-07,NONE,TRUCK,silent dolphins kindle final acc,1997
17095,1307,22,5,21.0,25374.3,0.08,0.04,N,O,1997-11-25,1997-11-02,1997-12-10,NONE,TRUCK,ructions boost quickly even accounts. ,1997
17477,1443,61,2,41.0,55122.04,0.06,0.02,N,O,1997-03-07,1997-04-06,1997-03-08,TAKE BACK RETURN,TRUCK,oost according to the caref,1997
17477,84,85,3,17.0,16729.36,0.09,0.0,N,O,1997-05-09,1997-05-03,1997-05-30,NONE,TRUCK,arthogs use slyly carefully blithe idea,1997
17478,34,85,3,15.0,14010.45,0.08,0.02,N,O,1997-01-03,1997-02-14,1997-01-31,DELIVER IN PERSON,TRUCK,"ly final gifts. pending, unusual reque",1997
17569,1813,43,2,4.0,6859.24,0.0,0.0,N,O,1997-08-15,1997-09-04,1997-09-04,TAKE BACK RETURN,TRUCK,ress requests are slyl,1997
17569,1693,17,6,13.0,20730.97,0.03,0.02,N,O,1997-10-03,1997-09-03,1997-10-05,COLLECT COD,TRUCK,ickly final frays.,1997
17569,1232,44,7,35.0,39663.05,0.06,0.03,N,O,1997-07-28,1997-08-30,1997-08-01,DELIVER IN PERSON,TRUCK,e slyly. furiously even accounts sleep fu,1997
17639,1122,31,1,28.0,28647.36,0.01,0.06,N,O,1997-11-29,1997-11-03,1997-12-16,COLLECT COD,TRUCK,ly ironic d,1997
17699,1698,22,2,48.0,76785.12,0.02,0.06,N,O,1997-11-20,1997-12-03,1997-12-09,COLLECT COD,TRUCK, regular reques,1997
17699,405,93,5,32.0,41772.8,0.07,0.0,N,O,1997-12-12,1997-12-08,1997-12-25,TAKE BACK RETURN,TRUCK,furiously across th,1997
17763,1823,24,2,30.0,51744.6,0.1,0.06,N,O,1997-07-02,1997-07-26,1997-07-13,DELIVER IN PERSON,TRUCK,lly quickly silen,1997
17857,1527,68,3,6.0,8571.12,0.07,0.06,N,O,1997-07-26,1997-08-21,1997-08-25,DELIVER IN PERSON,TRUCK,ing platelets cajole slyly after ,1997
17857,1791,92,6,28.0,47398.12,0.01,0.02,N,O,1997-08-24,1997-08-04,1997-09-12,DELIVER IN PERSON,TRUCK,l have to wake. silen,1997
17984,1348,87,6,21.0,26236.14,0.01,0.01,N,O,1997-09-16,1997-07-25,1997-10-03,NONE,TRUCK,l accounts,1997
18081,807,41,2,5.0,8539.0,0.0,0.08,N,O,1997-01-11,1996-12-27,1997-02-05,TAKE BACK RETURN,TRUCK,ding ideas. final dep,1997
18114,1169,42,2,1.0,1070.16,0.0,0.03,N,O,1996-12-27,1997-02-03,1997-01-21,DELIVER IN PERSON,TRUCK,mes special foxes. furiously ,1997
18118,1064,70,1,33.0,31846.98,0.06,0.0,N,O,1997-07-02,1997-05-07,1997-07-04,COLLECT COD,TRUCK,d across the,1997
18150,1651,52,5,49.0,76079.85,0.07,0.07,N,O,1997-05-31,1997-06-26,1997-06-13,TAKE BACK RETURN,TRUCK, silent instructi,1997
18246,164,43,2,42.0,44694.72,0.01,0.01,N,O,1997-10-02,1997-08-20,1997-10-27,DELIVER IN PERSON,TRUCK,"ing, even requests cajole quickly after",1997
18305,389,18,1,9.0,11604.42,0.08,0.04,N,O,1997-11-04,1997-11-02,1997-11-15,COLLECT COD,TRUCK,ructions. ideas after the ,1997
18305,937,6,6,5.0,9189.65,0.05,0.07,N,O,1997-10-29,1997-10-10,1997-11-15,COLLECT COD,TRUCK,theodolites cajol,1997
18342,454,84,1,35.0,47405.75,0.07,0.05,N,O,1997-03-06,1997-02-14,1997-03-08,DELIVER IN PERSON,TRUCK,ronic instructions b,1997
18403,659,91,1,30.0,46789.5,0.08,0.04,N,O,1996-12-18,1997-01-21,1997-01-07,COLLECT COD,TRUCK,ep furiously carefully,1997
18434,897,31,2,40.0,71915.6,0.05,0.08,N,O,1997-09-04,1997-08-11,1997-09-15,COLLECT COD,TRUCK,foxes x-ray fluffily about the deposits.,1997
18497,1122,23,1,11.0,11254.32,0.07,0.02,N,O,1997-08-26,1997-07-30,1997-09-13,NONE,TRUCK,ously always express acco,1997
18497,794,27,2,28.0,47454.12,0.01,0.01,N,O,1997-08-15,1997-07-28,1997-09-10,NONE,TRUCK,s after the even foxes ha,1997
18499,576,77,1,35.0,51679.95,0.1,0.06,N,O,1997-09-24,1997-08-12,1997-10-11,COLLECT COD,TRUCK,ckly ironic platel,1997
18502,312,97,3,8.0,9698.48,0.03,0.01,N,O,1997-04-02,1997-04-22,1997-04-05,NONE,TRUCK,"al, even deposits ",1997
18657,692,93,5,43.0,68485.67,0.04,0.01,N,O,1997-04-08,1997-04-17,1997-04-13,DELIVER IN PERSON,TRUCK,e furiously fi,1997
18658,314,43,3,16.0,19428.96,0.06,0.03,N,O,1997-07-04,1997-07-05,1997-07-08,NONE,TRUCK,are theodolit,1997
18691,137,16,2,29.0,30076.77,0.02,0.02,N,O,1997-03-25,1997-02-27,1997-04-10,NONE,TRUCK," packages. special, bold depos",1997
18818,16,17,6,14.0,12824.14,0.09,0.01,N,O,1997-12-07,1997-11-30,1997-12-16,TAKE BACK RETURN,TRUCK,epths. slyly,1997
18854,774,39,2,18.0,30145.86,0.1,0.07,N,O,1997-05-20,1997-06-18,1997-06-07,COLLECT COD,TRUCK,slyly express d,1997
18944,936,71,1,8.0,14695.44,0.06,0.04,N,O,1997-01-05,1997-01-20,1997-01-24,COLLECT COD,TRUCK,after the packages. regular,1997
19008,789,54,1,16.0,27036.48,0.09,0.06,N,O,1997-02-25,1997-02-09,1997-03-06,DELIVER IN PERSON,TRUCK,"nic pinto beans wake. regular, sly instruc",1997
19013,167,46,1,18.0,19208.88,0.02,0.06,N,O,1997-12-01,1997-12-21,1997-12-28,NONE,TRUCK,ccounts. blithely silent foxes us,1997
19169,893,60,1,25.0,44847.25,0.05,0.03,N,O,1997-05-23,1997-06-11,1997-06-01,TAKE BACK RETURN,TRUCK,e. carefully ironic deposits doze car,1997
19170,1044,45,1,2.0,1890.08,0.05,0.04,N,O,1997-08-22,1997-06-12,1997-09-18,COLLECT COD,TRUCK,s dazzle according to the sly,1997
19266,1964,53,1,9.0,16793.64,0.0,0.04,N,O,1997-09-03,1997-10-08,1997-09-13,TAKE BACK RETURN,TRUCK,ial accounts amo,1997
19266,585,76,2,9.0,13370.22,0.02,0.02,N,O,1997-11-03,1997-11-11,1997-11-27,TAKE BACK RETURN,TRUCK,ial instructions sleep furi,1997
19335,708,9,1,4.0,6434.8,0.05,0.07,N,O,1997-10-26,1997-12-08,1997-11-09,DELIVER IN PERSON,TRUCK,s. slyly regu,1997
19362,1408,26,4,12.0,15712.8,0.05,0.07,N,O,1997-10-30,1997-10-18,1997-11-18,TAKE BACK RETURN,TRUCK,the accounts use f,1997
19648,572,63,2,19.0,27978.83,0.08,0.03,N,O,1997-01-30,1997-01-06,1997-02-01,TAKE BACK RETURN,TRUCK,"ar, pendin",1997
19651,1810,54,2,21.0,35948.01,0.05,0.07,N,O,1997-01-19,1997-01-11,1997-02-10,NONE,TRUCK,en accounts ,1997
19749,393,78,1,9.0,11640.51,0.01,0.04,N,O,1997-05-31,1997-06-24,1997-06-24,DELIVER IN PERSON,TRUCK,nts. ironic depe,1997
19969,856,56,2,14.0,24595.9,0.02,0.01,N,O,1997-08-11,1997-07-18,1997-08-21,COLLECT COD,TRUCK,ously at the carefully regular ideas. even,1997
20099,103,4,2,3.0,3009.3,0.09,0.05,N,O,1997-09-29,1997-12-17,1997-10-21,TAKE BACK RETURN,TRUCK, packages wake blit,1997
20230,1034,35,1,47.0,43946.41,0.09,0.05,N,O,1997-02-04,1996-12-25,1997-03-01,COLLECT COD,TRUCK,ets wake. epitaphs alongside of the qui,1997
20289,1847,48,3,14.0,24483.76,0.0,0.04,N,O,1997-07-04,1997-07-25,1997-07-23,NONE,TRUCK,ng the dolphins. accou,1997
20289,1769,54,5,38.0,63488.88,0.06,0.05,N,O,1997-08-13,1997-08-28,1997-08-19,TAKE BACK RETURN,TRUCK,hely even deposits boos,1997
20291,1840,27,2,16.0,27869.44,0.08,0.02,N,O,1997-06-23,1997-06-25,1997-07-14,DELIVER IN PERSON,TRUCK,ole slyly above the furious packag,1997
20358,571,32,1,5.0,7357.85,0.08,0.0,N,O,1997-04-18,1997-05-16,1997-04-27,TAKE BACK RETURN,TRUCK,ly: furiously,1997
20419,1324,39,1,50.0,61266.0,0.06,0.04,N,O,1997-11-16,1997-11-07,1997-12-05,DELIVER IN PERSON,TRUCK,es sleep. packages sleep after the slyl,1997
20485,973,76,3,21.0,39353.37,0.07,0.08,N,O,1997-01-06,1997-01-18,1997-01-19,NONE,TRUCK,ully ruthless epitaphs along the furious,1997
20578,803,70,1,16.0,27260.8,0.1,0.07,N,O,1997-09-19,1997-08-04,1997-10-18,NONE,TRUCK,detect. ironic packages are,1997
20578,1822,23,3,43.0,74124.26,0.1,0.04,N,O,1997-08-21,1997-08-28,1997-09-10,COLLECT COD,TRUCK,the fluffily even,1997
20578,637,100,5,30.0,46128.9,0.01,0.04,N,O,1997-07-12,1997-09-06,1997-08-10,COLLECT COD,TRUCK,dolites sleep. slyly bold pint,1997
20678,793,26,1,20.0,33875.8,0.07,0.06,N,O,1997-03-29,1997-05-10,1997-04-11,COLLECT COD,TRUCK,"ss, bold deposits against the quickly iro",1997
20678,647,10,2,25.0,38691.0,0.04,0.04,N,O,1997-05-15,1997-04-13,1997-05-19,DELIVER IN PERSON,TRUCK,final instructio,1997
20801,868,2,6,30.0,53065.8,0.06,0.02,N,O,1997-05-28,1997-06-05,1997-06-25,TAKE BACK RETURN,TRUCK,es nod quickly. quickly silent deposits,1997
20867,1663,46,5,3.0,4693.98,0.06,0.08,N,O,1997-01-08,1997-01-05,1997-01-10,COLLECT COD,TRUCK,old instructi,1997
20998,380,37,1,39.0,49934.82,0.09,0.08,N,O,1997-03-06,1997-03-27,1997-03-19,COLLECT COD,TRUCK,ss platelets. slyly,1997
20999,1373,12,2,20.0,25487.4,0.04,0.0,N,O,1997-05-31,1997-06-23,1997-06-23,TAKE BACK RETURN,TRUCK,kly ironic packag,1997
21062,1120,29,5,14.0,14295.68,0.1,0.06,N,O,1997-11-22,1997-12-06,1997-11-26,DELIVER IN PERSON,TRUCK,s wake even in,1997
21152,244,72,4,23.0,26317.52,0.03,0.02,N,O,1997-11-26,1997-11-26,1997-12-14,NONE,TRUCK,ests are quickly ca,1997
21156,700,32,5,39.0,62427.3,0.06,0.03,N,O,1997-05-05,1997-07-02,1997-05-29,COLLECT COD,TRUCK,yly ironic dino,1997
21185,723,56,2,13.0,21108.36,0.01,0.04,N,O,1997-02-08,1997-03-27,1997-03-07,TAKE BACK RETURN,TRUCK,s? carefully ironic requests may sleep a,1997
21187,164,91,2,50.0,53208.0,0.08,0.07,N,O,1997-01-04,1996-12-05,1997-02-01,DELIVER IN PERSON,TRUCK,slyly express for,1997
21187,928,63,5,12.0,21947.04,0.07,0.07,N,O,1996-12-11,1996-12-18,1997-01-04,TAKE BACK RETURN,TRUCK, always enticing id,1997
21218,452,82,1,21.0,28401.45,0.04,0.03,N,O,1997-06-21,1997-08-25,1997-07-21,NONE,TRUCK,against the slyly i,1997
21251,1322,23,3,9.0,11009.88,0.01,0.0,N,O,1997-02-14,1997-01-09,1997-03-14,TAKE BACK RETURN,TRUCK,ously alongside,1997
21287,1230,31,5,42.0,47511.66,0.0,0.0,N,O,1997-05-14,1997-04-12,1997-06-05,NONE,TRUCK, unusual accounts? ,1997
21408,487,75,7,41.0,56886.68,0.03,0.04,N,O,1997-11-22,1997-10-16,1997-11-29,TAKE BACK RETURN,TRUCK,ickly even deposits nag about the,1997
21411,696,28,2,20.0,31933.8,0.08,0.07,N,O,1997-10-25,1997-09-23,1997-11-22,COLLECT COD,TRUCK,yly across the fur,1997
21413,798,95,3,21.0,35674.59,0.03,0.04,N,O,1997-07-01,1997-08-23,1997-07-24,DELIVER IN PERSON,TRUCK,onic dependencies-- carefully ironic frets ,1997
21441,1073,44,1,34.0,33118.38,0.05,0.03,N,O,1997-06-08,1997-07-30,1997-06-21,NONE,TRUCK,ns about the blithely,1997
21536,488,47,2,20.0,27769.6,0.04,0.04,N,O,1997-08-07,1997-06-22,1997-08-22,TAKE BACK RETURN,TRUCK,odolites. express pearls wake quickly,1997
21575,1693,94,3,6.0,9568.14,0.01,0.05,N,O,1997-03-08,1997-04-24,1997-03-30,TAKE BACK RETURN,TRUCK,eas haggle carefully bold tithes.,1997
21603,624,87,1,9.0,13721.58,0.09,0.02,N,O,1997-06-06,1997-05-29,1997-06-29,COLLECT COD,TRUCK,y after the e,1997
21668,436,37,2,44.0,58802.92,0.05,0.06,N,O,1997-02-07,1997-02-01,1997-03-07,DELIVER IN PERSON,TRUCK,sts haggle blithely.,1997
21668,192,45,4,24.0,26212.56,0.04,0.0,N,O,1997-01-07,1996-12-08,1997-02-02,NONE,TRUCK, accounts nag blithely acro,1997
21733,824,25,3,1.0,1724.82,0.04,0.0,N,O,1997-02-24,1997-02-01,1997-03-18,COLLECT COD,TRUCK,t slyly. pending platelets c,1997
21764,141,20,4,20.0,20822.8,0.05,0.03,N,O,1997-06-23,1997-04-23,1997-07-15,NONE,TRUCK,onic theodoli,1997
21764,1693,35,5,18.0,28704.42,0.0,0.03,N,O,1997-04-24,1997-04-10,1997-05-13,NONE,TRUCK,t the even requests ,1997
21828,982,51,5,28.0,52723.44,0.08,0.03,N,O,1997-01-22,1997-02-08,1997-02-20,DELIVER IN PERSON,TRUCK,counts haggle slyly. fluffily sile,1997
21955,452,82,1,44.0,59507.8,0.07,0.0,N,O,1997-06-03,1997-06-16,1997-06-08,NONE,TRUCK, accounts. slyly regular packa,1997
21986,479,80,2,14.0,19312.58,0.08,0.06,N,O,1997-11-03,1997-09-26,1997-11-04,DELIVER IN PERSON,TRUCK,efully. carefully final theodolites acco,1997
21986,711,8,3,3.0,4835.13,0.08,0.07,N,O,1997-09-12,1997-08-15,1997-09-16,DELIVER IN PERSON,TRUCK,y. deposits sleep under the quickly regula,1997
21986,239,94,4,47.0,53543.81,0.05,0.03,N,O,1997-10-26,1997-09-11,1997-11-13,COLLECT COD,TRUCK,instructions are across the sly,1997
22048,1041,47,1,9.0,8478.36,0.09,0.04,N,O,1997-12-09,1998-01-01,1997-12-17,DELIVER IN PERSON,TRUCK,braids cajole among the bravely bu,1997
22049,111,12,1,22.0,22244.42,0.1,0.0,N,O,1997-09-12,1997-10-15,1997-10-08,TAKE BACK RETURN,TRUCK,uffily regular dependencies. fur,1997
22082,1107,8,3,38.0,38307.8,0.07,0.05,N,O,1997-10-02,1997-09-19,1997-10-26,TAKE BACK RETURN,TRUCK,fully among the platelets. even req,1997
22082,1284,22,4,34.0,40299.52,0.08,0.08,N,O,1997-10-21,1997-10-02,1997-11-20,NONE,TRUCK,deposits b,1997
22177,1064,70,1,49.0,47287.94,0.03,0.01,N,O,1997-08-16,1997-09-27,1997-09-09,TAKE BACK RETURN,TRUCK, furiously express packages. carefully eve,1997
22177,1580,1,3,24.0,35557.92,0.1,0.01,N,O,1997-09-28,1997-09-30,1997-10-17,COLLECT COD,TRUCK, accounts. slyly special accounts haggl,1997
22177,1709,10,4,27.0,43488.9,0.07,0.0,N,O,1997-11-01,1997-08-23,1997-11-06,NONE,TRUCK,y busy packages nag ,1997
22246,1979,12,4,4.0,7523.88,0.1,0.02,N,O,1997-08-14,1997-06-19,1997-08-18,TAKE BACK RETURN,TRUCK,n platelets. regular requests cajol,1997
22336,866,67,1,13.0,22969.18,0.04,0.04,N,O,1997-09-17,1997-09-22,1997-09-20,NONE,TRUCK,ular packages. slyly regu,1997
22438,1117,18,3,14.0,14253.54,0.05,0.05,N,O,1997-11-04,1997-11-19,1997-11-23,TAKE BACK RETURN,TRUCK,"among the close, regular account",1997
22471,1808,9,4,18.0,30776.4,0.04,0.02,N,O,1997-05-17,1997-05-18,1997-06-16,TAKE BACK RETURN,TRUCK,ly furiously silent deposits,1997
22596,1125,62,4,27.0,27705.24,0.07,0.0,N,O,1997-01-08,1996-11-14,1997-02-07,TAKE BACK RETURN,TRUCK, packages haggl,1997
22596,1449,89,6,33.0,44564.52,0.06,0.01,N,O,1996-12-05,1996-12-11,1997-01-03,COLLECT COD,TRUCK,e fluffily ,1997
22599,1240,78,1,20.0,22824.8,0.06,0.08,N,O,1997-07-17,1997-08-15,1997-08-03,COLLECT COD,TRUCK,y final instructions sleep.,1997
22721,1199,8,4,10.0,11001.9,0.03,0.01,N,O,1996-12-26,1997-02-18,1997-01-05,COLLECT COD,TRUCK,e carefully ironic platelets are,1997
22791,1983,72,3,9.0,16964.82,0.01,0.08,N,O,1997-05-15,1997-03-12,1997-06-08,NONE,TRUCK,ding multipliers run after the final de,1997
22852,1580,1,2,15.0,22223.7,0.03,0.08,N,O,1997-05-05,1997-05-07,1997-05-12,COLLECT COD,TRUCK,ccounts haggle slyly ,1997
22852,862,96,3,1.0,1762.86,0.06,0.05,N,O,1997-06-14,1997-05-28,1997-06-29,NONE,TRUCK,tes. slyly even packages are. re,1997
23040,168,95,1,10.0,10681.6,0.0,0.0,N,O,1997-09-25,1997-09-18,1997-10-15,DELIVER IN PERSON,TRUCK,special foxes. unusual fo,1997
23079,1099,70,1,44.0,44003.96,0.0,0.08,N,O,1997-04-13,1997-04-30,1997-04-29,TAKE BACK RETURN,TRUCK, dependencies affix ca,1997
23079,69,45,4,15.0,14535.9,0.02,0.02,N,O,1997-04-03,1997-03-26,1997-04-06,TAKE BACK RETURN,TRUCK,ly ironic ins,1997
23201,369,70,2,44.0,55851.84,0.09,0.03,N,O,1997-02-17,1997-02-06,1997-02-24,TAKE BACK RETURN,TRUCK,s. carefully ironic inst,1997
23239,1407,25,5,26.0,34018.4,0.03,0.07,N,O,1997-05-24,1997-04-17,1997-06-03,TAKE BACK RETURN,TRUCK,lar theodolites run along the ,1997
23239,591,52,6,12.0,17899.08,0.03,0.05,N,O,1997-06-05,1997-05-28,1997-06-08,COLLECT COD,TRUCK,xes after the fluffily regular ex,1997
23456,146,73,6,36.0,37661.04,0.0,0.03,N,O,1997-07-16,1997-09-21,1997-08-10,NONE,TRUCK,c deposits. boldly regular tithes sleep ,1997
23457,1210,11,2,23.0,25557.83,0.07,0.02,N,O,1997-08-05,1997-08-25,1997-09-04,DELIVER IN PERSON,TRUCK,olphins sleep blithel,1997
23492,756,89,2,15.0,24851.25,0.01,0.06,N,O,1997-09-23,1997-11-10,1997-09-30,TAKE BACK RETURN,TRUCK,"egular, final pearls sleep. never expres",1997
23492,1700,1,5,47.0,75279.9,0.03,0.05,N,O,1997-11-18,1997-10-11,1997-12-16,NONE,TRUCK,ers kindle blithely. quickly even inst,1997
23494,1667,50,2,49.0,76864.34,0.05,0.02,N,O,1997-10-07,1997-10-14,1997-10-29,TAKE BACK RETURN,TRUCK,refully. carefully ,1997
23525,571,62,2,1.0,1471.57,0.03,0.06,N,O,1997-01-09,1997-03-02,1997-01-22,TAKE BACK RETURN,TRUCK,nts cajole. furiously fluffy,1997
23554,1693,35,1,21.0,33488.49,0.04,0.07,N,O,1997-03-12,1997-01-18,1997-04-09,TAKE BACK RETURN,TRUCK,ide of the accounts. slyly express plate,1997
23621,1312,27,1,29.0,35185.99,0.05,0.05,N,O,1997-04-02,1997-03-29,1997-04-09,COLLECT COD,TRUCK, notornis haggle furiously. car,1997
23654,1466,84,1,43.0,58800.78,0.04,0.05,N,O,1997-01-31,1996-12-13,1997-02-16,COLLECT COD,TRUCK,eposits affi,1997
23749,1741,42,2,46.0,75566.04,0.1,0.08,N,O,1997-01-28,1997-03-31,1997-02-22,COLLECT COD,TRUCK,ts cajole furiously ironic pla,1997
23815,1197,34,1,45.0,49418.55,0.05,0.07,N,O,1997-05-04,1997-04-03,1997-05-06,DELIVER IN PERSON,TRUCK,y bold reques,1997
23845,1474,14,3,25.0,34386.75,0.03,0.06,N,O,1997-08-01,1997-07-06,1997-08-11,DELIVER IN PERSON,TRUCK, the quickly ,1997
23878,894,95,4,24.0,43077.36,0.03,0.01,N,O,1997-01-14,1997-01-08,1997-02-04,DELIVER IN PERSON,TRUCK,s the unusu,1997
23905,480,68,1,35.0,48316.8,0.02,0.04,N,O,1997-11-24,1997-11-05,1997-11-25,TAKE BACK RETURN,TRUCK,ly pending requests! regular exc,1997
23908,174,27,2,23.0,24705.91,0.01,0.02,N,O,1997-08-02,1997-06-01,1997-08-30,NONE,TRUCK,t ironic packages. deposits nag furiously ,1997
23938,1106,15,5,9.0,9063.9,0.02,0.01,N,O,1997-01-27,1997-02-22,1997-02-06,NONE,TRUCK,uriously. gifts cajole sly,1997
23969,1622,23,4,12.0,18283.44,0.01,0.07,N,O,1997-09-25,1997-10-06,1997-09-27,DELIVER IN PERSON,TRUCK,"rding to the final, pending pin",1997
24032,1215,27,4,48.0,53578.08,0.05,0.06,N,O,1997-10-01,1997-10-04,1997-10-05,COLLECT COD,TRUCK,xpress accounts sleep abov,1997
24034,746,43,2,5.0,8233.7,0.09,0.07,N,O,1997-04-06,1997-03-22,1997-04-23,NONE,TRUCK,s packages among the instructions ha,1997
24034,1436,54,6,4.0,5349.72,0.02,0.04,N,O,1997-02-22,1997-03-23,1997-03-06,COLLECT COD,TRUCK,ons can are caref,1997
24065,99,50,1,15.0,14986.35,0.05,0.0,N,O,1997-05-19,1997-04-23,1997-06-12,NONE,TRUCK,ly final deposits at the regular packages ,1997
24322,846,46,3,29.0,50658.36,0.02,0.02,N,O,1997-03-04,1997-04-08,1997-03-22,NONE,TRUCK, requests. ironically dogged ,1997
24323,302,87,3,29.0,34866.7,0.06,0.05,N,O,1997-09-14,1997-08-27,1997-10-01,DELIVER IN PERSON,TRUCK,out the fluffily ironic theodolites,1997
24323,714,47,4,14.0,22605.94,0.06,0.0,N,O,1997-08-21,1997-08-27,1997-09-01,DELIVER IN PERSON,TRUCK,blithely a,1997
24355,1024,30,5,19.0,17575.38,0.1,0.04,N,O,1997-10-02,1997-08-24,1997-10-30,COLLECT COD,TRUCK, pinto beans are. slyly regular deposi,1997
24549,780,81,2,38.0,63869.64,0.01,0.04,N,O,1997-07-01,1997-06-12,1997-07-17,COLLECT COD,TRUCK, of the carefully ironic d,1997
24551,916,17,3,45.0,81760.95,0.1,0.02,N,O,1997-03-14,1997-02-07,1997-04-13,TAKE BACK RETURN,TRUCK,across the silen,1997
24678,701,98,2,41.0,65669.7,0.06,0.08,N,O,1997-08-09,1997-10-14,1997-09-01,DELIVER IN PERSON,TRUCK, closely. quickly ironic ,1997
24832,823,57,6,50.0,86191.0,0.05,0.04,N,O,1997-06-10,1997-05-02,1997-07-01,COLLECT COD,TRUCK,ecial instruction,1997
24837,197,76,3,29.0,31818.51,0.0,0.04,N,O,1997-07-14,1997-06-17,1997-08-09,DELIVER IN PERSON,TRUCK, pinto beans. bold,1997
24838,1214,52,2,27.0,30110.67,0.1,0.02,N,O,1997-08-28,1997-07-31,1997-09-06,TAKE BACK RETURN,TRUCK,sy requests integrate carefully bold ,1997
24838,1872,16,3,47.0,83371.89,0.02,0.05,N,O,1997-07-27,1997-08-15,1997-08-12,TAKE BACK RETURN,TRUCK,quests. fluffily regular requests,1997
