l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
17792,774,75,7,8.00,13398.16,0.06,0.02,N,O,1997-01-15,1996-12-27,1997-01-29,NONE,even asymptot
17830,353,38,1,19.00,23813.65,0.10,0.06,N,O,1996-12-22,1996-11-20,1997-01-15,DELIVER IN PERSON,l platelets. pending pack
17830,939,8,2,21.00,38638.53,0.08,0.06,N,O,1996-12-19,1996-11-10,1997-01-01,NONE,carefully furiously regular packages. f
17857,507,68,1,32.00,45040.00,0.06,0.03,N,O,1997-06-24,1997-07-14,1997-07-21,COLLECT COD,. carefully special packages s
17857,436,24,5,48.00,64148.64,0.05,0.00,N,O,1997-09-07,1997-08-25,1997-10-05,COLLECT COD,ing instructions. bold foxes sleep blithely
17861,152,79,3,27.00,28408.05,0.08,0.05,N,O,1996-12-21,1996-12-02,1997-01-05,NONE,lly alongside of
17984,203,4,1,16.00,17651.20,0.07,0.02,N,O,1997-09-14,1997-07-04,1997-10-01,TAKE BACK RETURN,"ecial, final warhorses. even as"
18019,506,37,3,49.00,68918.50,0.07,0.00,N,O,1997-05-27,1997-06-15,1997-06-05,DELIVER IN PERSON,press reque
18081,566,97,3,27.00,39597.12,0.10,0.06,N,O,1997-01-03,1996-11-30,1997-01-27,DELIVER IN PERSON,nto beans boost
18114,941,76,3,17.00,31312.98,0.10,0.05,N,O,1997-02-17,1997-02-10,1997-02-19,DELIVER IN PERSON,arls would im
18149,1358,35,1,45.00,56670.75,0.09,0.02,N,O,1997-02-20,1997-02-23,1997-03-02,NONE,r ideas. blithely final dolphi
18150,430,60,1,8.00,10643.44,0.07,0.02,N,O,1997-07-27,1997-06-03,1997-08-10,TAKE BACK RETURN,ill have to sleep silently blithely even r
18150,1164,65,2,12.00,12781.92,0.03,0.06,N,O,1997-05-11,1997-06-21,1997-06-02,DELIVER IN PERSON,y express deposits would use fluffily sp
18150,1802,3,3,15.00,25557.00,0.03,0.03,N,O,1997-05-30,1997-06-09,1997-06-15,NONE,equests wake even asymptotes. furio
18183,1548,89,1,10.00,14495.40,0.08,0.08,N,O,1997-02-06,1997-01-30,1997-02-24,DELIVER IN PERSON,gle closely after th
18240,1514,95,1,11.00,15570.61,0.01,0.04,N,O,1997-12-10,1998-01-04,1997-12-18,TAKE BACK RETURN,reach carefully blithely special s
18276,1425,4,2,36.00,47751.12,0.10,0.08,N,O,1997-01-29,1997-03-27,1997-02-24,NONE,ccording to the unusual ideas. requests a
18305,1281,56,4,12.00,14187.36,0.00,0.05,N,O,1997-08-23,1997-10-06,1997-09-19,TAKE BACK RETURN,y against the requests. s
18342,94,45,2,39.00,38769.51,0.10,0.06,N,O,1996-12-13,1996-12-22,1997-01-02,DELIVER IN PERSON,arefully silent accounts. express accoun
18434,1524,45,1,37.00,52744.24,0.09,0.01,N,O,1997-10-09,1997-08-13,1997-10-23,NONE,sual deposits
18498,491,79,4,15.00,20872.35,0.01,0.00,N,O,1997-01-12,1997-01-26,1997-01-15,TAKE BACK RETURN,ingly even decoys use slyly across the
18657,1750,93,1,24.00,39642.00,0.03,0.05,N,O,1997-05-04,1997-05-11,1997-05-24,DELIVER IN PERSON,ly dogged pinto beans
18657,1483,23,2,50.00,69224.00,0.05,0.08,N,O,1997-06-09,1997-04-02,1997-06-14,DELIVER IN PERSON,fully bold deposits. bold pa
18657,884,18,6,1.00,1784.88,0.10,0.05,N,O,1997-02-27,1997-03-20,1997-03-17,DELIVER IN PERSON,packages against the even req
18658,131,10,2,39.00,40214.07,0.01,0.05,N,O,1997-06-18,1997-07-17,1997-06-23,TAKE BACK RETURN,s sleep furiously alongside of the pe
18658,1352,67,7,12.00,15040.20,0.08,0.02,N,O,1997-06-20,1997-07-08,1997-07-05,TAKE BACK RETURN,e blithely qui
18690,1826,13,1,36.00,62201.52,0.03,0.07,N,O,1997-10-06,1997-11-06,1997-10-31,TAKE BACK RETURN,es. final reque
18690,1093,99,2,9.00,8946.81,0.10,0.00,N,O,1997-11-18,1997-11-03,1997-11-20,COLLECT COD,s the quickly final pac
18727,348,5,1,43.00,53678.62,0.05,0.03,N,O,1997-06-01,1997-04-14,1997-06-08,COLLECT COD,ooze carefully. bold instruction
18755,641,73,3,33.00,50874.12,0.02,0.03,N,O,1997-05-22,1997-04-27,1997-05-26,NONE,lly doggedly special asymptotes. car
18817,25,26,1,2.00,1850.04,0.02,0.05,N,O,1997-01-22,1997-01-10,1997-02-20,NONE,eposits against the frays haggle among
18817,908,43,2,26.00,47031.40,0.08,0.00,N,O,1996-12-09,1997-02-04,1997-01-03,TAKE BACK RETURN,ic realms.
18854,1780,65,3,17.00,28590.26,0.00,0.03,N,O,1997-04-20,1997-04-24,1997-04-27,TAKE BACK RETURN,dencies according to the ideas cajo
18944,484,72,2,31.00,42918.88,0.06,0.02,N,O,1997-02-11,1996-12-18,1997-03-09,DELIVER IN PERSON,lar requests wake about the even request
19142,9,85,2,16.00,14544.00,0.05,0.04,N,O,1996-12-10,1996-12-17,1997-01-09,NONE,cajole around the furiously idle ideas
19169,142,43,2,21.00,21884.94,0.02,0.07,N,O,1997-06-08,1997-07-27,1997-07-03,TAKE BACK RETURN,ons. fluffily bold requests along the
19200,946,49,3,49.00,90500.06,0.08,0.08,N,O,1997-11-02,1997-09-07,1997-11-15,DELIVER IN PERSON,blithely slyly ironic asymptote
19265,163,16,3,36.00,38273.76,0.01,0.05,N,O,1997-04-17,1997-01-17,1997-04-19,TAKE BACK RETURN,g deposits boost slyly express theodol
19266,1840,41,3,32.00,55738.88,0.09,0.00,N,O,1997-10-10,1997-11-12,1997-11-08,DELIVER IN PERSON,e the final pack
19270,190,69,3,32.00,34886.08,0.07,0.08,N,O,1997-11-28,1998-01-21,1997-12-26,COLLECT COD,ily regular the
19328,87,88,1,9.00,8883.72,0.08,0.04,N,O,1997-11-25,1997-11-09,1997-12-24,COLLECT COD,fix blithely regular packages-- fi
19330,1884,14,3,41.00,73221.08,0.09,0.04,N,O,1997-06-18,1997-07-04,1997-07-07,COLLECT COD,ns are furiously: quietly even packages do
19334,404,34,2,29.00,37827.60,0.04,0.03,N,O,1997-10-12,1997-10-25,1997-11-06,NONE,ns? fluffily final pack
19335,616,48,3,10.00,15166.10,0.03,0.07,N,O,1997-10-09,1997-11-29,1997-11-02,DELIVER IN PERSON,posits. carefully final packages haggle
19362,1145,82,1,49.00,51260.86,0.03,0.06,N,O,1997-10-07,1997-10-07,1997-10-30,TAKE BACK RETURN,ven packages. blithely special foxes lo
19364,1435,14,1,17.00,22719.31,0.02,0.01,N,O,1997-10-26,1997-12-11,1997-11-16,COLLECT COD,y final pint
19620,1019,20,4,6.00,5520.06,0.06,0.07,N,O,1997-08-14,1997-06-30,1997-08-30,NONE,e slyly regul
19620,1941,30,5,25.00,46073.50,0.00,0.03,N,O,1997-08-01,1997-06-10,1997-08-28,TAKE BACK RETURN,foxes sleep carefully
19622,625,26,2,20.00,30512.40,0.08,0.08,N,O,1997-09-17,1997-09-29,1997-09-18,COLLECT COD,he ironic foxes
19651,6,57,3,9.00,8154.00,0.10,0.01,N,O,1997-03-18,1996-12-28,1997-04-01,TAKE BACK RETURN,furiously final
19749,935,38,5,17.00,31210.81,0.04,0.08,N,O,1997-06-18,1997-05-04,1997-06-20,DELIVER IN PERSON,tly regular courts shall have to are furio
19781,814,48,2,27.00,46299.87,0.06,0.04,N,O,1997-01-05,1996-12-30,1997-01-29,NONE,olites after the carefully final pa
19846,946,15,6,34.00,62795.96,0.09,0.07,N,O,1997-03-05,1997-01-16,1997-03-28,NONE,ptotes wake slyly
19909,1602,44,6,10.00,15036.00,0.07,0.03,N,O,1997-01-11,1996-11-28,1997-01-12,TAKE BACK RETURN,ccounts alongside of the id
19968,504,5,4,48.00,67416.00,0.01,0.00,N,O,1997-12-14,1998-02-06,1997-12-18,DELIVER IN PERSON,ges. ironic deposits a
19970,901,2,2,11.00,19820.90,0.02,0.01,N,O,1997-02-18,1997-01-03,1997-02-24,TAKE BACK RETURN,mptotes engage fluffily silen
20099,1238,13,4,24.00,27341.52,0.03,0.02,N,O,1997-11-08,1997-11-03,1997-11-26,DELIVER IN PERSON,pades according to the carefully regular ti
20129,1931,32,1,4.00,7331.72,0.04,0.04,N,O,1997-06-04,1997-07-05,1997-06-24,DELIVER IN PERSON,ealms use slyly blithely re
20291,124,51,1,16.00,16385.92,0.02,0.06,N,O,1997-06-15,1997-04-29,1997-07-02,TAKE BACK RETURN,. doggedly regular theodolites ha
20357,137,38,3,2.00,2074.26,0.07,0.04,N,O,1997-02-18,1997-01-20,1997-03-17,TAKE BACK RETURN,p quickly bold deposits. furi
20387,707,4,3,29.00,46623.30,0.07,0.07,N,O,1997-08-03,1997-07-27,1997-08-04,DELIVER IN PERSON,es wake quickly. bol
20418,774,39,1,3.00,5024.31,0.09,0.01,N,O,1997-11-21,1997-11-30,1997-12-02,COLLECT COD,hin the fu
20418,1712,39,3,38.00,61320.98,0.01,0.02,N,O,1997-10-26,1997-10-12,1997-11-01,NONE,inal packages n
20418,404,5,4,22.00,28696.80,0.10,0.07,N,O,1997-09-16,1997-11-27,1997-10-12,TAKE BACK RETURN,es wake furiously after the ironi
20582,1665,48,2,28.00,43866.48,0.03,0.00,N,O,1997-06-12,1997-06-27,1997-06-24,NONE,ts nod slyly even dependencies
20582,435,65,3,44.00,58758.92,0.04,0.00,N,O,1997-07-12,1997-07-25,1997-07-22,TAKE BACK RETURN,dependencies wake furiousl
20612,1796,97,2,40.00,67911.60,0.06,0.07,N,O,1997-02-23,1997-02-07,1997-03-20,NONE,cial deposit
20612,1082,18,4,4.00,3932.32,0.08,0.04,N,O,1997-01-03,1997-02-02,1997-01-17,DELIVER IN PERSON,r theodoli
20801,1062,33,5,39.00,37559.34,0.07,0.08,N,O,1997-07-17,1997-04-25,1997-07-21,DELIVER IN PERSON,usly unusual pin
20902,176,3,2,25.00,26904.25,0.00,0.03,N,O,1997-03-10,1997-03-28,1997-04-06,NONE,uctions. fluffily final deposits
20999,1761,46,1,4.00,6651.04,0.07,0.06,N,O,1997-07-23,1997-07-14,1997-08-16,TAKE BACK RETURN,even packages nag furiously alon
20999,839,39,5,2.00,3479.66,0.06,0.02,N,O,1997-08-07,1997-06-03,1997-08-24,DELIVER IN PERSON,hely regular ex
20999,314,43,6,10.00,12143.10,0.02,0.03,N,O,1997-05-23,1997-06-19,1997-06-01,NONE,according to the carefully iro
21092,719,52,1,46.00,74506.66,0.01,0.06,N,O,1997-04-01,1997-04-02,1997-04-03,DELIVER IN PERSON,even accounts cajole
21122,125,26,6,26.00,26653.12,0.03,0.07,N,O,1997-03-28,1997-04-29,1997-04-22,NONE,posits wake bli
21156,169,70,4,23.00,24590.68,0.10,0.00,N,O,1997-06-05,1997-06-20,1997-07-03,DELIVER IN PERSON,"eposits. special, silent"
21156,1064,35,7,6.00,5790.36,0.08,0.05,N,O,1997-05-20,1997-06-05,1997-06-02,TAKE BACK RETURN,final platelets. slyly final foxes hagg
21187,653,85,3,29.00,45055.85,0.03,0.04,N,O,1997-01-22,1996-12-03,1997-01-23,COLLECT COD,gle carefully after the quickly exp
21251,389,18,2,41.00,52864.58,0.00,0.02,N,O,1996-12-30,1997-02-19,1997-01-22,NONE,lyly after the final wa
21283,484,85,6,31.00,42918.88,0.07,0.01,N,O,1997-01-11,1997-03-01,1997-01-25,COLLECT COD,uriously even fox
21287,1267,79,3,20.00,23365.20,0.07,0.08,N,O,1997-02-09,1997-04-18,1997-02-22,TAKE BACK RETURN,efully silent ins
21380,1033,4,5,28.00,26152.84,0.04,0.06,N,O,1997-06-30,1997-05-31,1997-07-28,TAKE BACK RETURN,are against the carefully regular
21441,118,45,3,35.00,35633.85,0.00,0.07,N,O,1997-06-10,1997-08-16,1997-06-20,NONE,latelets sleep carefully r
21507,1604,46,2,25.00,37640.00,0.08,0.01,N,O,1997-10-02,1997-08-11,1997-10-13,TAKE BACK RETURN,fter the slyly final plat
21507,200,53,3,44.00,48408.80,0.02,0.01,N,O,1997-07-01,1997-09-10,1997-07-05,NONE,ckly furiously regular a
21536,148,27,4,23.00,24107.22,0.02,0.00,N,O,1997-05-27,1997-06-27,1997-06-16,TAKE BACK RETURN,ic packages are slyly
21536,1411,29,6,40.00,52496.40,0.06,0.03,N,O,1997-08-03,1997-06-04,1997-08-15,DELIVER IN PERSON,n requests haggle against the
21569,1194,31,2,9.00,9856.71,0.08,0.00,N,O,1996-12-30,1996-11-24,1997-01-20,TAKE BACK RETURN,ly quick accounts cajole. blithely silen
21700,1017,18,1,38.00,34884.38,0.06,0.00,N,O,1997-08-19,1997-10-02,1997-09-09,DELIVER IN PERSON,blithely ironic depos
21765,999,2,3,29.00,55099.71,0.10,0.05,N,O,1997-07-12,1997-05-08,1997-07-18,COLLECT COD,ourts wake carefully among the regular
21891,1401,80,1,6.00,7814.40,0.02,0.06,N,O,1997-12-20,1998-01-03,1997-12-21,TAKE BACK RETURN,hind the carefully regular foxes. care
21955,1651,34,2,42.00,65211.30,0.10,0.03,N,O,1997-07-07,1997-05-20,1997-08-05,COLLECT COD,structions. carefully ironic ins
21991,1420,21,1,7.00,9249.94,0.09,0.08,N,O,1997-08-17,1997-08-07,1997-09-12,COLLECT COD,lyly special packages. bold frets use
22082,143,70,2,1.00,1043.14,0.00,0.00,N,O,1997-11-19,1997-10-20,1997-12-15,COLLECT COD,lithely even packages. bold requests wak
22177,1103,4,2,15.00,15061.50,0.00,0.06,N,O,1997-07-31,1997-08-28,1997-08-21,TAKE BACK RETURN,r accounts use blith
22246,1964,65,1,43.00,80236.28,0.07,0.01,N,O,1997-05-29,1997-07-01,1997-06-12,COLLECT COD,jole after the express dependencies. c
22246,1393,8,6,32.00,41420.48,0.02,0.07,N,O,1997-06-05,1997-07-15,1997-06-25,COLLECT COD,ly special instructi
22273,307,64,3,20.00,24146.00,0.04,0.03,N,O,1997-03-07,1997-02-27,1997-04-03,NONE,y unusual requests cajole blithely bold dep
22273,1000,69,5,31.00,27931.00,0.06,0.07,N,O,1997-03-02,1997-03-20,1997-04-01,NONE,l packages are always eve
22309,279,34,4,33.00,38915.91,0.03,0.06,N,O,1997-02-16,1997-03-08,1997-03-10,COLLECT COD,es haggle quietl
22309,500,30,5,38.00,53219.00,0.07,0.04,N,O,1997-02-21,1997-03-26,1997-02-24,DELIVER IN PERSON,ously regul
22309,1734,19,7,47.00,76879.31,0.05,0.02,N,O,1997-04-14,1997-02-26,1997-05-04,NONE,use quickly above the platelets. fluffily
22438,17,93,1,50.00,45850.50,0.06,0.08,N,O,1997-10-06,1997-11-27,1997-10-12,TAKE BACK RETURN,s are according to the sly
22439,252,7,4,33.00,38024.25,0.02,0.05,N,O,1997-09-11,1997-10-14,1997-10-09,DELIVER IN PERSON,final asymptotes. regular i
22439,1365,66,5,15.00,18995.40,0.09,0.05,N,O,1997-09-06,1997-11-14,1997-09-19,TAKE BACK RETURN,cial accounts wake among the sly
22592,944,45,1,33.00,60883.02,0.07,0.08,N,O,1997-09-17,1997-08-22,1997-09-23,TAKE BACK RETURN,luffily bold packag
22821,519,10,2,13.00,18453.63,0.05,0.08,N,O,1997-05-06,1997-04-28,1997-05-07,NONE,ages boost above the pinto beans.
22823,1875,19,2,4.00,7107.48,0.05,0.03,N,O,1997-05-20,1997-03-25,1997-06-03,COLLECT COD,", silent accounts across the unusual,"
22854,1718,3,1,12.00,19436.52,0.05,0.03,N,O,1996-12-24,1996-10-13,1997-01-08,COLLECT COD,nooze blithel
22855,1196,69,2,14.00,15360.66,0.00,0.08,N,O,1997-10-18,1997-09-19,1997-10-21,DELIVER IN PERSON,"dolites are express, ruthless"
23138,1091,62,3,45.00,44644.05,0.05,0.06,N,O,1997-08-17,1997-09-24,1997-08-18,TAKE BACK RETURN,he furiously pending accounts ha
23138,1427,6,4,11.00,14612.62,0.04,0.06,N,O,1997-08-02,1997-09-21,1997-08-16,COLLECT COD,unusual deposits. fluffil
23141,420,21,1,19.00,25087.98,0.10,0.02,N,O,1997-09-30,1997-11-04,1997-10-01,NONE,. carefully regular accounts integrate. ins
23141,490,49,2,9.00,12514.41,0.01,0.03,N,O,1997-10-11,1997-11-05,1997-10-20,DELIVER IN PERSON,thely ironic foxes sleep bef
23204,304,5,2,19.00,22881.70,0.07,0.05,N,O,1997-06-23,1997-05-07,1997-07-17,NONE,y silent packages: slyly pendin
23239,686,18,2,49.00,77747.32,0.08,0.08,N,O,1997-03-24,1997-05-21,1997-04-06,COLLECT COD,sly among the quie
23430,1384,99,2,19.00,24422.22,0.09,0.08,N,O,1997-03-20,1997-02-23,1997-03-28,COLLECT COD,ly ironic packag
23456,1826,56,3,45.00,77751.90,0.01,0.01,N,O,1997-07-08,1997-09-14,1997-07-23,COLLECT COD,ove the ironic pinto bea
23457,1342,81,6,50.00,62167.00,0.04,0.08,N,O,1997-08-01,1997-08-02,1997-08-23,NONE,boost carefully quickly regular instructi
23525,885,85,5,48.00,85722.24,0.10,0.00,N,O,1996-12-16,1997-02-08,1997-01-14,COLLECT COD,to the furiously regular foxes boost
23527,525,56,1,11.00,15680.72,0.04,0.03,N,O,1997-07-20,1997-10-12,1997-08-10,COLLECT COD,counts sleep special excus
23623,1220,58,2,48.00,53818.56,0.06,0.04,N,O,1997-03-19,1997-03-06,1997-04-06,TAKE BACK RETURN,ously across th
23686,535,36,4,13.00,18661.89,0.09,0.00,N,O,1997-02-18,1997-01-24,1997-03-14,COLLECT COD,"jole. ironic, pending p"
23715,1710,11,1,40.00,64468.40,0.09,0.06,N,O,1997-07-29,1997-07-28,1997-08-11,COLLECT COD,pinto beans after the even p
23716,543,74,1,32.00,46193.28,0.09,0.02,N,O,1997-04-10,1997-05-22,1997-04-14,TAKE BACK RETURN,"theodolites after the even,"
23749,1545,86,3,8.00,11572.32,0.01,0.05,N,O,1997-02-24,1997-03-30,1997-03-16,NONE,silent requests are carefully
23749,928,97,4,4.00,7315.68,0.00,0.00,N,O,1997-05-21,1997-03-08,1997-06-01,DELIVER IN PERSON,jole slyly against t
23813,1506,87,1,8.00,11260.00,0.02,0.05,N,O,1997-10-01,1997-09-15,1997-10-11,TAKE BACK RETURN,arefully furious accounts boost. caref
23878,1033,4,3,6.00,5604.18,0.09,0.00,N,O,1997-01-16,1997-02-11,1997-02-09,TAKE BACK RETURN,uriously unusu
23908,976,77,1,25.00,46924.25,0.00,0.00,N,O,1997-05-04,1997-06-22,1997-05-18,NONE,oxes. carefully regular
23908,231,86,6,48.00,54299.04,0.07,0.03,N,O,1997-05-30,1997-06-17,1997-06-14,TAKE BACK RETURN,efully idle requests? fluf
23937,7,58,3,31.00,28117.00,0.07,0.01,N,O,1997-06-12,1997-04-21,1997-06-16,COLLECT COD,ges affix. regular ideas sleep accoun
23938,650,13,1,16.00,24810.40,0.03,0.05,N,O,1997-03-31,1997-02-03,1997-04-04,DELIVER IN PERSON,g to the blithe
23969,1522,63,3,37.00,52670.24,0.01,0.06,N,O,1997-08-15,1997-10-01,1997-08-29,TAKE BACK RETURN,ily blithely iron
23975,111,38,2,10.00,10111.10,0.02,0.04,N,O,1997-04-14,1997-05-20,1997-04-24,TAKE BACK RETURN,ely special dolphins wake furiously. furiou
24065,1299,100,2,41.00,49211.89,0.02,0.02,N,O,1997-06-06,1997-05-23,1997-06-26,TAKE BACK RETURN,osits engage furiously fin
24226,1044,15,5,5.00,4725.20,0.06,0.04,N,O,1997-04-27,1997-03-14,1997-05-08,COLLECT COD,ross the pi
24230,1884,85,3,6.00,10715.28,0.05,0.01,N,O,1997-02-06,1996-12-21,1997-03-06,DELIVER IN PERSON,quickly even pinto beans.
24230,1616,40,5,37.00,56151.57,0.05,0.01,N,O,1996-12-16,1996-11-25,1997-01-03,DELIVER IN PERSON,onic sheaves. ironic deposits haggle blithe
24289,226,27,1,28.00,31534.16,0.02,0.00,N,O,1997-10-21,1997-09-18,1997-11-05,COLLECT COD,encies cajole even r
24293,222,77,1,4.00,4488.88,0.08,0.00,N,O,1997-05-25,1997-06-17,1997-05-26,TAKE BACK RETURN,es are against the idly regular accounts
24322,545,36,5,22.00,31801.88,0.08,0.08,N,O,1997-03-26,1997-03-19,1997-04-19,COLLECT COD,y ironic ideas thrash furiously about the s
24323,102,55,2,46.00,46096.60,0.10,0.01,N,O,1997-07-14,1997-08-11,1997-07-29,TAKE BACK RETURN,sits sleep fluffily according
24323,787,52,5,19.00,32067.82,0.06,0.05,N,O,1997-09-18,1997-07-28,1997-10-10,DELIVER IN PERSON,iously. pending deposits sleep
24421,224,79,2,9.00,10117.98,0.06,0.02,N,O,1997-09-10,1997-09-27,1997-09-14,DELIVER IN PERSON,sts use blithely. regular packag
24449,234,62,2,46.00,52174.58,0.01,0.01,N,O,1997-09-03,1997-08-19,1997-09-30,TAKE BACK RETURN,otes above the furiously even pearls w
24449,1614,56,3,2.00,3031.22,0.08,0.03,N,O,1997-08-15,1997-07-21,1997-09-05,COLLECT COD,", special accounts mold expre"
24449,1180,89,4,38.00,41084.84,0.08,0.02,N,O,1997-08-26,1997-07-31,1997-09-08,COLLECT COD,p fluffily slyly final theodolite
24550,290,72,3,21.00,24996.09,0.10,0.06,N,O,1996-12-25,1997-01-02,1997-01-09,COLLECT COD,across the pinto beans wake abov
24551,641,42,2,26.00,40082.64,0.01,0.04,N,O,1997-02-24,1997-03-26,1997-03-11,COLLECT COD,ly after the asymptotes. blithely ironic a
24578,1569,90,1,48.00,70586.88,0.08,0.05,N,O,1996-12-23,1996-12-02,1997-01-08,DELIVER IN PERSON,requests. pinto beans nag slyly carefull
24678,944,79,3,7.00,12914.58,0.10,0.04,N,O,1997-09-16,1997-09-25,1997-09-18,TAKE BACK RETURN,"g, special accounts."
24774,324,53,3,25.00,30608.00,0.04,0.06,N,O,1997-06-06,1997-08-14,1997-06-12,NONE,blithely regular deposits sleep quickly. de
24803,56,57,1,47.00,44934.35,0.07,0.00,N,O,1997-03-16,1997-05-09,1997-04-05,NONE,blithely pending deposits along the spec
24838,626,89,1,17.00,25952.54,0.07,0.04,N,O,1997-08-18,1997-07-24,1997-08-26,COLLECT COD,ges affix. requests across the f
24967,1091,62,3,35.00,34723.15,0.07,0.01,N,O,1997-05-27,1997-04-19,1997-06-09,COLLECT COD,ng packages doze always along the bl
25125,1838,82,5,7.00,12178.81,0.05,0.01,N,O,1997-09-24,1997-11-16,1997-10-01,NONE,odolites boost through the requests.
25186,709,10,2,29.00,46681.30,0.01,0.02,N,O,1997-01-10,1996-12-02,1997-02-03,COLLECT COD,ies. carefully final deposits print-- fu
25187,1406,46,1,7.00,9151.80,0.05,0.08,N,O,1997-04-15,1997-03-26,1997-04-21,COLLECT COD,s. fluffily even deposits cajole car
25219,1749,92,1,44.00,72632.56,0.08,0.03,N,O,1997-11-16,1997-10-26,1997-11-28,DELIVER IN PERSON,ing deposits boost slyly. ruthlessly r
25316,671,65,3,36.00,56580.12,0.02,0.08,N,O,1997-01-31,1997-02-03,1997-02-20,COLLECT COD,the slyly regular platel
25411,1807,37,1,28.00,47846.40,0.01,0.08,N,O,1997-06-28,1997-06-07,1997-07-15,DELIVER IN PERSON,g accounts. slyly unusual reques
25415,1911,56,2,44.00,79768.04,0.03,0.04,N,O,1997-12-02,1998-01-18,1997-12-13,NONE,osits boost. requests cajole according t
25568,162,41,3,34.00,36113.44,0.07,0.08,N,O,1996-12-05,1996-11-30,1997-01-01,NONE,express orbits among the slyly even platel
25607,1616,58,1,7.00,10623.27,0.01,0.03,N,O,1997-03-12,1997-02-09,1997-04-09,DELIVER IN PERSON,le thin plat
25671,576,37,1,24.00,35437.68,0.08,0.04,N,O,1997-07-26,1997-06-17,1997-08-08,TAKE BACK RETURN,mong the furiously
25763,559,60,3,12.00,17514.60,0.09,0.01,N,O,1997-09-06,1997-10-07,1997-09-14,NONE,"ly unusual Tiresias. unusual, brave"
25764,1816,17,1,4.00,6871.24,0.08,0.02,N,O,1997-11-28,1997-12-17,1997-12-28,DELIVER IN PERSON,fully regular instructions abo
25829,1151,88,1,11.00,11573.65,0.05,0.01,N,O,1997-07-14,1997-07-02,1997-07-15,TAKE BACK RETURN,ess accounts according to the b
25893,184,37,2,21.00,22767.78,0.04,0.07,N,O,1997-12-11,1997-11-21,1997-12-20,NONE,eans nag slyly around the s
25921,377,78,1,1.00,1277.37,0.07,0.03,N,O,1997-10-02,1997-07-20,1997-10-07,DELIVER IN PERSON,ke along the quickl
25921,973,74,7,15.00,28109.55,0.07,0.04,N,O,1997-07-22,1997-09-05,1997-08-04,COLLECT COD,s cajole alongside of the f
25924,665,66,3,24.00,37575.84,0.07,0.01,N,O,1997-12-08,1997-10-04,1997-12-13,TAKE BACK RETURN,xpress packages. gifts cajole s
25924,1370,9,6,38.00,48312.06,0.07,0.05,N,O,1997-10-12,1997-11-26,1997-11-07,COLLECT COD,"ependencies. final, iron"
25925,1760,45,4,37.00,61485.12,0.03,0.04,N,O,1997-09-15,1997-10-13,1997-10-06,DELIVER IN PERSON,aves boost after the slyly regular d
25958,1696,20,5,17.00,27160.73,0.09,0.03,N,O,1997-08-10,1997-09-09,1997-09-05,NONE,ent deposits boost carefully fu
25958,218,73,6,19.00,21245.99,0.06,0.01,N,O,1997-06-23,1997-08-05,1997-07-12,DELIVER IN PERSON,packages. dept
26018,417,76,2,31.00,40839.71,0.08,0.07,N,O,1997-09-05,1997-08-27,1997-09-11,COLLECT COD,ly even instructions sleep blith
26018,329,86,3,26.00,31962.32,0.10,0.00,N,O,1997-08-26,1997-09-04,1997-09-02,TAKE BACK RETURN,final ideas integrate slyl
26018,1350,89,5,14.00,17518.90,0.09,0.02,N,O,1997-10-26,1997-08-25,1997-11-03,TAKE BACK RETURN,silent requests. theo
26086,1775,76,1,39.00,65394.03,0.00,0.06,N,O,1997-09-03,1997-09-01,1997-09-18,NONE,", busy asymptotes. slyly iro"
26209,943,12,1,18.00,33190.92,0.07,0.02,N,O,1997-07-06,1997-06-30,1997-07-28,NONE,ious accounts cajole never regular
26404,1452,53,7,9.00,12181.05,0.10,0.03,N,O,1997-01-10,1997-03-18,1997-02-02,DELIVER IN PERSON,tegrate against t
26465,644,45,1,47.00,72598.08,0.07,0.04,N,O,1997-05-08,1997-04-14,1997-05-15,COLLECT COD,egular pinto beans are
26465,911,46,2,16.00,28990.56,0.05,0.08,N,O,1997-02-28,1997-05-12,1997-03-23,NONE,". regular, regular courts abov"
26465,1132,69,3,7.00,7231.91,0.05,0.07,N,O,1997-04-23,1997-03-20,1997-05-16,NONE,odolites en
26465,755,56,4,6.00,9934.50,0.05,0.01,N,O,1997-02-22,1997-04-25,1997-03-01,DELIVER IN PERSON,attainments. regular accounts wake sil
26468,1757,42,1,36.00,59715.00,0.06,0.04,N,O,1997-05-09,1997-05-12,1997-05-24,DELIVER IN PERSON,r asymptotes about the dolphins sle
26563,1445,24,4,29.00,39046.76,0.04,0.08,N,O,1997-03-24,1997-03-05,1997-04-20,NONE,aggle. final requests boost blithely sly
26563,1743,28,6,13.00,21381.62,0.10,0.06,N,O,1997-04-01,1997-04-11,1997-04-11,TAKE BACK RETURN,"ven, furious forges: pac"
26596,198,99,3,15.00,16472.85,0.07,0.06,N,O,1996-12-22,1997-01-13,1997-01-04,COLLECT COD,ng requests integr
26598,633,65,2,30.00,46008.90,0.09,0.03,N,O,1997-11-06,1997-11-15,1997-12-04,TAKE BACK RETURN,ect blithely pending frets. slyly final ide
26628,1151,60,1,33.00,34720.95,0.00,0.04,N,O,1997-02-16,1997-02-25,1997-02-22,TAKE BACK RETURN,usual pearls haggle.
