l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
15685,496,84,1,25.0,34912.25,0.05,0.04,N,O,1996-12-21,1997-01-25,1997-01-07,TAKE BACK RETURN,AIR, pending requests. ironic dependencies are,1997
15750,550,81,3,6.0,8703.3,0.05,0.08,N,O,1997-09-22,1997-07-07,1997-10-09,DELIVER IN PERSON,AIR,eas. quickly ironic forges boost above,1997
15783,230,85,2,18.0,20344.14,0.06,0.04,N,O,1997-08-21,1997-08-10,1997-09-06,NONE,AIR,leep above the silent dep,1997
15845,736,1,4,28.0,45828.44,0.03,0.04,N,O,1997-02-08,1996-12-26,1997-03-09,DELIVER IN PERSON,AIR,"across the pinto beans. unusual, even ac",1997
15936,1933,22,6,20.0,36698.6,0.08,0.07,N,O,1996-12-25,1996-12-03,1997-01-08,NONE,AIR,"ar, express packages around the ",1997
16167,152,5,6,17.0,17886.55,0.01,0.01,N,O,1997-12-13,1998-02-12,1997-12-25,NONE,AIR,ids. realms after t,1997
16293,669,63,2,17.0,26684.22,0.09,0.05,N,O,1997-10-11,1997-11-15,1997-11-08,DELIVER IN PERSON,AIR,symptotes hang carefully carefully even i,1997
16293,175,76,6,37.0,39781.29,0.01,0.03,N,O,1997-11-04,1997-11-15,1997-11-15,NONE,AIR,the bold reque,1997
16294,1083,89,5,3.0,2952.24,0.04,0.07,N,O,1997-03-08,1997-03-18,1997-03-28,COLLECT COD,AIR,inst the slyly unusual sautern,1997
16417,470,71,3,40.0,54818.8,0.07,0.04,N,O,1997-04-21,1997-05-08,1997-05-08,NONE,AIR,y regular instructions. final patte,1997
16487,1936,81,3,12.0,22055.16,0.07,0.0,N,O,1997-02-05,1997-01-11,1997-02-13,TAKE BACK RETURN,AIR,t the furiously ironic sentiments! blith,1997
16576,1958,91,1,8.0,14879.6,0.06,0.02,N,O,1997-01-03,1997-02-04,1997-01-08,COLLECT COD,AIR,g blithely.,1997
16577,1260,72,5,13.0,15096.38,0.07,0.02,N,O,1997-03-22,1997-04-11,1997-04-04,TAKE BACK RETURN,AIR, even requests might are carefully iron,1997
16581,458,88,2,38.0,51621.1,0.01,0.06,N,O,1997-09-09,1997-10-01,1997-10-02,DELIVER IN PERSON,AIR,ges. blithely even somas sleep against the ,1997
16672,70,21,1,12.0,11640.84,0.0,0.05,N,O,1997-04-13,1997-05-06,1997-04-25,TAKE BACK RETURN,AIR,ely pending instructions. re,1997
16736,1423,63,3,18.0,23839.56,0.07,0.04,N,O,1997-11-20,1998-01-15,1997-12-17,DELIVER IN PERSON,AIR,inal accounts are carefully slyly slow,1997
16736,372,73,4,41.0,52167.17,0.0,0.05,N,O,1997-10-28,1998-01-10,1997-10-31,DELIVER IN PERSON,AIR,counts thras,1997
16739,137,90,5,39.0,40448.07,0.05,0.03,N,O,1997-06-24,1997-06-19,1997-07-06,COLLECT COD,AIR,ully after ,1997
16833,30,31,4,38.0,35341.14,0.0,0.02,N,O,1997-11-29,1998-01-12,1997-12-12,COLLECT COD,AIR,gular accounts. regular instructions e,1997
16896,423,53,4,46.0,60877.32,0.04,0.01,N,O,1997-07-29,1997-07-04,1997-08-23,DELIVER IN PERSON,AIR,fully. slyly exp,1997
16902,123,24,1,13.0,13300.56,0.02,0.08,N,O,1997-02-03,1997-03-18,1997-02-19,TAKE BACK RETURN,AIR,ress pinto bea,1997
16903,1228,66,3,9.0,10162.98,0.03,0.05,N,O,1997-07-31,1997-10-20,1997-08-27,DELIVER IN PERSON,AIR,"ng theodolites nag special, final dependenc",1997
16931,716,17,3,45.0,72751.95,0.04,0.04,N,O,1997-10-19,1998-01-04,1997-11-08,TAKE BACK RETURN,AIR,s doze furi,1997
16934,141,68,3,22.0,22905.08,0.03,0.07,N,O,1997-09-12,1997-09-10,1997-10-08,TAKE BACK RETURN,AIR,ts. slyly pending,1997
16997,1880,24,1,26.0,46328.88,0.03,0.06,N,O,1997-11-05,1997-11-01,1997-11-29,DELIVER IN PERSON,AIR, packages are ,1997
17030,1003,74,2,43.0,38872.0,0.05,0.02,N,O,1997-08-13,1997-10-24,1997-09-06,TAKE BACK RETURN,AIR,thes. slyly unusual t,1997
17063,630,62,3,44.0,67347.72,0.08,0.07,N,O,1997-11-05,1997-09-02,1997-12-03,NONE,AIR,s despite the regular theodolite,1997
17127,1564,45,5,49.0,71812.44,0.05,0.04,N,O,1997-03-02,1997-03-21,1997-03-03,DELIVER IN PERSON,AIR, instructions sl,1997
17318,1806,36,1,42.0,71727.6,0.02,0.07,N,O,1997-09-07,1997-07-24,1997-10-05,DELIVER IN PERSON,AIR,slyly silent dep,1997
17318,937,6,3,31.0,56975.83,0.04,0.03,N,O,1997-06-18,1997-08-12,1997-07-18,NONE,AIR, are bravely expr,1997
17536,22,73,1,46.0,42412.92,0.03,0.08,N,O,1997-11-09,1998-01-03,1997-12-01,TAKE BACK RETURN,AIR,ependencies use slyly i,1997
17569,1223,35,3,16.0,17987.52,0.02,0.03,N,O,1997-10-02,1997-08-26,1997-10-17,TAKE BACK RETURN,AIR,ges. pending packages cajole bl,1997
17569,1659,42,4,30.0,46819.5,0.07,0.05,N,O,1997-09-21,1997-09-11,1997-10-04,DELIVER IN PERSON,AIR,ly express deposits ,1997
17696,889,89,1,6.0,10739.28,0.1,0.06,N,O,1997-09-25,1997-08-26,1997-10-24,COLLECT COD,AIR,"er the requests; permanent, regular ",1997
17792,886,86,1,25.0,44672.0,0.01,0.07,N,O,1997-01-23,1997-01-16,1997-02-08,NONE,AIR,key players haggle fluffily. regu,1997
17792,402,3,5,50.0,65120.0,0.08,0.03,N,O,1997-02-07,1997-01-17,1997-02-27,NONE,AIR,"ep at the express, final re",1997
17792,774,75,7,8.0,13398.16,0.06,0.02,N,O,1997-01-15,1996-12-27,1997-01-29,NONE,AIR,even asymptot,1997
17830,353,38,1,19.0,23813.65,0.1,0.06,N,O,1996-12-22,1996-11-20,1997-01-15,DELIVER IN PERSON,AIR,l platelets. pending pack,1997
17830,939,8,2,21.0,38638.53,0.08,0.06,N,O,1996-12-19,1996-11-10,1997-01-01,NONE,AIR, carefully furiously regular packages. f,1997
17857,507,68,1,32.0,45040.0,0.06,0.03,N,O,1997-06-24,1997-07-14,1997-07-21,COLLECT COD,AIR,. carefully special packages s,1997
17857,436,24,5,48.0,64148.64,0.05,0.0,N,O,1997-09-07,1997-08-25,1997-10-05,COLLECT COD,AIR,ing instructions. bold foxes sleep blithely,1997
17861,152,79,3,27.0,28408.05,0.08,0.05,N,O,1996-12-21,1996-12-02,1997-01-05,NONE,AIR,lly alongside of,1997
17984,203,4,1,16.0,17651.2,0.07,0.02,N,O,1997-09-14,1997-07-04,1997-10-01,TAKE BACK RETURN,AIR,"ecial, final warhorses. even as",1997
18019,506,37,3,49.0,68918.5,0.07,0.0,N,O,1997-05-27,1997-06-15,1997-06-05,DELIVER IN PERSON,AIR,press reque,1997
18081,566,97,3,27.0,39597.12,0.1,0.06,N,O,1997-01-03,1996-11-30,1997-01-27,DELIVER IN PERSON,AIR,nto beans boost ,1997
18114,941,76,3,17.0,31312.98,0.1,0.05,N,O,1997-02-17,1997-02-10,1997-02-19,DELIVER IN PERSON,AIR,arls would im,1997
18149,1358,35,1,45.0,56670.75,0.09,0.02,N,O,1997-02-20,1997-02-23,1997-03-02,NONE,AIR,r ideas. blithely final dolphi,1997
18150,430,60,1,8.0,10643.44,0.07,0.02,N,O,1997-07-27,1997-06-03,1997-08-10,TAKE BACK RETURN,AIR,ill have to sleep silently blithely even r,1997
18150,1164,65,2,12.0,12781.92,0.03,0.06,N,O,1997-05-11,1997-06-21,1997-06-02,DELIVER IN PERSON,AIR,y express deposits would use fluffily sp,1997
18150,1802,3,3,15.0,25557.0,0.03,0.03,N,O,1997-05-30,1997-06-09,1997-06-15,NONE,AIR,equests wake even asymptotes. furio,1997
18183,1548,89,1,10.0,14495.4,0.08,0.08,N,O,1997-02-06,1997-01-30,1997-02-24,DELIVER IN PERSON,AIR,gle closely after th,1997
18240,1514,95,1,11.0,15570.61,0.01,0.04,N,O,1997-12-10,1998-01-04,1997-12-18,TAKE BACK RETURN,AIR,reach carefully blithely special s,1997
18276,1425,4,2,36.0,47751.12,0.1,0.08,N,O,1997-01-29,1997-03-27,1997-02-24,NONE,AIR,ccording to the unusual ideas. requests a,1997
18305,1281,56,4,12.0,14187.36,0.0,0.05,N,O,1997-08-23,1997-10-06,1997-09-19,TAKE BACK RETURN,AIR,y against the requests. s,1997
18342,94,45,2,39.0,38769.51,0.1,0.06,N,O,1996-12-13,1996-12-22,1997-01-02,DELIVER IN PERSON,AIR,arefully silent accounts. express accoun,1997
18434,1524,45,1,37.0,52744.24,0.09,0.01,N,O,1997-10-09,1997-08-13,1997-10-23,NONE,AIR,sual deposits,1997
18498,491,79,4,15.0,20872.35,0.01,0.0,N,O,1997-01-12,1997-01-26,1997-01-15,TAKE BACK RETURN,AIR,ingly even decoys use slyly across the ,1997
18657,1750,93,1,24.0,39642.0,0.03,0.05,N,O,1997-05-04,1997-05-11,1997-05-24,DELIVER IN PERSON,AIR,ly dogged pinto beans,1997
18657,1483,23,2,50.0,69224.0,0.05,0.08,N,O,1997-06-09,1997-04-02,1997-06-14,DELIVER IN PERSON,AIR,fully bold deposits. bold pa,1997
18657,884,18,6,1.0,1784.88,0.1,0.05,N,O,1997-02-27,1997-03-20,1997-03-17,DELIVER IN PERSON,AIR, packages against the even req,1997
18658,131,10,2,39.0,40214.07,0.01,0.05,N,O,1997-06-18,1997-07-17,1997-06-23,TAKE BACK RETURN,AIR,s sleep furiously alongside of the pe,1997
18658,1352,67,7,12.0,15040.2,0.08,0.02,N,O,1997-06-20,1997-07-08,1997-07-05,TAKE BACK RETURN,AIR,e blithely qui,1997
18690,1826,13,1,36.0,62201.52,0.03,0.07,N,O,1997-10-06,1997-11-06,1997-10-31,TAKE BACK RETURN,AIR,es. final reque,1997
18690,1093,99,2,9.0,8946.81,0.1,0.0,N,O,1997-11-18,1997-11-03,1997-11-20,COLLECT COD,AIR,s the quickly final pac,1997
18727,348,5,1,43.0,53678.62,0.05,0.03,N,O,1997-06-01,1997-04-14,1997-06-08,COLLECT COD,AIR,ooze carefully. bold instruction,1997
18755,641,73,3,33.0,50874.12,0.02,0.03,N,O,1997-05-22,1997-04-27,1997-05-26,NONE,AIR,lly doggedly special asymptotes. car,1997
18817,25,26,1,2.0,1850.04,0.02,0.05,N,O,1997-01-22,1997-01-10,1997-02-20,NONE,AIR,eposits against the frays haggle among ,1997
18817,908,43,2,26.0,47031.4,0.08,0.0,N,O,1996-12-09,1997-02-04,1997-01-03,TAKE BACK RETURN,AIR,ic realms.,1997
18854,1780,65,3,17.0,28590.26,0.0,0.03,N,O,1997-04-20,1997-04-24,1997-04-27,TAKE BACK RETURN,AIR,dencies according to the ideas cajo,1997
18944,484,72,2,31.0,42918.88,0.06,0.02,N,O,1997-02-11,1996-12-18,1997-03-09,DELIVER IN PERSON,AIR,lar requests wake about the even request,1997
19142,9,85,2,16.0,14544.0,0.05,0.04,N,O,1996-12-10,1996-12-17,1997-01-09,NONE,AIR,cajole around the furiously idle ideas,1997
19169,142,43,2,21.0,21884.94,0.02,0.07,N,O,1997-06-08,1997-07-27,1997-07-03,TAKE BACK RETURN,AIR,ons. fluffily bold requests along the ,1997
19200,946,49,3,49.0,90500.06,0.08,0.08,N,O,1997-11-02,1997-09-07,1997-11-15,DELIVER IN PERSON,AIR, blithely slyly ironic asymptote,1997
19265,163,16,3,36.0,38273.76,0.01,0.05,N,O,1997-04-17,1997-01-17,1997-04-19,TAKE BACK RETURN,AIR,g deposits boost slyly express theodol,1997
19266,1840,41,3,32.0,55738.88,0.09,0.0,N,O,1997-10-10,1997-11-12,1997-11-08,DELIVER IN PERSON,AIR,e the final pack,1997
19270,190,69,3,32.0,34886.08,0.07,0.08,N,O,1997-11-28,1998-01-21,1997-12-26,COLLECT COD,AIR,ily regular the,1997
19328,87,88,1,9.0,8883.72,0.08,0.04,N,O,1997-11-25,1997-11-09,1997-12-24,COLLECT COD,AIR,fix blithely regular packages-- fi,1997
19330,1884,14,3,41.0,73221.08,0.09,0.04,N,O,1997-06-18,1997-07-04,1997-07-07,COLLECT COD,AIR,ns are furiously: quietly even packages do,1997
19334,404,34,2,29.0,37827.6,0.04,0.03,N,O,1997-10-12,1997-10-25,1997-11-06,NONE,AIR,ns? fluffily final pack,1997
19335,616,48,3,10.0,15166.1,0.03,0.07,N,O,1997-10-09,1997-11-29,1997-11-02,DELIVER IN PERSON,AIR,posits. carefully final packages haggle,1997
19362,1145,82,1,49.0,51260.86,0.03,0.06,N,O,1997-10-07,1997-10-07,1997-10-30,TAKE BACK RETURN,AIR,ven packages. blithely special foxes lo,1997
19364,1435,14,1,17.0,22719.31,0.02,0.01,N,O,1997-10-26,1997-12-11,1997-11-16,COLLECT COD,AIR,y final pint,1997
19620,1019,20,4,6.0,5520.06,0.06,0.07,N,O,1997-08-14,1997-06-30,1997-08-30,NONE,AIR,e slyly regul,1997
19620,1941,30,5,25.0,46073.5,0.0,0.03,N,O,1997-08-01,1997-06-10,1997-08-28,TAKE BACK RETURN,AIR,foxes sleep carefully,1997
19622,625,26,2,20.0,30512.4,0.08,0.08,N,O,1997-09-17,1997-09-29,1997-09-18,COLLECT COD,AIR,he ironic foxes,1997
19651,6,57,3,9.0,8154.0,0.1,0.01,N,O,1997-03-18,1996-12-28,1997-04-01,TAKE BACK RETURN,AIR,furiously final ,1997
19749,935,38,5,17.0,31210.81,0.04,0.08,N,O,1997-06-18,1997-05-04,1997-06-20,DELIVER IN PERSON,AIR,tly regular courts shall have to are furio,1997
19781,814,48,2,27.0,46299.87,0.06,0.04,N,O,1997-01-05,1996-12-30,1997-01-29,NONE,AIR,olites after the carefully final pa,1997
19846,946,15,6,34.0,62795.96,0.09,0.07,N,O,1997-03-05,1997-01-16,1997-03-28,NONE,AIR,ptotes wake slyly,1997
19909,1602,44,6,10.0,15036.0,0.07,0.03,N,O,1997-01-11,1996-11-28,1997-01-12,TAKE BACK RETURN,AIR,ccounts alongside of the id,1997
19968,504,5,4,48.0,67416.0,0.01,0.0,N,O,1997-12-14,1998-02-06,1997-12-18,DELIVER IN PERSON,AIR,ges. ironic deposits a,1997
19970,901,2,2,11.0,19820.9,0.02,0.01,N,O,1997-02-18,1997-01-03,1997-02-24,TAKE BACK RETURN,AIR,mptotes engage fluffily silen,1997
20099,1238,13,4,24.0,27341.52,0.03,0.02,N,O,1997-11-08,1997-11-03,1997-11-26,DELIVER IN PERSON,AIR,pades according to the carefully regular ti,1997
20129,1931,32,1,4.0,7331.72,0.04,0.04,N,O,1997-06-04,1997-07-05,1997-06-24,DELIVER IN PERSON,AIR,ealms use slyly blithely re,1997
20291,124,51,1,16.0,16385.92,0.02,0.06,N,O,1997-06-15,1997-04-29,1997-07-02,TAKE BACK RETURN,AIR,. doggedly regular theodolites ha,1997
20357,137,38,3,2.0,2074.26,0.07,0.04,N,O,1997-02-18,1997-01-20,1997-03-17,TAKE BACK RETURN,AIR,p quickly bold deposits. furi,1997
20387,707,4,3,29.0,46623.3,0.07,0.07,N,O,1997-08-03,1997-07-27,1997-08-04,DELIVER IN PERSON,AIR,es wake quickly. bol,1997
20418,774,39,1,3.0,5024.31,0.09,0.01,N,O,1997-11-21,1997-11-30,1997-12-02,COLLECT COD,AIR,hin the fu,1997
20418,1712,39,3,38.0,61320.98,0.01,0.02,N,O,1997-10-26,1997-10-12,1997-11-01,NONE,AIR,inal packages n,1997
20418,404,5,4,22.0,28696.8,0.1,0.07,N,O,1997-09-16,1997-11-27,1997-10-12,TAKE BACK RETURN,AIR,es wake furiously after the ironi,1997
20582,1665,48,2,28.0,43866.48,0.03,0.0,N,O,1997-06-12,1997-06-27,1997-06-24,NONE,AIR,ts nod slyly even dependencies,1997
20582,435,65,3,44.0,58758.92,0.04,0.0,N,O,1997-07-12,1997-07-25,1997-07-22,TAKE BACK RETURN,AIR, dependencies wake furiousl,1997
20612,1796,97,2,40.0,67911.6,0.06,0.07,N,O,1997-02-23,1997-02-07,1997-03-20,NONE,AIR,cial deposit,1997
20612,1082,18,4,4.0,3932.32,0.08,0.04,N,O,1997-01-03,1997-02-02,1997-01-17,DELIVER IN PERSON,AIR,r theodoli,1997
20801,1062,33,5,39.0,37559.34,0.07,0.08,N,O,1997-07-17,1997-04-25,1997-07-21,DELIVER IN PERSON,AIR,usly unusual pin,1997
20902,176,3,2,25.0,26904.25,0.0,0.03,N,O,1997-03-10,1997-03-28,1997-04-06,NONE,AIR,uctions. fluffily final deposits,1997
20999,1761,46,1,4.0,6651.04,0.07,0.06,N,O,1997-07-23,1997-07-14,1997-08-16,TAKE BACK RETURN,AIR,even packages nag furiously alon,1997
20999,839,39,5,2.0,3479.66,0.06,0.02,N,O,1997-08-07,1997-06-03,1997-08-24,DELIVER IN PERSON,AIR,hely regular ex,1997
20999,314,43,6,10.0,12143.1,0.02,0.03,N,O,1997-05-23,1997-06-19,1997-06-01,NONE,AIR,according to the carefully iro,1997
21092,719,52,1,46.0,74506.66,0.01,0.06,N,O,1997-04-01,1997-04-02,1997-04-03,DELIVER IN PERSON,AIR,even accounts cajole,1997
21122,125,26,6,26.0,26653.12,0.03,0.07,N,O,1997-03-28,1997-04-29,1997-04-22,NONE,AIR,posits wake bli,1997
21156,169,70,4,23.0,24590.68,0.1,0.0,N,O,1997-06-05,1997-06-20,1997-07-03,DELIVER IN PERSON,AIR,"eposits. special, silent ",1997
21156,1064,35,7,6.0,5790.36,0.08,0.05,N,O,1997-05-20,1997-06-05,1997-06-02,TAKE BACK RETURN,AIR, final platelets. slyly final foxes hagg,1997
21187,653,85,3,29.0,45055.85,0.03,0.04,N,O,1997-01-22,1996-12-03,1997-01-23,COLLECT COD,AIR,gle carefully after the quickly exp,1997
21251,389,18,2,41.0,52864.58,0.0,0.02,N,O,1996-12-30,1997-02-19,1997-01-22,NONE,AIR,lyly after the final wa,1997
21283,484,85,6,31.0,42918.88,0.07,0.01,N,O,1997-01-11,1997-03-01,1997-01-25,COLLECT COD,AIR,uriously even fox,1997
21287,1267,79,3,20.0,23365.2,0.07,0.08,N,O,1997-02-09,1997-04-18,1997-02-22,TAKE BACK RETURN,AIR,efully silent ins,1997
21380,1033,4,5,28.0,26152.84,0.04,0.06,N,O,1997-06-30,1997-05-31,1997-07-28,TAKE BACK RETURN,AIR,are against the carefully regular ,1997
21441,118,45,3,35.0,35633.85,0.0,0.07,N,O,1997-06-10,1997-08-16,1997-06-20,NONE,AIR,latelets sleep carefully r,1997
21507,1604,46,2,25.0,37640.0,0.08,0.01,N,O,1997-10-02,1997-08-11,1997-10-13,TAKE BACK RETURN,AIR,fter the slyly final plat,1997
21507,200,53,3,44.0,48408.8,0.02,0.01,N,O,1997-07-01,1997-09-10,1997-07-05,NONE,AIR,ckly furiously regular a,1997
21536,148,27,4,23.0,24107.22,0.02,0.0,N,O,1997-05-27,1997-06-27,1997-06-16,TAKE BACK RETURN,AIR,ic packages are slyly,1997
21536,1411,29,6,40.0,52496.4,0.06,0.03,N,O,1997-08-03,1997-06-04,1997-08-15,DELIVER IN PERSON,AIR,n requests haggle against the ,1997
21569,1194,31,2,9.0,9856.71,0.08,0.0,N,O,1996-12-30,1996-11-24,1997-01-20,TAKE BACK RETURN,AIR,ly quick accounts cajole. blithely silen,1997
21700,1017,18,1,38.0,34884.38,0.06,0.0,N,O,1997-08-19,1997-10-02,1997-09-09,DELIVER IN PERSON,AIR, blithely ironic depos,1997
21765,999,2,3,29.0,55099.71,0.1,0.05,N,O,1997-07-12,1997-05-08,1997-07-18,COLLECT COD,AIR,ourts wake carefully among the regular,1997
21891,1401,80,1,6.0,7814.4,0.02,0.06,N,O,1997-12-20,1998-01-03,1997-12-21,TAKE BACK RETURN,AIR,hind the carefully regular foxes. care,1997
21955,1651,34,2,42.0,65211.3,0.1,0.03,N,O,1997-07-07,1997-05-20,1997-08-05,COLLECT COD,AIR,structions. carefully ironic ins,1997
21991,1420,21,1,7.0,9249.94,0.09,0.08,N,O,1997-08-17,1997-08-07,1997-09-12,COLLECT COD,AIR,lyly special packages. bold frets use ,1997
22082,143,70,2,1.0,1043.14,0.0,0.0,N,O,1997-11-19,1997-10-20,1997-12-15,COLLECT COD,AIR,lithely even packages. bold requests wak,1997
22177,1103,4,2,15.0,15061.5,0.0,0.06,N,O,1997-07-31,1997-08-28,1997-08-21,TAKE BACK RETURN,AIR,r accounts use blith,1997
22246,1964,65,1,43.0,80236.28,0.07,0.01,N,O,1997-05-29,1997-07-01,1997-06-12,COLLECT COD,AIR,jole after the express dependencies. c,1997
22246,1393,8,6,32.0,41420.48,0.02,0.07,N,O,1997-06-05,1997-07-15,1997-06-25,COLLECT COD,AIR,ly special instructi,1997
22273,307,64,3,20.0,24146.0,0.04,0.03,N,O,1997-03-07,1997-02-27,1997-04-03,NONE,AIR,y unusual requests cajole blithely bold dep,1997
22273,1000,69,5,31.0,27931.0,0.06,0.07,N,O,1997-03-02,1997-03-20,1997-04-01,NONE,AIR,l packages are always eve,1997
22309,279,34,4,33.0,38915.91,0.03,0.06,N,O,1997-02-16,1997-03-08,1997-03-10,COLLECT COD,AIR,es haggle quietl,1997
22309,500,30,5,38.0,53219.0,0.07,0.04,N,O,1997-02-21,1997-03-26,1997-02-24,DELIVER IN PERSON,AIR,ously regul,1997
22309,1734,19,7,47.0,76879.31,0.05,0.02,N,O,1997-04-14,1997-02-26,1997-05-04,NONE,AIR,use quickly above the platelets. fluffily,1997
22438,17,93,1,50.0,45850.5,0.06,0.08,N,O,1997-10-06,1997-11-27,1997-10-12,TAKE BACK RETURN,AIR,s are according to the sly,1997
22439,252,7,4,33.0,38024.25,0.02,0.05,N,O,1997-09-11,1997-10-14,1997-10-09,DELIVER IN PERSON,AIR,final asymptotes. regular i,1997
22439,1365,66,5,15.0,18995.4,0.09,0.05,N,O,1997-09-06,1997-11-14,1997-09-19,TAKE BACK RETURN,AIR,cial accounts wake among the sly,1997
22592,944,45,1,33.0,60883.02,0.07,0.08,N,O,1997-09-17,1997-08-22,1997-09-23,TAKE BACK RETURN,AIR,luffily bold packag,1997
22821,519,10,2,13.0,18453.63,0.05,0.08,N,O,1997-05-06,1997-04-28,1997-05-07,NONE,AIR,ages boost above the pinto beans. ,1997
22823,1875,19,2,4.0,7107.48,0.05,0.03,N,O,1997-05-20,1997-03-25,1997-06-03,COLLECT COD,AIR,", silent accounts across the unusual,",1997
22854,1718,3,1,12.0,19436.52,0.05,0.03,N,O,1996-12-24,1996-10-13,1997-01-08,COLLECT COD,AIR,nooze blithel,1997
22855,1196,69,2,14.0,15360.66,0.0,0.08,N,O,1997-10-18,1997-09-19,1997-10-21,DELIVER IN PERSON,AIR,"dolites are express, ruthless",1997
23138,1091,62,3,45.0,44644.05,0.05,0.06,N,O,1997-08-17,1997-09-24,1997-08-18,TAKE BACK RETURN,AIR,he furiously pending accounts ha,1997
23138,1427,6,4,11.0,14612.62,0.04,0.06,N,O,1997-08-02,1997-09-21,1997-08-16,COLLECT COD,AIR, unusual deposits. fluffil,1997
23141,420,21,1,19.0,25087.98,0.1,0.02,N,O,1997-09-30,1997-11-04,1997-10-01,NONE,AIR,. carefully regular accounts integrate. ins,1997
23141,490,49,2,9.0,12514.41,0.01,0.03,N,O,1997-10-11,1997-11-05,1997-10-20,DELIVER IN PERSON,AIR,thely ironic foxes sleep bef,1997
23204,304,5,2,19.0,22881.7,0.07,0.05,N,O,1997-06-23,1997-05-07,1997-07-17,NONE,AIR,y silent packages: slyly pendin,1997
23239,686,18,2,49.0,77747.32,0.08,0.08,N,O,1997-03-24,1997-05-21,1997-04-06,COLLECT COD,AIR,sly among the quie,1997
23430,1384,99,2,19.0,24422.22,0.09,0.08,N,O,1997-03-20,1997-02-23,1997-03-28,COLLECT COD,AIR,ly ironic packag,1997
23456,1826,56,3,45.0,77751.9,0.01,0.01,N,O,1997-07-08,1997-09-14,1997-07-23,COLLECT COD,AIR,ove the ironic pinto bea,1997
23457,1342,81,6,50.0,62167.0,0.04,0.08,N,O,1997-08-01,1997-08-02,1997-08-23,NONE,AIR, boost carefully quickly regular instructi,1997
23525,885,85,5,48.0,85722.24,0.1,0.0,N,O,1996-12-16,1997-02-08,1997-01-14,COLLECT COD,AIR,to the furiously regular foxes boost,1997
23527,525,56,1,11.0,15680.72,0.04,0.03,N,O,1997-07-20,1997-10-12,1997-08-10,COLLECT COD,AIR,counts sleep special excus,1997
23623,1220,58,2,48.0,53818.56,0.06,0.04,N,O,1997-03-19,1997-03-06,1997-04-06,TAKE BACK RETURN,AIR,ously across th,1997
23686,535,36,4,13.0,18661.89,0.09,0.0,N,O,1997-02-18,1997-01-24,1997-03-14,COLLECT COD,AIR,"jole. ironic, pending p",1997
23715,1710,11,1,40.0,64468.4,0.09,0.06,N,O,1997-07-29,1997-07-28,1997-08-11,COLLECT COD,AIR, pinto beans after the even p,1997
23716,543,74,1,32.0,46193.28,0.09,0.02,N,O,1997-04-10,1997-05-22,1997-04-14,TAKE BACK RETURN,AIR," theodolites after the even,",1997
23749,1545,86,3,8.0,11572.32,0.01,0.05,N,O,1997-02-24,1997-03-30,1997-03-16,NONE,AIR,silent requests are carefully ,1997
23749,928,97,4,4.0,7315.68,0.0,0.0,N,O,1997-05-21,1997-03-08,1997-06-01,DELIVER IN PERSON,AIR,jole slyly against t,1997
23813,1506,87,1,8.0,11260.0,0.02,0.05,N,O,1997-10-01,1997-09-15,1997-10-11,TAKE BACK RETURN,AIR,arefully furious accounts boost. caref,1997
23878,1033,4,3,6.0,5604.18,0.09,0.0,N,O,1997-01-16,1997-02-11,1997-02-09,TAKE BACK RETURN,AIR,uriously unusu,1997
23908,976,77,1,25.0,46924.25,0.0,0.0,N,O,1997-05-04,1997-06-22,1997-05-18,NONE,AIR,oxes. carefully regular,1997
23908,231,86,6,48.0,54299.04,0.07,0.03,N,O,1997-05-30,1997-06-17,1997-06-14,TAKE BACK RETURN,AIR,efully idle requests? fluf,1997
23937,7,58,3,31.0,28117.0,0.07,0.01,N,O,1997-06-12,1997-04-21,1997-06-16,COLLECT COD,AIR,ges affix. regular ideas sleep accoun,1997
23938,650,13,1,16.0,24810.4,0.03,0.05,N,O,1997-03-31,1997-02-03,1997-04-04,DELIVER IN PERSON,AIR,g to the blithe,1997
23969,1522,63,3,37.0,52670.24,0.01,0.06,N,O,1997-08-15,1997-10-01,1997-08-29,TAKE BACK RETURN,AIR,ily blithely iron,1997
23975,111,38,2,10.0,10111.1,0.02,0.04,N,O,1997-04-14,1997-05-20,1997-04-24,TAKE BACK RETURN,AIR,ely special dolphins wake furiously. furiou,1997
24065,1299,100,2,41.0,49211.89,0.02,0.02,N,O,1997-06-06,1997-05-23,1997-06-26,TAKE BACK RETURN,AIR,osits engage furiously fin,1997
24226,1044,15,5,5.0,4725.2,0.06,0.04,N,O,1997-04-27,1997-03-14,1997-05-08,COLLECT COD,AIR,ross the pi,1997
24230,1884,85,3,6.0,10715.28,0.05,0.01,N,O,1997-02-06,1996-12-21,1997-03-06,DELIVER IN PERSON,AIR, quickly even pinto beans.,1997
24230,1616,40,5,37.0,56151.57,0.05,0.01,N,O,1996-12-16,1996-11-25,1997-01-03,DELIVER IN PERSON,AIR,onic sheaves. ironic deposits haggle blithe,1997
24289,226,27,1,28.0,31534.16,0.02,0.0,N,O,1997-10-21,1997-09-18,1997-11-05,COLLECT COD,AIR,encies cajole even r,1997
