l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
21924,1921,22,3,27.00,49218.84,0.01,0.04,N,O,1998-07-11,1998-06-11,1998-07-31,NONE,sly express requests.
22148,1527,68,2,30.00,42855.60,0.06,0.04,N,O,1998-06-14,1998-05-26,1998-07-03,NONE,s. accounts after the s
22148,1886,87,3,38.00,67939.44,0.03,0.06,N,O,1998-07-02,1998-06-09,1998-08-01,DELIVER IN PERSON,cies alongside of the blithely final
22180,1251,26,1,25.00,28806.25,0.10,0.08,N,O,1998-06-22,1998-06-26,1998-07-21,DELIVER IN PERSON,pending pinto bean
22247,16,42,2,30.00,27480.30,0.06,0.07,N,O,1998-05-17,1998-05-11,1998-05-29,TAKE BACK RETURN,cuses. blithely b
22247,942,43,5,5.00,9214.70,0.10,0.01,N,O,1998-06-19,1998-05-10,1998-06-27,DELIVER IN PERSON,ding platel
22370,345,30,2,23.00,28642.82,0.04,0.07,N,O,1998-04-11,1998-02-02,1998-05-05,COLLECT COD,s boost pending instructi
22403,1063,99,1,24.00,23137.44,0.00,0.04,N,O,1998-09-05,1998-09-28,1998-09-28,DELIVER IN PERSON,boost carefully instru
22438,1344,21,4,20.00,24906.80,0.09,0.04,N,O,1998-01-10,1997-11-09,1998-01-24,DELIVER IN PERSON,ies along the fluffily express in
22464,1341,18,3,48.00,59632.32,0.08,0.07,N,O,1998-06-06,1998-03-30,1998-07-02,NONE,wake quickly about the fluff
22464,1195,4,4,46.00,50424.74,0.05,0.06,N,O,1998-06-11,1998-04-06,1998-07-04,DELIVER IN PERSON,old excuses above th
22467,186,39,1,17.00,18465.06,0.02,0.06,N,O,1998-05-23,1998-04-22,1998-06-05,NONE,grate accord
22467,547,78,4,21.00,30398.34,0.08,0.02,N,O,1998-05-18,1998-04-03,1998-06-09,DELIVER IN PERSON,uickly ironic request
22502,1540,21,1,22.00,31713.88,0.07,0.05,N,O,1998-07-09,1998-05-25,1998-07-26,TAKE BACK RETURN,carefully ironic requests
22593,961,62,3,16.00,29791.36,0.06,0.01,N,O,1998-08-27,1998-07-07,1998-09-07,DELIVER IN PERSON,le. blithely special f
22724,768,33,2,35.00,58406.60,0.04,0.01,N,O,1998-06-21,1998-07-05,1998-07-01,DELIVER IN PERSON,s haggle along th
22788,1611,53,1,5.00,7563.05,0.02,0.02,N,O,1998-07-31,1998-06-24,1998-08-18,NONE,ng to the blithe requests. thinly e
23108,553,84,3,11.00,15989.05,0.04,0.04,N,O,1998-06-05,1998-06-29,1998-06-21,COLLECT COD,"bold, regular patterns. bold,"
23108,646,40,4,20.00,30932.80,0.03,0.04,N,O,1998-04-22,1998-05-16,1998-05-11,NONE,according to the slyly bold de
23236,1228,3,1,36.00,40651.92,0.02,0.01,N,O,1998-05-06,1998-06-10,1998-06-04,DELIVER IN PERSON,final foxes integrate sl
23269,894,28,5,7.00,12564.23,0.01,0.00,N,O,1998-03-08,1998-05-03,1998-03-25,COLLECT COD,ithely about the sly
23397,69,70,2,41.00,39731.46,0.00,0.08,N,O,1998-09-13,1998-08-28,1998-09-26,COLLECT COD,s lose across the blithely bold theodoli
23425,944,79,1,30.00,55348.20,0.09,0.02,N,O,1998-08-30,1998-09-02,1998-09-17,COLLECT COD,iously bold instructions. slyl
23494,1891,35,3,33.00,59165.37,0.10,0.03,N,O,1997-12-11,1997-11-10,1998-01-02,NONE,es wake express foxe
23523,628,22,4,40.00,61144.80,0.02,0.04,N,O,1998-08-06,1998-07-09,1998-08-20,DELIVER IN PERSON,nto beans use around the q
23553,1660,61,2,30.00,46849.80,0.09,0.05,N,O,1998-08-11,1998-07-29,1998-08-18,NONE,tect. dolphins are
23553,837,38,3,11.00,19116.13,0.07,0.00,N,O,1998-07-19,1998-07-19,1998-07-28,COLLECT COD,quiet accounts. regul
23684,1345,22,6,45.00,56085.30,0.00,0.06,N,O,1998-06-07,1998-04-26,1998-07-02,DELIVER IN PERSON,xpress epitaphs affix blithely unusua
23747,1997,98,1,44.00,83555.56,0.02,0.04,N,O,1998-07-06,1998-07-23,1998-07-22,DELIVER IN PERSON,thin accounts. careful
23879,119,72,6,16.00,16305.76,0.03,0.03,N,O,1998-10-25,1998-09-02,1998-11-18,DELIVER IN PERSON,nts. ironic theodolites
23970,285,67,1,49.00,58078.72,0.02,0.02,N,O,1998-07-16,1998-05-20,1998-07-19,COLLECT COD,courts sleep carefully. ironi
23970,1725,68,3,4.00,6506.88,0.00,0.04,N,O,1998-07-08,1998-06-29,1998-07-22,COLLECT COD,instructions boost furiously excuses
23970,809,76,4,29.00,49584.20,0.00,0.08,N,O,1998-05-17,1998-05-09,1998-06-07,DELIVER IN PERSON,beans are furiously abou
24068,1884,14,2,29.00,51790.52,0.04,0.00,N,O,1998-05-22,1998-06-08,1998-06-21,DELIVER IN PERSON,excuses nag furiously p
24134,110,37,3,18.00,18181.98,0.07,0.04,N,O,1998-07-18,1998-08-16,1998-07-19,DELIVER IN PERSON,sly final pinto bea
24354,1015,51,2,49.00,44884.49,0.03,0.06,N,O,1998-04-16,1998-03-15,1998-05-05,COLLECT COD,uickly ironic epitaphs. b
24354,1993,38,3,31.00,58744.69,0.02,0.00,N,O,1998-01-17,1998-04-04,1998-01-27,NONE,press accounts integrate furiou
24354,127,54,5,47.00,48274.64,0.05,0.00,N,O,1998-02-03,1998-04-01,1998-02-20,DELIVER IN PERSON,fluffily quiet packages are slyly regula
24359,1762,89,1,21.00,34938.96,0.08,0.02,N,O,1998-06-16,1998-04-24,1998-07-10,DELIVER IN PERSON,ly special instr
24417,554,85,4,45.00,65454.75,0.01,0.07,N,O,1998-08-08,1998-08-22,1998-08-10,COLLECT COD,ts cajole above the expres
24419,340,97,3,10.00,12403.40,0.04,0.04,N,O,1998-09-20,1998-09-13,1998-09-24,COLLECT COD,the blithely ironic de
24611,328,57,4,35.00,42991.20,0.10,0.02,N,O,1998-07-17,1998-09-09,1998-08-07,COLLECT COD,he slyly fina
24768,178,31,3,38.00,40970.46,0.01,0.06,N,O,1998-06-19,1998-06-19,1998-06-24,TAKE BACK RETURN,even dolphins. sil
24835,1971,4,2,20.00,37459.40,0.00,0.07,N,O,1998-05-10,1998-04-24,1998-05-14,NONE,counts wake final fo
24994,799,96,2,20.00,33995.80,0.01,0.04,N,O,1998-10-11,1998-07-31,1998-10-24,COLLECT COD,osits-- carefully pending realms wake sly
24995,265,66,2,44.00,51271.44,0.00,0.02,N,O,1998-03-19,1997-12-30,1998-03-20,NONE,quickly carefully ironic pinto beans. s
25030,1966,55,1,3.00,5603.88,0.07,0.04,N,O,1998-10-12,1998-09-29,1998-10-31,TAKE BACK RETURN,ccounts. regul
25088,807,74,2,26.00,44402.80,0.05,0.00,N,O,1998-10-14,1998-08-17,1998-10-23,COLLECT COD,furiously about the slyly f
25124,1472,73,4,48.00,65926.56,0.09,0.07,N,O,1997-12-29,1998-02-06,1998-01-19,NONE,uriously ironic instructions x-ray slyly a
25218,1468,8,1,3.00,4108.38,0.09,0.03,N,O,1998-07-04,1998-05-29,1998-07-16,NONE,ts alongside of the brave
25283,344,73,4,30.00,37330.20,0.04,0.04,N,O,1998-10-08,1998-07-28,1998-11-06,COLLECT COD,players ought
25283,1865,52,5,43.00,75974.98,0.08,0.03,N,O,1998-07-03,1998-09-19,1998-07-17,NONE,pinto beans. ir
25346,1002,38,3,37.00,33411.00,0.06,0.08,N,O,1997-12-18,1997-10-19,1998-01-01,DELIVER IN PERSON,final deposits nag boldly fin
25508,250,5,1,20.00,23005.00,0.09,0.00,N,O,1998-09-09,1998-09-25,1998-09-15,TAKE BACK RETURN,ge fluffily. bold f
25604,1684,26,3,2.00,3171.36,0.09,0.04,N,O,1998-03-09,1998-01-11,1998-04-06,NONE,eep carefully aga
25699,206,88,4,49.00,54203.80,0.10,0.02,N,O,1998-03-15,1998-01-17,1998-03-29,TAKE BACK RETURN,daring accounts nag fluffily
25989,1489,90,4,36.00,50057.28,0.05,0.02,N,O,1998-06-29,1998-07-11,1998-07-26,DELIVER IN PERSON,"s wake fluffily final, regular foxes. speci"
25991,1941,74,2,18.00,33172.92,0.06,0.06,N,O,1998-05-31,1998-07-11,1998-06-05,NONE,ruthless excuses. furiously bold depo
25991,1484,63,4,30.00,41564.40,0.07,0.04,N,O,1998-06-14,1998-05-19,1998-07-07,DELIVER IN PERSON,pinto bean
26017,1223,24,2,28.00,31478.16,0.05,0.05,N,O,1998-09-17,1998-08-16,1998-10-04,COLLECT COD,y express asy
26017,604,67,3,36.00,54165.60,0.05,0.07,N,O,1998-09-27,1998-08-08,1998-10-25,DELIVER IN PERSON,jole along the final accounts. careful
26017,147,26,4,5.00,5235.70,0.00,0.06,N,O,1998-08-06,1998-07-13,1998-08-22,COLLECT COD,s haggle. c
26022,37,13,1,22.00,20614.66,0.04,0.07,N,O,1997-12-16,1998-01-12,1998-01-10,COLLECT COD,ages. blithely regular fo
26048,1603,27,1,47.00,70716.20,0.08,0.00,N,O,1998-07-25,1998-08-31,1998-08-07,COLLECT COD,iously final packages would haggle
26112,556,87,3,6.00,8739.30,0.02,0.01,N,O,1998-05-17,1998-06-14,1998-05-25,DELIVER IN PERSON,carefully ir
26113,1262,63,2,24.00,27918.24,0.01,0.02,N,O,1998-07-29,1998-09-14,1998-08-06,DELIVER IN PERSON,ve the evenly express re
26113,923,92,3,3.00,5471.76,0.03,0.03,N,O,1998-09-25,1998-09-16,1998-10-12,DELIVER IN PERSON,ar packages. carefully pen
26113,1745,88,4,16.00,26347.84,0.05,0.01,N,O,1998-09-17,1998-08-18,1998-10-04,DELIVER IN PERSON,pending dinos. carefully special wa
26247,1164,73,1,11.00,11716.76,0.04,0.06,N,O,1998-03-02,1997-12-09,1998-03-15,NONE,ironic Tiresias. fluffily expr
26247,1851,52,2,21.00,36809.85,0.01,0.00,N,O,1998-01-12,1998-01-25,1998-02-10,COLLECT COD,would cajole c
26247,1006,42,3,5.00,4535.00,0.08,0.03,N,O,1998-02-21,1997-12-07,1998-03-09,NONE,kly against the quickly ironic platelets
26273,1365,4,3,40.00,50654.40,0.04,0.00,N,O,1998-03-02,1998-03-01,1998-03-31,TAKE BACK RETURN,packages sleep. unusual deposits
26343,32,83,1,19.00,17708.57,0.10,0.06,N,O,1998-05-22,1998-05-21,1998-06-14,NONE,among the
26371,1254,29,4,32.00,36968.00,0.06,0.00,N,O,1998-09-18,1998-10-07,1998-10-18,COLLECT COD,"gular, close a"
26371,647,41,6,35.00,54167.40,0.00,0.03,N,O,1998-10-12,1998-08-24,1998-11-08,TAKE BACK RETURN,es sleep final platelets. sly
26694,517,8,1,34.00,48195.34,0.09,0.01,N,O,1998-02-20,1998-04-08,1998-03-09,COLLECT COD,packages sleep al
26727,1558,39,4,3.00,4378.65,0.09,0.02,N,O,1998-09-07,1998-08-26,1998-10-02,COLLECT COD,express deposits a
26754,894,94,4,19.00,34102.91,0.02,0.03,N,O,1998-03-30,1998-05-04,1998-04-27,NONE,courts are bli
26817,1579,60,4,42.00,62183.94,0.00,0.08,N,O,1998-06-17,1998-05-30,1998-06-19,DELIVER IN PERSON,se after the ironic packag
27046,828,62,1,41.00,70881.62,0.03,0.01,N,O,1998-02-04,1998-01-18,1998-03-04,NONE,carefully final ideas.
27075,819,53,3,6.00,10318.86,0.10,0.07,N,O,1998-06-15,1998-08-24,1998-06-23,COLLECT COD,"jole slyly theodolites. silent, un"
27136,711,44,5,12.00,19340.52,0.03,0.02,N,O,1998-05-12,1998-07-10,1998-06-11,NONE,e slyly packages.
27136,535,36,7,43.00,61727.79,0.05,0.04,N,O,1998-07-05,1998-06-10,1998-07-20,DELIVER IN PERSON,s wake among the fluffily re
27239,345,2,3,12.00,14944.08,0.05,0.02,N,O,1998-03-17,1998-04-04,1998-03-26,COLLECT COD,"sauternes. special foxes haggle. ironic,"
27394,557,18,5,39.00,56844.45,0.04,0.00,N,O,1998-04-20,1998-04-20,1998-05-17,NONE,ages affix slyly through the carefully re
27394,547,8,6,30.00,43426.20,0.06,0.03,N,O,1998-05-21,1998-04-07,1998-05-26,TAKE BACK RETURN,egularly final requests
27431,408,96,3,33.00,43177.20,0.03,0.02,N,O,1998-06-14,1998-06-20,1998-07-11,TAKE BACK RETURN,ly across the blithely ironic pa
27462,1473,74,2,12.00,16493.64,0.07,0.03,N,O,1998-04-15,1998-05-13,1998-05-10,DELIVER IN PERSON,beans after
27522,861,95,5,15.00,26427.90,0.03,0.00,N,O,1998-01-03,1998-02-11,1998-01-09,DELIVER IN PERSON,ts run fluffily? carefully fur
27591,626,20,5,33.00,50378.46,0.02,0.04,N,O,1998-03-28,1998-02-17,1998-04-16,COLLECT COD,ss multipli
27621,1410,28,3,16.00,20982.56,0.01,0.06,N,O,1998-01-05,1997-11-14,1998-01-07,TAKE BACK RETURN,s pinto beans
27651,577,8,4,26.00,38416.82,0.05,0.06,N,O,1998-01-21,1998-01-01,1998-02-04,TAKE BACK RETURN,lyly regula
27777,1983,28,1,45.00,84824.10,0.10,0.03,N,O,1998-08-13,1998-07-24,1998-09-05,DELIVER IN PERSON,nes wake quickly regular fo
27814,1784,69,4,43.00,72488.54,0.00,0.07,N,O,1998-01-24,1998-01-18,1998-01-30,NONE,hely regular theodolites a
27905,1735,36,4,19.00,31097.87,0.00,0.07,N,O,1998-02-05,1998-01-27,1998-02-14,NONE,ependencies cajole fluffily. flu
27937,398,27,1,16.00,20774.24,0.03,0.02,N,O,1998-04-07,1998-03-01,1998-04-09,TAKE BACK RETURN,requests. carefully express packages haggle
27937,359,60,4,40.00,50374.00,0.10,0.03,N,O,1998-03-21,1998-03-03,1998-03-24,DELIVER IN PERSON,uriously along the even instruct
27968,100,76,1,30.00,30003.00,0.09,0.06,N,O,1998-02-06,1998-02-21,1998-03-03,TAKE BACK RETURN,"gular, even deposits affix after the even"
28004,1158,31,4,30.00,31774.50,0.08,0.07,N,O,1998-07-27,1998-09-04,1998-08-26,NONE,dolphins sleep
28065,688,82,3,26.00,41305.68,0.10,0.00,N,O,1997-12-18,1997-12-26,1998-01-01,COLLECT COD,ns. final asymptotes after the iro
28096,523,84,1,42.00,59787.84,0.06,0.04,N,O,1998-08-08,1998-07-08,1998-08-30,DELIVER IN PERSON,ns against
28132,1455,73,2,49.00,66466.05,0.09,0.01,N,O,1998-05-28,1998-06-18,1998-06-13,DELIVER IN PERSON,fily even platelets haggle. sly
28133,645,39,2,17.00,26275.88,0.01,0.01,N,O,1998-04-09,1998-04-18,1998-04-20,COLLECT COD,ly regular instructio
28133,533,24,4,28.00,40138.84,0.07,0.06,N,O,1998-06-15,1998-06-11,1998-07-12,TAKE BACK RETURN,s. ironic ideas sleep bl
28386,660,23,1,8.00,12485.28,0.06,0.06,N,O,1998-04-21,1998-04-16,1998-04-25,COLLECT COD,p sometimes above the blithely dari
28386,1069,40,6,18.00,17461.08,0.04,0.05,N,O,1998-04-10,1998-05-01,1998-04-15,DELIVER IN PERSON,the ruthless instructions. foxes wake.
28391,1163,72,1,36.00,38309.76,0.10,0.02,N,O,1998-02-09,1998-01-30,1998-02-26,DELIVER IN PERSON,ts. blithel
28391,1271,72,2,48.00,56268.96,0.05,0.02,N,O,1998-01-30,1998-03-13,1998-02-07,TAKE BACK RETURN,e quickly. furi
28417,223,51,7,5.00,5616.10,0.00,0.07,N,O,1998-04-18,1998-03-30,1998-05-09,COLLECT COD,ons; even acc
28513,1913,46,7,33.00,59892.03,0.01,0.01,N,O,1997-12-16,1997-11-21,1998-01-07,NONE,ithely fluffily even asymptotes. ironic p
28548,254,9,3,4.00,4617.00,0.10,0.02,N,O,1998-03-25,1998-02-24,1998-04-21,COLLECT COD,gular deposits. blithe
28551,723,88,1,30.00,48711.60,0.06,0.05,N,O,1998-02-04,1998-01-11,1998-02-05,DELIVER IN PERSON,"refully final requests. regular, ironic in"
28576,1085,21,1,5.00,4930.40,0.09,0.07,N,O,1998-04-21,1998-06-22,1998-04-26,DELIVER IN PERSON,ironic ins
28576,1774,59,2,7.00,11730.39,0.01,0.04,N,O,1998-05-22,1998-06-28,1998-06-03,DELIVER IN PERSON,y regular pa
28578,1779,6,1,45.00,75634.65,0.09,0.04,N,O,1998-10-03,1998-08-19,1998-10-12,TAKE BACK RETURN,ar instructions about the fluffily sil
28578,1053,89,3,6.00,5724.30,0.05,0.00,N,O,1998-08-28,1998-08-23,1998-09-15,TAKE BACK RETURN,"egular, unusual ideas need to hag"
28579,664,58,2,13.00,20340.58,0.06,0.05,N,O,1998-01-12,1997-12-17,1998-02-03,DELIVER IN PERSON,"ermanently. ironic, pen"
28705,296,24,1,1.00,1196.29,0.05,0.02,N,O,1998-03-21,1998-02-18,1998-04-11,TAKE BACK RETURN,ounts across the fluffily unusual deposits
28705,1537,18,4,40.00,57541.20,0.01,0.00,N,O,1998-03-29,1998-02-22,1998-04-08,NONE,slyly above the f
28838,1290,28,1,42.00,50034.18,0.01,0.06,N,O,1998-07-17,1998-08-29,1998-08-02,TAKE BACK RETURN,he quickly ir
28838,226,27,6,31.00,34912.82,0.05,0.08,N,O,1998-09-02,1998-08-16,1998-09-16,NONE,"was fluffily even,"
28869,1510,31,4,30.00,42345.30,0.09,0.05,N,O,1998-07-14,1998-06-13,1998-08-03,TAKE BACK RETURN,ckages. furiously fin
28896,1209,84,4,37.00,41077.40,0.02,0.02,N,O,1998-08-06,1998-09-12,1998-08-30,DELIVER IN PERSON,d packages sleep above the final
28930,523,54,1,8.00,11388.16,0.02,0.01,N,O,1998-03-11,1998-01-31,1998-03-19,TAKE BACK RETURN,. furiously special ideas ha
28930,765,98,7,13.00,21654.88,0.05,0.03,N,O,1998-01-25,1998-02-14,1998-02-02,NONE,eposits according to the ev
28964,1248,23,1,16.00,18387.84,0.10,0.04,N,O,1998-03-20,1998-01-31,1998-04-01,DELIVER IN PERSON,resias sleep around the regular foxes
29059,1658,100,3,40.00,62386.00,0.01,0.06,N,O,1998-01-14,1997-12-25,1998-01-25,NONE,fily along the packa
29248,1140,77,2,12.00,12493.68,0.00,0.05,N,O,1998-04-06,1998-05-03,1998-04-17,DELIVER IN PERSON,slyly. blithely ironic dolphins s
29248,507,98,5,11.00,15482.50,0.05,0.08,N,O,1998-06-12,1998-05-29,1998-07-07,COLLECT COD,ic dolphins sleep slyly according to the
29283,812,46,1,40.00,68512.40,0.09,0.07,N,O,1998-02-23,1998-03-22,1998-02-25,TAKE BACK RETURN,equests. fluffily regular instructions caj
29285,1018,54,3,26.00,23894.26,0.05,0.04,N,O,1998-02-12,1998-02-13,1998-03-07,DELIVER IN PERSON,lar packages nag fluffily across the i
29313,1355,32,4,12.00,15076.20,0.10,0.07,N,O,1998-08-03,1998-08-09,1998-08-11,NONE,lent instructions. slyly sil
29601,432,33,3,41.00,54629.63,0.05,0.05,N,O,1998-06-25,1998-07-28,1998-07-20,TAKE BACK RETURN,slyly above the slyl
29603,1099,35,5,8.00,8000.72,0.10,0.06,N,O,1998-10-04,1998-10-13,1998-10-22,TAKE BACK RETURN,hely foxes. slyly regular deposits hag
29635,1570,11,2,40.00,58862.80,0.05,0.08,N,O,1998-02-01,1997-12-10,1998-02-06,COLLECT COD,pinto beans. enticingly regular pi
29796,1095,31,1,49.00,48808.41,0.04,0.04,N,O,1998-08-26,1998-07-23,1998-09-05,TAKE BACK RETURN,ld dependencies cajole furiously fo
29796,532,63,2,45.00,64463.85,0.00,0.06,N,O,1998-08-03,1998-07-08,1998-08-15,DELIVER IN PERSON,"depths haggle carefully final,"
30017,510,1,2,28.00,39494.28,0.08,0.02,N,O,1998-03-13,1998-02-26,1998-04-04,COLLECT COD,ess requests sleep regular foxes. slyl
30017,1072,78,5,4.00,3892.28,0.09,0.00,N,O,1998-03-02,1998-02-15,1998-03-08,DELIVER IN PERSON,even platele
30084,1642,84,1,38.00,58658.32,0.05,0.04,N,O,1998-01-31,1997-12-29,1998-03-01,TAKE BACK RETURN,lar packages sleep. regular deposits alongs
30119,1064,65,2,18.00,17371.08,0.08,0.05,N,O,1998-09-10,1998-08-29,1998-09-29,TAKE BACK RETURN,! forges cajole blithely
30119,159,86,5,49.00,51898.35,0.08,0.07,N,O,1998-09-18,1998-08-19,1998-09-27,COLLECT COD,ld accounts. carefull
30210,1858,45,1,42.00,73913.70,0.05,0.05,N,O,1998-03-30,1998-05-04,1998-04-11,NONE,refully. even accounts
30210,362,91,2,24.00,30296.64,0.09,0.01,N,O,1998-05-10,1998-05-19,1998-05-30,COLLECT COD,ainst the platelets sleep slyly
30210,471,72,3,23.00,31543.81,0.01,0.07,N,O,1998-04-17,1998-04-10,1998-05-07,DELIVER IN PERSON,. blithely fina
30210,1151,52,4,18.00,18938.70,0.03,0.05,N,O,1998-03-19,1998-04-06,1998-03-24,DELIVER IN PERSON,ths integrate carefu
30245,71,97,1,46.00,44669.22,0.09,0.06,N,O,1997-12-31,1998-01-29,1998-01-02,DELIVER IN PERSON,"haggle slyly. bold, special p"
30277,476,35,1,5.00,6882.35,0.00,0.06,N,O,1998-01-19,1998-03-01,1998-01-26,TAKE BACK RETURN,ly unusual instructions sleep
30277,1954,43,2,11.00,20415.45,0.08,0.05,N,O,1998-04-23,1998-03-03,1998-05-07,TAKE BACK RETURN,final packages affix. blithely silent
30471,815,82,2,29.00,49758.49,0.10,0.08,N,O,1998-06-30,1998-07-12,1998-07-17,DELIVER IN PERSON,e carefully against t
30471,706,3,5,26.00,41774.20,0.05,0.05,N,O,1998-06-14,1998-07-21,1998-07-13,NONE,"p slyly. ironic, ironic accounts after"
30498,1769,96,1,21.00,35085.96,0.01,0.08,N,O,1998-08-18,1998-07-04,1998-08-23,NONE,ts. slyly express
30500,526,87,4,47.00,67046.44,0.03,0.06,N,O,1998-07-19,1998-05-14,1998-08-12,COLLECT COD,nts. quickly silent packages
30596,820,54,2,22.00,37858.04,0.00,0.07,N,O,1998-04-30,1998-06-11,1998-05-06,TAKE BACK RETURN,cajole silently special dep
30624,993,62,3,49.00,92805.51,0.04,0.06,N,O,1998-09-08,1998-10-21,1998-09-28,NONE,ial instructions shall have to x-ray alongs
30695,71,47,1,2.00,1942.14,0.08,0.07,N,O,1998-04-23,1998-05-03,1998-05-11,TAKE BACK RETURN,longside of t
30755,634,97,3,36.00,55246.68,0.06,0.07,N,O,1998-04-11,1998-04-05,1998-04-23,DELIVER IN PERSON,r requests. closely pending packa
30983,740,41,1,23.00,37737.02,0.06,0.03,N,O,1998-04-18,1998-06-01,1998-05-12,COLLECT COD,dolites detect furiously o
30983,1341,42,3,50.00,62117.00,0.10,0.04,N,O,1998-07-10,1998-05-30,1998-07-18,TAKE BACK RETURN,slyly regular accounts above the bo
30983,1700,83,5,50.00,80085.00,0.08,0.04,N,O,1998-05-30,1998-04-25,1998-06-15,COLLECT COD,r accounts wake quickly even requests. c
31008,45,96,2,50.00,47252.00,0.04,0.03,N,O,1998-03-25,1998-03-18,1998-03-27,COLLECT COD,ss accounts. express
31014,1124,33,5,16.00,16401.92,0.05,0.03,N,O,1998-04-17,1998-04-06,1998-04-29,NONE,ffily bold packages cajole slyl
31041,1850,94,1,46.00,80585.10,0.00,0.08,N,O,1998-01-01,1998-01-26,1998-01-14,COLLECT COD,quickly even theodolites. furiously ironic
31172,518,9,2,12.00,17022.12,0.06,0.02,N,O,1998-01-21,1997-12-22,1998-01-22,COLLECT COD,y above the regul
31328,1831,75,2,18.00,31190.94,0.00,0.00,N,O,1998-07-24,1998-05-26,1998-08-05,TAKE BACK RETURN,hely pending deposits wake after the slyly
31329,1699,100,2,29.00,46420.01,0.08,0.03,N,O,1998-10-02,1998-08-05,1998-10-26,COLLECT COD,"ve, bold foxes."
31331,1860,47,7,31.00,54617.66,0.05,0.03,N,O,1998-07-29,1998-08-29,1998-08-04,COLLECT COD,heodolites. quickly special request
31360,1992,81,2,7.00,13257.93,0.09,0.05,N,O,1998-02-18,1998-01-19,1998-02-22,TAKE BACK RETURN,ss the furiously bol
31360,1267,5,3,19.00,22196.94,0.09,0.01,N,O,1998-03-10,1998-01-26,1998-03-25,DELIVER IN PERSON,luffily brave packages among the furi
31398,392,93,4,44.00,56865.16,0.08,0.06,N,O,1998-03-06,1998-03-06,1998-04-01,DELIVER IN PERSON,es. frets a
31458,1044,15,1,13.00,12285.52,0.03,0.06,N,O,1998-06-20,1998-05-29,1998-06-26,COLLECT COD,ven foxes cajole furiously requests
31494,1649,91,6,17.00,26360.88,0.07,0.05,N,O,1998-06-11,1998-05-20,1998-06-18,COLLECT COD,ths. furiously stealthy accou
31591,947,16,6,13.00,24023.22,0.09,0.05,N,O,1998-01-24,1998-01-17,1998-02-08,DELIVER IN PERSON,s. quickly
31649,1962,63,5,2.00,3727.92,0.03,0.03,N,O,1998-05-06,1998-04-30,1998-05-27,TAKE BACK RETURN,s attainments. fluffily pendin
31651,1748,33,4,10.00,16497.40,0.09,0.05,N,O,1998-01-01,1997-11-22,1998-01-20,NONE,ges wake foxes. fu
31713,1901,90,4,25.00,45072.50,0.10,0.08,N,O,1998-05-19,1998-03-11,1998-05-23,TAKE BACK RETURN,final asymptotes accordin
31717,498,99,2,49.00,68526.01,0.07,0.02,N,O,1998-02-27,1998-01-14,1998-03-06,DELIVER IN PERSON,s. fluffily final forges across
31968,621,84,1,32.00,48691.84,0.02,0.07,N,O,1998-09-20,1998-07-26,1998-09-30,TAKE BACK RETURN,"al, ironic accounts. carefully final"
31969,54,5,2,2.00,1908.10,0.01,0.01,N,O,1998-08-12,1998-07-03,1998-08-24,TAKE BACK RETURN,ehind the bold dinos are s
31974,1974,7,6,30.00,56279.10,0.03,0.08,N,O,1998-07-12,1998-05-07,1998-07-25,NONE,final deposits.
31974,566,57,7,42.00,61595.52,0.09,0.08,N,O,1998-06-04,1998-05-22,1998-06-26,DELIVER IN PERSON,l theodolites integrate above the blithe
32066,1829,16,4,48.00,83079.36,0.00,0.06,N,O,1998-09-16,1998-09-12,1998-09-28,COLLECT COD,packages. pending requests
32071,638,1,1,28.00,43081.64,0.03,0.07,N,O,1997-12-19,1997-11-17,1998-01-12,NONE,furiously ironic dolphi
32256,1237,12,3,20.00,22764.60,0.04,0.07,N,O,1998-06-10,1998-07-16,1998-07-08,NONE,players. busy platelets boost fluffi
32353,1392,7,1,34.00,43975.26,0.00,0.00,N,O,1998-06-04,1998-08-20,1998-06-14,COLLECT COD,pecial ideas cajole bli
32384,404,63,5,8.00,10435.20,0.04,0.04,N,O,1998-05-06,1998-07-19,1998-05-21,NONE,theodolites. quickly even instructions gro
32416,836,36,4,28.00,48631.24,0.03,0.03,N,O,1998-03-24,1998-03-20,1998-04-03,DELIVER IN PERSON,ly accounts. quickly final inst
32742,1630,72,3,42.00,64328.46,0.03,0.04,N,O,1998-07-08,1998-06-19,1998-07-10,NONE,furiously pendi
32832,1744,87,1,45.00,74058.30,0.01,0.06,N,O,1998-04-16,1998-03-22,1998-05-06,TAKE BACK RETURN,even pinto beans sleep quickly finally r
32995,1314,15,1,36.00,43751.16,0.00,0.08,N,O,1998-05-08,1998-03-30,1998-05-09,DELIVER IN PERSON,ong the quickly permanent dinos. car
32995,1708,93,7,9.00,14487.30,0.01,0.07,N,O,1998-05-03,1998-03-19,1998-05-24,DELIVER IN PERSON,requests: pinto beans should ha
33056,1348,25,1,41.00,51222.94,0.03,0.07,N,O,1998-09-03,1998-08-27,1998-09-28,DELIVER IN PERSON,thin requests haggle fluffily
33121,1159,60,4,23.00,24383.45,0.10,0.06,N,O,1998-06-04,1998-05-10,1998-06-27,DELIVER IN PERSON,slyly regula
33280,1659,60,7,8.00,12485.20,0.06,0.08,N,O,1998-04-11,1998-05-18,1998-04-19,COLLECT COD,express accounts
