l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
19488,794,95,6,43.0,72875.97,0.06,0.04,N,O,1998-10-30,1998-09-13,1998-11-15,TAKE BACK RETURN,TRUCK,osits detect finally. carefully expres,1998
19525,1721,22,5,37.0,60040.64,0.05,0.05,N,O,1998-03-11,1998-02-02,1998-03-22,NONE,TRUCK,o beans above the carefully ca,1998
19590,833,67,1,13.0,22539.79,0.1,0.07,N,O,1998-02-15,1998-01-16,1998-02-20,COLLECT COD,TRUCK,uests. packages wa,1998
19591,392,93,2,26.0,33602.14,0.04,0.06,N,O,1998-03-15,1998-03-16,1998-03-23,COLLECT COD,TRUCK,sits. ironic packages solve abou,1998
19746,1906,51,1,10.0,18079.0,0.1,0.02,N,O,1998-11-06,1998-08-30,1998-11-07,TAKE BACK RETURN,TRUCK,ake agains,1998
19810,1784,11,1,3.0,5057.34,0.09,0.04,N,O,1998-05-14,1998-05-07,1998-05-22,DELIVER IN PERSON,TRUCK,regular requests,1998
19876,127,28,1,26.0,26705.12,0.08,0.02,N,O,1998-09-19,1998-10-25,1998-10-10,TAKE BACK RETURN,TRUCK,ccounts. slyly final deposits will x-ray ,1998
19877,320,77,4,31.0,37829.92,0.01,0.04,N,O,1998-08-10,1998-09-22,1998-08-31,DELIVER IN PERSON,TRUCK,ticingly bold pinto beans b,1998
19877,128,55,6,12.0,12337.44,0.07,0.06,N,O,1998-09-06,1998-08-26,1998-10-02,NONE,TRUCK,g theodolites nag blithely abo,1998
19904,443,31,1,31.0,41646.64,0.07,0.0,N,O,1998-04-30,1998-05-24,1998-05-09,COLLECT COD,TRUCK,regular request,1998
19942,761,26,3,11.0,18279.36,0.08,0.08,N,O,1998-08-11,1998-06-10,1998-09-01,DELIVER IN PERSON,TRUCK,sly. slyly express pinto beans use ,1998
19968,22,98,2,34.0,31348.68,0.09,0.02,N,O,1998-04-02,1998-03-04,1998-05-01,TAKE BACK RETURN,TRUCK,dolites ha,1998
20260,1259,71,1,3.0,3480.75,0.05,0.01,N,O,1998-01-21,1997-12-02,1998-01-29,DELIVER IN PERSON,TRUCK,pecial asymptotes ,1998
20293,132,59,1,48.0,49542.24,0.05,0.02,N,O,1997-12-26,1998-01-26,1998-01-04,COLLECT COD,TRUCK,usly across the carefully special wa,1998
20352,1540,61,4,20.0,28830.8,0.02,0.03,N,O,1998-06-07,1998-04-08,1998-06-23,COLLECT COD,TRUCK, blithely express foxes according to the qu,1998
20423,460,19,1,38.0,51697.48,0.06,0.01,N,O,1998-02-20,1997-12-16,1998-03-02,COLLECT COD,TRUCK,out the foxes are according to the furiousl,1998
20481,50,51,5,29.0,27551.45,0.02,0.0,N,O,1998-02-11,1998-01-31,1998-03-02,DELIVER IN PERSON,TRUCK,scapades sleep furiously fluf,1998
20514,185,64,3,41.0,44492.38,0.02,0.0,N,O,1998-07-17,1998-06-22,1998-08-06,NONE,TRUCK,posits. quickly ironic deposits are bli,1998
20608,1855,99,2,45.0,79058.25,0.08,0.07,N,O,1998-07-12,1998-04-25,1998-07-23,TAKE BACK RETURN,TRUCK,usly regular platelets. carefu,1998
20610,788,21,5,10.0,16887.8,0.06,0.03,N,O,1997-12-18,1998-02-11,1998-01-17,NONE,TRUCK, fluffily final deposits b,1998
20705,1171,80,2,5.0,5360.85,0.03,0.04,N,O,1998-09-16,1998-08-06,1998-09-24,TAKE BACK RETURN,TRUCK,ly bold accounts boost abo,1998
20705,438,68,3,35.0,46845.05,0.01,0.07,N,O,1998-09-19,1998-07-10,1998-09-25,COLLECT COD,TRUCK,uffily silent ideas are fluffily fluffil,1998
20705,1820,7,5,31.0,53376.42,0.08,0.03,N,O,1998-09-12,1998-08-21,1998-10-02,NONE,TRUCK,e accounts haggle slyly,1998
20769,508,39,5,26.0,36621.0,0.01,0.03,N,O,1998-09-27,1998-08-29,1998-10-20,NONE,TRUCK,regular asym,1998
20865,1962,63,3,43.0,80150.28,0.04,0.01,N,O,1998-04-05,1998-01-26,1998-04-29,COLLECT COD,TRUCK,lar instructions affix qui,1998
20929,1397,74,1,43.0,55830.77,0.06,0.03,N,O,1998-04-23,1998-02-02,1998-05-21,TAKE BACK RETURN,TRUCK,riously among the instructions. expres,1998
20997,1927,60,4,38.0,69498.96,0.05,0.0,N,O,1998-04-02,1998-04-10,1998-04-04,COLLECT COD,TRUCK,unts. furiously even sheaves sinc,1998
20997,375,32,5,12.0,15304.44,0.01,0.0,N,O,1998-07-03,1998-04-07,1998-07-31,NONE,TRUCK,al ideas are f,1998
21123,541,32,1,23.0,33155.42,0.09,0.0,N,O,1998-11-16,1998-08-27,1998-11-23,TAKE BACK RETURN,TRUCK,nal requests wake carefully about the fu,1998
21123,1795,80,3,32.0,54297.28,0.05,0.08,N,O,1998-09-23,1998-08-29,1998-10-22,TAKE BACK RETURN,TRUCK,equests would hinder slyly ca,1998
21152,627,90,1,34.0,51939.08,0.03,0.07,N,O,1998-02-15,1997-12-13,1998-03-13,DELIVER IN PERSON,TRUCK,arefully ac,1998
21280,1909,10,4,5.0,9054.5,0.05,0.08,N,O,1997-12-21,1998-02-22,1998-01-19,COLLECT COD,TRUCK,hely carefully fin,1998
21347,1835,36,1,3.0,5210.49,0.07,0.01,N,O,1998-09-15,1998-08-13,1998-10-08,DELIVER IN PERSON,TRUCK,l dependencies against th,1998
21349,1138,39,5,37.0,38447.81,0.07,0.06,N,O,1998-08-16,1998-09-13,1998-09-03,TAKE BACK RETURN,TRUCK,sits wake furi,1998
21446,1148,21,1,32.0,33572.48,0.07,0.0,N,O,1998-09-01,1998-07-06,1998-09-09,COLLECT COD,TRUCK,ackages affix along t,1998
21504,877,77,2,6.0,10667.22,0.03,0.03,N,O,1998-03-02,1998-01-10,1998-03-12,DELIVER IN PERSON,TRUCK,slyly regular accounts detect q,1998
21508,1739,40,1,39.0,63988.47,0.05,0.01,N,O,1998-06-19,1998-07-06,1998-07-02,DELIVER IN PERSON,TRUCK,ular deposits dazzle carefully. ironic dep,1998
21698,843,44,2,36.0,62778.24,0.02,0.05,N,O,1998-03-16,1998-04-27,1998-03-25,TAKE BACK RETURN,TRUCK,"ly final, close accounts. final, unusu",1998
21798,899,66,1,11.0,19798.79,0.09,0.07,N,O,1998-07-20,1998-09-02,1998-08-05,DELIVER IN PERSON,TRUCK,out the slyly pending ins,1998
21858,154,55,2,33.0,34786.95,0.06,0.07,N,O,1998-01-23,1997-12-16,1998-02-20,TAKE BACK RETURN,TRUCK, the slyly pending packa,1998
21920,533,94,3,7.0,10034.71,0.09,0.06,N,O,1998-06-12,1998-05-27,1998-06-16,DELIVER IN PERSON,TRUCK,aggle carefully. carefully even d,1998
21920,883,84,5,1.0,1783.88,0.08,0.08,N,O,1998-06-23,1998-05-03,1998-07-02,NONE,TRUCK,ptotes integrate fluff,1998
21923,793,94,2,13.0,22019.27,0.01,0.05,N,O,1998-10-05,1998-09-09,1998-11-01,DELIVER IN PERSON,TRUCK,s haggle among the carefull,1998
21924,300,1,1,25.0,30007.5,0.03,0.01,N,O,1998-08-19,1998-07-18,1998-09-06,DELIVER IN PERSON,TRUCK,blithely blithely ironic platelets. re,1998
21924,1921,22,3,27.0,49218.84,0.01,0.04,N,O,1998-07-11,1998-06-11,1998-07-31,NONE,TRUCK,sly express requests. ,1998
22148,1527,68,2,30.0,42855.6,0.06,0.04,N,O,1998-06-14,1998-05-26,1998-07-03,NONE,TRUCK,s. accounts after the s,1998
22148,1886,87,3,38.0,67939.44,0.03,0.06,N,O,1998-07-02,1998-06-09,1998-08-01,DELIVER IN PERSON,TRUCK,cies alongside of the blithely final ,1998
22180,1251,26,1,25.0,28806.25,0.1,0.08,N,O,1998-06-22,1998-06-26,1998-07-21,DELIVER IN PERSON,TRUCK, pending pinto bean,1998
22247,16,42,2,30.0,27480.3,0.06,0.07,N,O,1998-05-17,1998-05-11,1998-05-29,TAKE BACK RETURN,TRUCK,cuses. blithely b,1998
22247,942,43,5,5.0,9214.7,0.1,0.01,N,O,1998-06-19,1998-05-10,1998-06-27,DELIVER IN PERSON,TRUCK,ding platel,1998
22370,345,30,2,23.0,28642.82,0.04,0.07,N,O,1998-04-11,1998-02-02,1998-05-05,COLLECT COD,TRUCK,s boost pending instructi,1998
22403,1063,99,1,24.0,23137.44,0.0,0.04,N,O,1998-09-05,1998-09-28,1998-09-28,DELIVER IN PERSON,TRUCK,boost carefully instru,1998
22438,1344,21,4,20.0,24906.8,0.09,0.04,N,O,1998-01-10,1997-11-09,1998-01-24,DELIVER IN PERSON,TRUCK,ies along the fluffily express in,1998
22464,1341,18,3,48.0,59632.32,0.08,0.07,N,O,1998-06-06,1998-03-30,1998-07-02,NONE,TRUCK,wake quickly about the fluff,1998
22464,1195,4,4,46.0,50424.74,0.05,0.06,N,O,1998-06-11,1998-04-06,1998-07-04,DELIVER IN PERSON,TRUCK,old excuses above th,1998
22467,186,39,1,17.0,18465.06,0.02,0.06,N,O,1998-05-23,1998-04-22,1998-06-05,NONE,TRUCK,grate accord,1998
22467,547,78,4,21.0,30398.34,0.08,0.02,N,O,1998-05-18,1998-04-03,1998-06-09,DELIVER IN PERSON,TRUCK,uickly ironic request,1998
22502,1540,21,1,22.0,31713.88,0.07,0.05,N,O,1998-07-09,1998-05-25,1998-07-26,TAKE BACK RETURN,TRUCK, carefully ironic requests ,1998
22593,961,62,3,16.0,29791.36,0.06,0.01,N,O,1998-08-27,1998-07-07,1998-09-07,DELIVER IN PERSON,TRUCK,le. blithely special f,1998
22724,768,33,2,35.0,58406.6,0.04,0.01,N,O,1998-06-21,1998-07-05,1998-07-01,DELIVER IN PERSON,TRUCK,s haggle along th,1998
22788,1611,53,1,5.0,7563.05,0.02,0.02,N,O,1998-07-31,1998-06-24,1998-08-18,NONE,TRUCK,ng to the blithe requests. thinly e,1998
23108,553,84,3,11.0,15989.05,0.04,0.04,N,O,1998-06-05,1998-06-29,1998-06-21,COLLECT COD,TRUCK," bold, regular patterns. bold, ",1998
23108,646,40,4,20.0,30932.8,0.03,0.04,N,O,1998-04-22,1998-05-16,1998-05-11,NONE,TRUCK, according to the slyly bold de,1998
23236,1228,3,1,36.0,40651.92,0.02,0.01,N,O,1998-05-06,1998-06-10,1998-06-04,DELIVER IN PERSON,TRUCK, final foxes integrate sl,1998
23269,894,28,5,7.0,12564.23,0.01,0.0,N,O,1998-03-08,1998-05-03,1998-03-25,COLLECT COD,TRUCK,ithely about the sly,1998
23397,69,70,2,41.0,39731.46,0.0,0.08,N,O,1998-09-13,1998-08-28,1998-09-26,COLLECT COD,TRUCK,s lose across the blithely bold theodoli,1998
23425,944,79,1,30.0,55348.2,0.09,0.02,N,O,1998-08-30,1998-09-02,1998-09-17,COLLECT COD,TRUCK,iously bold instructions. slyl,1998
23494,1891,35,3,33.0,59165.37,0.1,0.03,N,O,1997-12-11,1997-11-10,1998-01-02,NONE,TRUCK,es wake express foxe,1998
23523,628,22,4,40.0,61144.8,0.02,0.04,N,O,1998-08-06,1998-07-09,1998-08-20,DELIVER IN PERSON,TRUCK,nto beans use around the q,1998
23553,1660,61,2,30.0,46849.8,0.09,0.05,N,O,1998-08-11,1998-07-29,1998-08-18,NONE,TRUCK,tect. dolphins are,1998
23553,837,38,3,11.0,19116.13,0.07,0.0,N,O,1998-07-19,1998-07-19,1998-07-28,COLLECT COD,TRUCK, quiet accounts. regul,1998
23684,1345,22,6,45.0,56085.3,0.0,0.06,N,O,1998-06-07,1998-04-26,1998-07-02,DELIVER IN PERSON,TRUCK,xpress epitaphs affix blithely unusua,1998
23747,1997,98,1,44.0,83555.56,0.02,0.04,N,O,1998-07-06,1998-07-23,1998-07-22,DELIVER IN PERSON,TRUCK,thin accounts. careful,1998
23879,119,72,6,16.0,16305.76,0.03,0.03,N,O,1998-10-25,1998-09-02,1998-11-18,DELIVER IN PERSON,TRUCK,nts. ironic theodolites,1998
23970,285,67,1,49.0,58078.72,0.02,0.02,N,O,1998-07-16,1998-05-20,1998-07-19,COLLECT COD,TRUCK, courts sleep carefully. ironi,1998
23970,1725,68,3,4.0,6506.88,0.0,0.04,N,O,1998-07-08,1998-06-29,1998-07-22,COLLECT COD,TRUCK,instructions boost furiously excuses,1998
23970,809,76,4,29.0,49584.2,0.0,0.08,N,O,1998-05-17,1998-05-09,1998-06-07,DELIVER IN PERSON,TRUCK,beans are furiously abou,1998
24068,1884,14,2,29.0,51790.52,0.04,0.0,N,O,1998-05-22,1998-06-08,1998-06-21,DELIVER IN PERSON,TRUCK, excuses nag furiously p,1998
24134,110,37,3,18.0,18181.98,0.07,0.04,N,O,1998-07-18,1998-08-16,1998-07-19,DELIVER IN PERSON,TRUCK,sly final pinto bea,1998
24354,1015,51,2,49.0,44884.49,0.03,0.06,N,O,1998-04-16,1998-03-15,1998-05-05,COLLECT COD,TRUCK,uickly ironic epitaphs. b,1998
24354,1993,38,3,31.0,58744.69,0.02,0.0,N,O,1998-01-17,1998-04-04,1998-01-27,NONE,TRUCK,press accounts integrate furiou,1998
24354,127,54,5,47.0,48274.64,0.05,0.0,N,O,1998-02-03,1998-04-01,1998-02-20,DELIVER IN PERSON,TRUCK,fluffily quiet packages are slyly regula,1998
24359,1762,89,1,21.0,34938.96,0.08,0.02,N,O,1998-06-16,1998-04-24,1998-07-10,DELIVER IN PERSON,TRUCK,ly special instr,1998
24417,554,85,4,45.0,65454.75,0.01,0.07,N,O,1998-08-08,1998-08-22,1998-08-10,COLLECT COD,TRUCK,ts cajole above the expres,1998
24419,340,97,3,10.0,12403.4,0.04,0.04,N,O,1998-09-20,1998-09-13,1998-09-24,COLLECT COD,TRUCK, the blithely ironic de,1998
24611,328,57,4,35.0,42991.2,0.1,0.02,N,O,1998-07-17,1998-09-09,1998-08-07,COLLECT COD,TRUCK,he slyly fina,1998
24768,178,31,3,38.0,40970.46,0.01,0.06,N,O,1998-06-19,1998-06-19,1998-06-24,TAKE BACK RETURN,TRUCK,even dolphins. sil,1998
24835,1971,4,2,20.0,37459.4,0.0,0.07,N,O,1998-05-10,1998-04-24,1998-05-14,NONE,TRUCK,counts wake final fo,1998
24994,799,96,2,20.0,33995.8,0.01,0.04,N,O,1998-10-11,1998-07-31,1998-10-24,COLLECT COD,TRUCK,osits-- carefully pending realms wake sly,1998
24995,265,66,2,44.0,51271.44,0.0,0.02,N,O,1998-03-19,1997-12-30,1998-03-20,NONE,TRUCK,quickly carefully ironic pinto beans. s,1998
25030,1966,55,1,3.0,5603.88,0.07,0.04,N,O,1998-10-12,1998-09-29,1998-10-31,TAKE BACK RETURN,TRUCK,ccounts. regul,1998
25088,807,74,2,26.0,44402.8,0.05,0.0,N,O,1998-10-14,1998-08-17,1998-10-23,COLLECT COD,TRUCK,furiously about the slyly f,1998
25124,1472,73,4,48.0,65926.56,0.09,0.07,N,O,1997-12-29,1998-02-06,1998-01-19,NONE,TRUCK,uriously ironic instructions x-ray slyly a,1998
25218,1468,8,1,3.0,4108.38,0.09,0.03,N,O,1998-07-04,1998-05-29,1998-07-16,NONE,TRUCK,ts alongside of the brave,1998
25283,344,73,4,30.0,37330.2,0.04,0.04,N,O,1998-10-08,1998-07-28,1998-11-06,COLLECT COD,TRUCK,players ought,1998
25283,1865,52,5,43.0,75974.98,0.08,0.03,N,O,1998-07-03,1998-09-19,1998-07-17,NONE,TRUCK, pinto beans. ir,1998
25346,1002,38,3,37.0,33411.0,0.06,0.08,N,O,1997-12-18,1997-10-19,1998-01-01,DELIVER IN PERSON,TRUCK,final deposits nag boldly fin,1998
25508,250,5,1,20.0,23005.0,0.09,0.0,N,O,1998-09-09,1998-09-25,1998-09-15,TAKE BACK RETURN,TRUCK,ge fluffily. bold f,1998
25604,1684,26,3,2.0,3171.36,0.09,0.04,N,O,1998-03-09,1998-01-11,1998-04-06,NONE,TRUCK,eep carefully aga,1998
25699,206,88,4,49.0,54203.8,0.1,0.02,N,O,1998-03-15,1998-01-17,1998-03-29,TAKE BACK RETURN,TRUCK,daring accounts nag fluffily,1998
25989,1489,90,4,36.0,50057.28,0.05,0.02,N,O,1998-06-29,1998-07-11,1998-07-26,DELIVER IN PERSON,TRUCK,"s wake fluffily final, regular foxes. speci",1998
25991,1941,74,2,18.0,33172.92,0.06,0.06,N,O,1998-05-31,1998-07-11,1998-06-05,NONE,TRUCK,ruthless excuses. furiously bold depo,1998
25991,1484,63,4,30.0,41564.4,0.07,0.04,N,O,1998-06-14,1998-05-19,1998-07-07,DELIVER IN PERSON,TRUCK,pinto bean,1998
26017,1223,24,2,28.0,31478.16,0.05,0.05,N,O,1998-09-17,1998-08-16,1998-10-04,COLLECT COD,TRUCK,y express asy,1998
26017,604,67,3,36.0,54165.6,0.05,0.07,N,O,1998-09-27,1998-08-08,1998-10-25,DELIVER IN PERSON,TRUCK,jole along the final accounts. careful,1998
26017,147,26,4,5.0,5235.7,0.0,0.06,N,O,1998-08-06,1998-07-13,1998-08-22,COLLECT COD,TRUCK,s haggle. c,1998
26022,37,13,1,22.0,20614.66,0.04,0.07,N,O,1997-12-16,1998-01-12,1998-01-10,COLLECT COD,TRUCK,ages. blithely regular fo,1998
26048,1603,27,1,47.0,70716.2,0.08,0.0,N,O,1998-07-25,1998-08-31,1998-08-07,COLLECT COD,TRUCK,iously final packages would haggle,1998
26112,556,87,3,6.0,8739.3,0.02,0.01,N,O,1998-05-17,1998-06-14,1998-05-25,DELIVER IN PERSON,TRUCK,carefully ir,1998
26113,1262,63,2,24.0,27918.24,0.01,0.02,N,O,1998-07-29,1998-09-14,1998-08-06,DELIVER IN PERSON,TRUCK,ve the evenly express re,1998
26113,923,92,3,3.0,5471.76,0.03,0.03,N,O,1998-09-25,1998-09-16,1998-10-12,DELIVER IN PERSON,TRUCK,ar packages. carefully pen,1998
26113,1745,88,4,16.0,26347.84,0.05,0.01,N,O,1998-09-17,1998-08-18,1998-10-04,DELIVER IN PERSON,TRUCK,pending dinos. carefully special wa,1998
26247,1164,73,1,11.0,11716.76,0.04,0.06,N,O,1998-03-02,1997-12-09,1998-03-15,NONE,TRUCK,ironic Tiresias. fluffily expr,1998
26247,1851,52,2,21.0,36809.85,0.01,0.0,N,O,1998-01-12,1998-01-25,1998-02-10,COLLECT COD,TRUCK, would cajole c,1998
26247,1006,42,3,5.0,4535.0,0.08,0.03,N,O,1998-02-21,1997-12-07,1998-03-09,NONE,TRUCK,kly against the quickly ironic platelets,1998
26273,1365,4,3,40.0,50654.4,0.04,0.0,N,O,1998-03-02,1998-03-01,1998-03-31,TAKE BACK RETURN,TRUCK, packages sleep. unusual deposits,1998
26343,32,83,1,19.0,17708.57,0.1,0.06,N,O,1998-05-22,1998-05-21,1998-06-14,NONE,TRUCK,among the ,1998
26371,1254,29,4,32.0,36968.0,0.06,0.0,N,O,1998-09-18,1998-10-07,1998-10-18,COLLECT COD,TRUCK,"gular, close a",1998
26371,647,41,6,35.0,54167.4,0.0,0.03,N,O,1998-10-12,1998-08-24,1998-11-08,TAKE BACK RETURN,TRUCK,es sleep final platelets. sly,1998
26694,517,8,1,34.0,48195.34,0.09,0.01,N,O,1998-02-20,1998-04-08,1998-03-09,COLLECT COD,TRUCK,packages sleep al,1998
26727,1558,39,4,3.0,4378.65,0.09,0.02,N,O,1998-09-07,1998-08-26,1998-10-02,COLLECT COD,TRUCK,express deposits a,1998
26754,894,94,4,19.0,34102.91,0.02,0.03,N,O,1998-03-30,1998-05-04,1998-04-27,NONE,TRUCK,courts are bli,1998
26817,1579,60,4,42.0,62183.94,0.0,0.08,N,O,1998-06-17,1998-05-30,1998-06-19,DELIVER IN PERSON,TRUCK,se after the ironic packag,1998
27046,828,62,1,41.0,70881.62,0.03,0.01,N,O,1998-02-04,1998-01-18,1998-03-04,NONE,TRUCK, carefully final ideas.,1998
27075,819,53,3,6.0,10318.86,0.1,0.07,N,O,1998-06-15,1998-08-24,1998-06-23,COLLECT COD,TRUCK,"jole slyly theodolites. silent, un",1998
27136,711,44,5,12.0,19340.52,0.03,0.02,N,O,1998-05-12,1998-07-10,1998-06-11,NONE,TRUCK,e slyly packages.,1998
27136,535,36,7,43.0,61727.79,0.05,0.04,N,O,1998-07-05,1998-06-10,1998-07-20,DELIVER IN PERSON,TRUCK,s wake among the fluffily re,1998
27239,345,2,3,12.0,14944.08,0.05,0.02,N,O,1998-03-17,1998-04-04,1998-03-26,COLLECT COD,TRUCK," sauternes. special foxes haggle. ironic,",1998
27394,557,18,5,39.0,56844.45,0.04,0.0,N,O,1998-04-20,1998-04-20,1998-05-17,NONE,TRUCK,ages affix slyly through the carefully re,1998
27394,547,8,6,30.0,43426.2,0.06,0.03,N,O,1998-05-21,1998-04-07,1998-05-26,TAKE BACK RETURN,TRUCK,egularly final requests,1998
27431,408,96,3,33.0,43177.2,0.03,0.02,N,O,1998-06-14,1998-06-20,1998-07-11,TAKE BACK RETURN,TRUCK,ly across the blithely ironic pa,1998
27462,1473,74,2,12.0,16493.64,0.07,0.03,N,O,1998-04-15,1998-05-13,1998-05-10,DELIVER IN PERSON,TRUCK,beans after ,1998
27522,861,95,5,15.0,26427.9,0.03,0.0,N,O,1998-01-03,1998-02-11,1998-01-09,DELIVER IN PERSON,TRUCK,ts run fluffily? carefully fur,1998
27591,626,20,5,33.0,50378.46,0.02,0.04,N,O,1998-03-28,1998-02-17,1998-04-16,COLLECT COD,TRUCK,ss multipli,1998
27621,1410,28,3,16.0,20982.56,0.01,0.06,N,O,1998-01-05,1997-11-14,1998-01-07,TAKE BACK RETURN,TRUCK,s pinto beans ,1998
27651,577,8,4,26.0,38416.82,0.05,0.06,N,O,1998-01-21,1998-01-01,1998-02-04,TAKE BACK RETURN,TRUCK,lyly regula,1998
27777,1983,28,1,45.0,84824.1,0.1,0.03,N,O,1998-08-13,1998-07-24,1998-09-05,DELIVER IN PERSON,TRUCK,nes wake quickly regular fo,1998
27814,1784,69,4,43.0,72488.54,0.0,0.07,N,O,1998-01-24,1998-01-18,1998-01-30,NONE,TRUCK,hely regular theodolites a,1998
27905,1735,36,4,19.0,31097.87,0.0,0.07,N,O,1998-02-05,1998-01-27,1998-02-14,NONE,TRUCK,ependencies cajole fluffily. flu,1998
27937,398,27,1,16.0,20774.24,0.03,0.02,N,O,1998-04-07,1998-03-01,1998-04-09,TAKE BACK RETURN,TRUCK,requests. carefully express packages haggle,1998
27937,359,60,4,40.0,50374.0,0.1,0.03,N,O,1998-03-21,1998-03-03,1998-03-24,DELIVER IN PERSON,TRUCK,uriously along the even instruct,1998
27968,100,76,1,30.0,30003.0,0.09,0.06,N,O,1998-02-06,1998-02-21,1998-03-03,TAKE BACK RETURN,TRUCK,"gular, even deposits affix after the even",1998
28004,1158,31,4,30.0,31774.5,0.08,0.07,N,O,1998-07-27,1998-09-04,1998-08-26,NONE,TRUCK,dolphins sleep ,1998
28065,688,82,3,26.0,41305.68,0.1,0.0,N,O,1997-12-18,1997-12-26,1998-01-01,COLLECT COD,TRUCK,ns. final asymptotes after the iro,1998
28096,523,84,1,42.0,59787.84,0.06,0.04,N,O,1998-08-08,1998-07-08,1998-08-30,DELIVER IN PERSON,TRUCK,ns against,1998
28132,1455,73,2,49.0,66466.05,0.09,0.01,N,O,1998-05-28,1998-06-18,1998-06-13,DELIVER IN PERSON,TRUCK,fily even platelets haggle. sly,1998
28133,645,39,2,17.0,26275.88,0.01,0.01,N,O,1998-04-09,1998-04-18,1998-04-20,COLLECT COD,TRUCK,ly regular instructio,1998
28133,533,24,4,28.0,40138.84,0.07,0.06,N,O,1998-06-15,1998-06-11,1998-07-12,TAKE BACK RETURN,TRUCK,s. ironic ideas sleep bl,1998
28386,660,23,1,8.0,12485.28,0.06,0.06,N,O,1998-04-21,1998-04-16,1998-04-25,COLLECT COD,TRUCK,p sometimes above the blithely dari,1998
28386,1069,40,6,18.0,17461.08,0.04,0.05,N,O,1998-04-10,1998-05-01,1998-04-15,DELIVER IN PERSON,TRUCK, the ruthless instructions. foxes wake. ,1998
28391,1163,72,1,36.0,38309.76,0.1,0.02,N,O,1998-02-09,1998-01-30,1998-02-26,DELIVER IN PERSON,TRUCK,ts. blithel,1998
28391,1271,72,2,48.0,56268.96,0.05,0.02,N,O,1998-01-30,1998-03-13,1998-02-07,TAKE BACK RETURN,TRUCK,e quickly. furi,1998
28417,223,51,7,5.0,5616.1,0.0,0.07,N,O,1998-04-18,1998-03-30,1998-05-09,COLLECT COD,TRUCK,ons; even acc,1998
28513,1913,46,7,33.0,59892.03,0.01,0.01,N,O,1997-12-16,1997-11-21,1998-01-07,NONE,TRUCK,ithely fluffily even asymptotes. ironic p,1998
28548,254,9,3,4.0,4617.0,0.1,0.02,N,O,1998-03-25,1998-02-24,1998-04-21,COLLECT COD,TRUCK,gular deposits. blithe,1998
28551,723,88,1,30.0,48711.6,0.06,0.05,N,O,1998-02-04,1998-01-11,1998-02-05,DELIVER IN PERSON,TRUCK,"refully final requests. regular, ironic in",1998
28576,1085,21,1,5.0,4930.4,0.09,0.07,N,O,1998-04-21,1998-06-22,1998-04-26,DELIVER IN PERSON,TRUCK,ironic ins,1998
28576,1774,59,2,7.0,11730.39,0.01,0.04,N,O,1998-05-22,1998-06-28,1998-06-03,DELIVER IN PERSON,TRUCK,y regular pa,1998
28578,1779,6,1,45.0,75634.65,0.09,0.04,N,O,1998-10-03,1998-08-19,1998-10-12,TAKE BACK RETURN,TRUCK,ar instructions about the fluffily sil,1998
28578,1053,89,3,6.0,5724.3,0.05,0.0,N,O,1998-08-28,1998-08-23,1998-09-15,TAKE BACK RETURN,TRUCK,"egular, unusual ideas need to hag",1998
28579,664,58,2,13.0,20340.58,0.06,0.05,N,O,1998-01-12,1997-12-17,1998-02-03,DELIVER IN PERSON,TRUCK,"ermanently. ironic, pen",1998
28705,296,24,1,1.0,1196.29,0.05,0.02,N,O,1998-03-21,1998-02-18,1998-04-11,TAKE BACK RETURN,TRUCK,ounts across the fluffily unusual deposits ,1998
28705,1537,18,4,40.0,57541.2,0.01,0.0,N,O,1998-03-29,1998-02-22,1998-04-08,NONE,TRUCK,slyly above the f,1998
28838,1290,28,1,42.0,50034.18,0.01,0.06,N,O,1998-07-17,1998-08-29,1998-08-02,TAKE BACK RETURN,TRUCK,he quickly ir,1998
28838,226,27,6,31.0,34912.82,0.05,0.08,N,O,1998-09-02,1998-08-16,1998-09-16,NONE,TRUCK,"was fluffily even, ",1998
28869,1510,31,4,30.0,42345.3,0.09,0.05,N,O,1998-07-14,1998-06-13,1998-08-03,TAKE BACK RETURN,TRUCK,ckages. furiously fin,1998
28896,1209,84,4,37.0,41077.4,0.02,0.02,N,O,1998-08-06,1998-09-12,1998-08-30,DELIVER IN PERSON,TRUCK,d packages sleep above the final,1998
28930,523,54,1,8.0,11388.16,0.02,0.01,N,O,1998-03-11,1998-01-31,1998-03-19,TAKE BACK RETURN,TRUCK,. furiously special ideas ha,1998
28930,765,98,7,13.0,21654.88,0.05,0.03,N,O,1998-01-25,1998-02-14,1998-02-02,NONE,TRUCK,eposits according to the ev,1998
28964,1248,23,1,16.0,18387.84,0.1,0.04,N,O,1998-03-20,1998-01-31,1998-04-01,DELIVER IN PERSON,TRUCK,resias sleep around the regular foxes,1998
29059,1658,100,3,40.0,62386.0,0.01,0.06,N,O,1998-01-14,1997-12-25,1998-01-25,NONE,TRUCK,fily along the packa,1998
29248,1140,77,2,12.0,12493.68,0.0,0.05,N,O,1998-04-06,1998-05-03,1998-04-17,DELIVER IN PERSON,TRUCK,slyly. blithely ironic dolphins s,1998
