l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
19267,1165,38,2,13.0,13860.08,0.01,0.0,N,O,1998-04-24,1998-03-29,1998-05-01,TAKE BACK RETURN,SHIP,efully regular theodolites ,1998
19269,1328,43,2,22.0,27045.04,0.02,0.0,N,O,1998-10-17,1998-09-03,1998-11-01,COLLECT COD,SHIP,lar deposits wake slyly special ideas,1998
19335,1820,7,2,43.0,74038.26,0.05,0.04,N,O,1997-12-31,1997-10-31,1998-01-13,TAKE BACK RETURN,SHIP,- pending pinto,1998
19364,695,89,2,32.0,51062.08,0.02,0.0,N,O,1998-01-09,1998-01-02,1998-01-30,TAKE BACK RETURN,SHIP,lphins are blithely iro,1998
19396,67,93,4,10.0,9670.6,0.02,0.08,N,O,1998-09-20,1998-10-01,1998-10-14,COLLECT COD,SHIP,ts. slyly pen,1998
19426,1436,54,3,9.0,12036.87,0.09,0.07,N,O,1998-02-12,1998-01-20,1998-03-06,DELIVER IN PERSON,SHIP,nal foxes use slyly ex,1998
19460,646,9,2,34.0,52585.76,0.02,0.0,N,O,1998-03-31,1998-02-18,1998-04-18,DELIVER IN PERSON,SHIP,special foxes alongside of the sly,1998
19525,1678,79,4,11.0,17376.37,0.08,0.08,N,O,1998-02-19,1998-02-13,1998-03-12,DELIVER IN PERSON,SHIP,packages sleep furiously across,1998
19618,730,95,4,6.0,9784.38,0.09,0.06,N,O,1998-06-07,1998-07-18,1998-07-04,COLLECT COD,SHIP,ronic packages.,1998
19876,253,54,4,50.0,57662.5,0.03,0.05,N,O,1998-11-19,1998-09-02,1998-11-27,NONE,SHIP,es haggle bravely quickly express decoys. ,1998
19877,664,65,5,5.0,7823.3,0.04,0.03,N,O,1998-08-16,1998-09-06,1998-09-10,NONE,SHIP,hely quiet pinto beans. furiously silent,1998
19877,1905,6,7,50.0,90345.0,0.06,0.03,N,O,1998-07-02,1998-08-24,1998-07-13,TAKE BACK RETURN,SHIP,nal ideas. deposits doze according ,1998
19878,783,48,6,1.0,1683.78,0.08,0.0,N,O,1998-02-10,1998-02-26,1998-03-10,NONE,SHIP,vely alongside of the warthogs. c,1998
19904,1474,14,5,3.0,4126.41,0.04,0.0,N,O,1998-05-01,1998-05-06,1998-05-23,TAKE BACK RETURN,SHIP,t courts detect. quickly e,1998
19907,1240,41,5,36.0,41084.64,0.01,0.0,N,O,1998-09-04,1998-08-07,1998-09-12,NONE,SHIP,he slyly ir,1998
19937,832,32,1,22.0,38122.26,0.02,0.05,N,O,1998-10-10,1998-09-16,1998-10-23,TAKE BACK RETURN,SHIP, furiously unusual foxes prin,1998
19942,286,68,4,8.0,9490.24,0.01,0.03,N,O,1998-05-19,1998-05-25,1998-05-28,TAKE BACK RETURN,SHIP,ss carefully among the sil,1998
20005,207,89,3,6.0,6643.2,0.0,0.01,N,O,1998-03-07,1998-04-22,1998-03-13,DELIVER IN PERSON,SHIP,ithely bold pains integrate fl,1998
20099,723,20,3,9.0,14613.48,0.05,0.07,N,O,1998-01-20,1997-12-20,1998-01-29,TAKE BACK RETURN,SHIP,"carefully special, express attainments. ",1998
20290,218,19,4,49.0,54792.29,0.01,0.02,N,O,1998-02-02,1997-12-08,1998-02-28,DELIVER IN PERSON,SHIP,er the slyly unu,1998
20423,1326,3,4,12.0,14727.84,0.01,0.01,N,O,1998-01-23,1998-02-03,1998-02-11,DELIVER IN PERSON,SHIP,e busily iron,1998
20514,1912,57,2,34.0,61672.94,0.06,0.01,N,O,1998-08-18,1998-06-25,1998-08-30,DELIVER IN PERSON,SHIP, furiously blithely bold pinto beans,1998
20610,1397,74,2,30.0,38951.7,0.06,0.0,N,O,1998-01-07,1998-01-25,1998-01-24,DELIVER IN PERSON,SHIP, furiously fin,1998
20610,1275,13,4,29.0,34111.83,0.09,0.04,N,O,1998-03-09,1998-01-23,1998-03-14,TAKE BACK RETURN,SHIP,nding deposits haggle after the re,1998
20769,181,60,3,13.0,14055.34,0.06,0.08,N,O,1998-07-11,1998-09-18,1998-07-14,COLLECT COD,SHIP," of the regular, ",1998
20865,1519,40,7,25.0,35512.75,0.04,0.0,N,O,1998-04-14,1998-02-03,1998-04-22,DELIVER IN PERSON,SHIP,y final packag,1998
20929,1447,26,2,18.0,24271.92,0.02,0.08,N,O,1998-02-08,1998-03-23,1998-02-15,DELIVER IN PERSON,SHIP,yly bold pinto beans. ironic re,1998
21062,489,19,2,50.0,69474.0,0.08,0.04,N,O,1998-02-01,1997-12-14,1998-02-09,TAKE BACK RETURN,SHIP,press accounts. grouches integr,1998
21123,883,17,2,16.0,28542.08,0.03,0.03,N,O,1998-09-26,1998-09-18,1998-10-23,COLLECT COD,SHIP,around the carefully stealthy excuses.,1998
21123,1746,73,4,50.0,82387.0,0.03,0.0,N,O,1998-09-25,1998-09-23,1998-10-07,DELIVER IN PERSON,SHIP,ilent requests against t,1998
21152,170,97,6,38.0,40666.46,0.06,0.05,N,O,1998-01-18,1998-01-01,1998-02-15,NONE,SHIP,nst the eve,1998
21184,1032,38,2,11.0,10263.33,0.01,0.02,N,O,1998-08-09,1998-09-18,1998-09-02,TAKE BACK RETURN,SHIP,slyly even packag,1998
21280,730,31,1,29.0,47291.17,0.07,0.01,N,O,1997-12-16,1998-01-08,1998-01-10,DELIVER IN PERSON,SHIP,g to the pending ,1998
21280,1980,81,5,18.0,33875.64,0.03,0.07,N,O,1998-01-13,1998-01-25,1998-02-07,NONE,SHIP,s. final dependencie,1998
21282,1995,28,2,8.0,15175.92,0.02,0.01,N,O,1998-06-04,1998-06-08,1998-06-20,NONE,SHIP,ironic packages haggle according ,1998
21351,1979,80,3,12.0,22571.64,0.1,0.0,N,O,1998-04-10,1998-04-12,1998-04-11,NONE,SHIP,arefully acr,1998
21446,885,85,2,27.0,48218.76,0.0,0.05,N,O,1998-06-22,1998-07-26,1998-06-29,TAKE BACK RETURN,SHIP, slyly ironic ,1998
21637,1661,62,1,33.0,51567.78,0.07,0.05,N,O,1998-03-14,1998-04-25,1998-04-13,TAKE BACK RETURN,SHIP,arefully carefully regular pinto beans,1998
21698,847,48,3,5.0,8739.2,0.04,0.01,N,O,1998-03-09,1998-05-02,1998-03-28,DELIVER IN PERSON,SHIP,t the bold idea,1998
21920,198,99,6,2.0,2196.38,0.09,0.08,N,O,1998-05-02,1998-06-03,1998-05-08,NONE,SHIP,l pains integrate s,1998
21923,877,44,1,49.0,87115.63,0.0,0.04,N,O,1998-08-09,1998-07-26,1998-08-24,TAKE BACK RETURN,SHIP,es. slyly bold deposit,1998
21984,1494,73,2,23.0,32096.27,0.06,0.0,N,O,1998-02-20,1997-12-02,1998-02-26,COLLECT COD,SHIP,", final pl",1998
21984,103,4,3,26.0,26080.6,0.02,0.03,N,O,1998-01-05,1997-12-28,1998-01-24,TAKE BACK RETURN,SHIP,"posits nag blithely ironic, pendi",1998
22148,1470,71,4,12.0,16457.64,0.07,0.02,N,O,1998-03-25,1998-05-06,1998-03-31,COLLECT COD,SHIP, deposits wake slyly carefully ironic fox,1998
22247,104,31,4,34.0,34139.4,0.0,0.0,N,O,1998-05-26,1998-05-17,1998-06-16,DELIVER IN PERSON,SHIP,ly under the courts. carefully bol,1998
22277,1143,52,3,10.0,10441.4,0.09,0.01,N,O,1998-06-26,1998-06-13,1998-06-27,DELIVER IN PERSON,SHIP, requests de,1998
22310,1580,21,3,1.0,1481.58,0.06,0.08,N,O,1997-12-15,1997-12-26,1998-01-14,TAKE BACK RETURN,SHIP,sublate. ironic,1998
22340,1552,93,2,16.0,23256.8,0.08,0.08,N,O,1998-05-27,1998-07-06,1998-06-09,NONE,SHIP,odolites nag furiously even packages. qui,1998
22370,1266,4,4,24.0,28014.24,0.0,0.01,N,O,1998-04-15,1998-01-31,1998-04-25,COLLECT COD,SHIP,ar foxes cajole idly unusual,1998
22464,1928,17,2,41.0,75026.72,0.02,0.02,N,O,1998-03-29,1998-03-27,1998-04-15,NONE,SHIP,g instructions a,1998
22467,645,39,2,7.0,10819.48,0.07,0.0,N,O,1998-03-03,1998-03-07,1998-03-07,NONE,SHIP,riously regular instructions na,1998
22502,236,91,4,34.0,38631.82,0.1,0.0,N,O,1998-05-27,1998-04-20,1998-06-04,COLLECT COD,SHIP,lphins. fina,1998
22565,399,28,1,16.0,20790.24,0.03,0.02,N,O,1998-06-01,1998-04-03,1998-06-12,NONE,SHIP,"special, ironic instructions boost acros",1998
22565,1424,64,2,37.0,49040.54,0.01,0.07,N,O,1998-02-12,1998-04-28,1998-02-17,TAKE BACK RETURN,SHIP,aggle quickly. special th,1998
22565,1451,30,4,4.0,5409.8,0.1,0.06,N,O,1998-05-29,1998-04-14,1998-06-23,TAKE BACK RETURN,SHIP,s. furiously ironic dep,1998
22593,473,32,2,24.0,32963.28,0.02,0.07,N,O,1998-08-03,1998-08-10,1998-08-18,TAKE BACK RETURN,SHIP,inal excuses d,1998
22659,662,25,2,15.0,23439.9,0.04,0.01,N,O,1998-10-03,1998-09-18,1998-11-02,TAKE BACK RETURN,SHIP,y ironic dependencies are slyly agai,1998
22659,1858,45,4,3.0,5279.55,0.06,0.08,N,O,1998-08-28,1998-08-28,1998-09-07,TAKE BACK RETURN,SHIP,ely. blithely regular p,1998
22662,1214,15,2,27.0,30110.67,0.02,0.04,N,O,1998-07-08,1998-07-26,1998-07-27,DELIVER IN PERSON,SHIP,en dependencies about the regu,1998
22788,1135,72,2,15.0,15541.95,0.02,0.01,N,O,1998-07-21,1998-07-19,1998-08-03,TAKE BACK RETURN,SHIP,r instructio,1998
23074,56,32,2,33.0,31549.65,0.01,0.0,N,O,1998-06-26,1998-08-09,1998-07-11,TAKE BACK RETURN,SHIP,y final theodolites ha,1998
23077,1103,12,3,24.0,24098.4,0.09,0.05,N,O,1998-03-29,1998-04-04,1998-04-25,DELIVER IN PERSON,SHIP,ng to the fluffil,1998
23173,1852,96,4,43.0,75415.55,0.03,0.03,N,O,1998-08-05,1998-07-29,1998-08-31,TAKE BACK RETURN,SHIP,ross the instructions.,1998
23364,1108,81,4,23.0,23209.3,0.06,0.08,N,O,1998-03-15,1998-05-13,1998-04-10,NONE,SHIP,silently. iron,1998
23364,848,48,6,48.0,83944.32,0.02,0.06,N,O,1998-05-12,1998-05-15,1998-05-25,COLLECT COD,SHIP,"g accounts cajole over the even, do",1998
23397,1027,63,4,13.0,12064.26,0.04,0.0,N,O,1998-08-26,1998-10-14,1998-09-05,DELIVER IN PERSON,SHIP,le blithely aro,1998
23523,959,60,1,43.0,79977.85,0.06,0.02,N,O,1998-06-13,1998-06-20,1998-07-08,TAKE BACK RETURN,SHIP,ual excuses boost quickly fluffily special,1998
23553,1723,24,1,37.0,60114.64,0.06,0.04,N,O,1998-06-05,1998-07-13,1998-06-22,TAKE BACK RETURN,SHIP,final depo,1998
23589,387,88,3,44.0,56644.72,0.1,0.08,N,O,1998-08-10,1998-07-02,1998-09-01,COLLECT COD,SHIP,lyly regular deposits ,1998
23589,69,95,4,32.0,31009.92,0.08,0.08,N,O,1998-05-31,1998-07-05,1998-06-07,NONE,SHIP, requests. bold theodolites among the flu,1998
23744,1972,73,1,38.0,71210.86,0.04,0.04,N,O,1998-04-19,1998-04-21,1998-04-28,DELIVER IN PERSON,SHIP,. sly theodolites use across ,1998
23744,72,23,2,29.0,28190.03,0.06,0.05,N,O,1998-04-20,1998-04-20,1998-05-07,COLLECT COD,SHIP,ng the enticingly pending pinto beans. s,1998
23779,1803,4,1,44.0,75011.2,0.08,0.06,N,O,1998-07-31,1998-09-17,1998-08-29,COLLECT COD,SHIP,ests above the furiou,1998
23814,1951,52,1,19.0,35206.05,0.06,0.06,N,O,1998-07-10,1998-06-16,1998-07-25,NONE,SHIP,deposits cajo,1998
24134,404,92,1,14.0,18261.6,0.1,0.04,N,O,1998-07-12,1998-08-06,1998-07-26,NONE,SHIP,efully regu,1998
24163,1153,54,2,33.0,34786.95,0.03,0.05,N,O,1998-06-05,1998-06-16,1998-06-22,DELIVER IN PERSON,SHIP,ding accounts,1998
24164,1707,50,6,19.0,30565.3,0.04,0.05,N,O,1998-06-09,1998-08-07,1998-06-18,NONE,SHIP,eposits haggle. fluffily final accounts be,1998
24192,1585,86,6,32.0,47570.56,0.01,0.02,N,O,1998-05-08,1998-05-31,1998-06-02,COLLECT COD,SHIP,uctions along the furiousl,1998
24389,1023,24,2,45.0,41580.9,0.09,0.06,N,O,1998-04-22,1998-04-05,1998-05-14,DELIVER IN PERSON,SHIP,after the ironic dolphi,1998
24417,896,96,2,31.0,55703.59,0.07,0.04,N,O,1998-07-14,1998-08-19,1998-07-16,NONE,SHIP,"nd the special, regular theodoli",1998
24736,480,81,5,5.0,6902.4,0.07,0.05,N,O,1998-04-06,1998-04-06,1998-04-16,NONE,SHIP,deas. slyly bold pinto beans ,1998
24773,1269,81,3,13.0,15213.38,0.09,0.04,N,O,1998-05-08,1998-07-20,1998-05-12,TAKE BACK RETURN,SHIP,posits boost carefully deposits. f,1998
24800,1828,15,1,50.0,86491.0,0.03,0.04,N,O,1998-05-28,1998-06-15,1998-05-29,DELIVER IN PERSON,SHIP, pending frets wake slyly across the sl,1998
24836,1543,64,3,36.0,52003.44,0.08,0.07,N,O,1998-06-29,1998-08-03,1998-07-16,DELIVER IN PERSON,SHIP,pecial dependencies haggl,1998
24897,1173,46,3,10.0,10741.7,0.09,0.02,N,O,1998-04-23,1998-04-25,1998-05-03,COLLECT COD,SHIP, across the furiously express accounts sle,1998
24962,816,17,1,46.0,78973.26,0.08,0.02,N,O,1998-03-05,1998-03-22,1998-03-26,DELIVER IN PERSON,SHIP,onic instruction,1998
24962,1579,20,2,3.0,4441.71,0.09,0.04,N,O,1998-04-07,1998-04-25,1998-04-21,DELIVER IN PERSON,SHIP,ously regular packages cajole,1998
24992,59,35,2,5.0,4795.25,0.09,0.02,N,O,1998-06-21,1998-06-19,1998-07-15,NONE,SHIP,lly regular requests. theodolites ,1998
24997,535,96,3,34.0,48808.02,0.05,0.06,N,O,1998-07-26,1998-09-24,1998-08-03,TAKE BACK RETURN,SHIP,e furiously ironic deposits. carefully pe,1998
25059,1369,70,2,3.0,3811.08,0.1,0.08,N,O,1997-12-10,1998-01-08,1998-01-05,DELIVER IN PERSON,SHIP, foxes kindle. quickl,1998
25088,515,76,1,22.0,31141.22,0.1,0.0,N,O,1998-07-01,1998-09-07,1998-07-03,NONE,SHIP,e packages. carefully pending ,1998
25088,728,93,3,32.0,52119.04,0.05,0.0,N,O,1998-06-23,1998-07-24,1998-07-20,DELIVER IN PERSON,SHIP,nd the furiously express theodolit,1998
25088,855,56,4,24.0,42140.4,0.08,0.05,N,O,1998-06-24,1998-08-28,1998-07-21,NONE,SHIP,dencies are carefully,1998
25089,1396,73,1,40.0,51895.6,0.07,0.08,N,O,1998-09-13,1998-09-25,1998-10-10,TAKE BACK RETURN,SHIP,"e slyly slyly special deposits. close, e",1998
25089,121,100,2,38.0,38802.56,0.07,0.04,N,O,1998-11-08,1998-09-18,1998-11-20,NONE,SHIP, use along the final r,1998
25122,1963,96,1,4.0,7459.84,0.01,0.05,N,O,1998-07-23,1998-08-10,1998-08-08,COLLECT COD,SHIP,s. requests above the regular real,1998
25124,136,63,1,16.0,16578.08,0.01,0.01,N,O,1998-01-05,1998-01-23,1998-01-26,TAKE BACK RETURN,SHIP,efully final packages boost. furio,1998
25124,1282,83,3,10.0,11832.8,0.0,0.03,N,O,1998-02-17,1998-01-20,1998-03-10,DELIVER IN PERSON,SHIP,deposits boost quickly slyly special depos,1998
25125,1162,35,4,25.0,26579.0,0.04,0.04,N,O,1997-12-23,1997-11-08,1998-01-08,DELIVER IN PERSON,SHIP,requests unwind s,1998
25190,194,21,2,12.0,13130.28,0.07,0.07,N,O,1998-02-24,1998-03-02,1998-03-21,DELIVER IN PERSON,SHIP,structions. fi,1998
25190,348,49,5,30.0,37450.2,0.06,0.01,N,O,1998-01-03,1998-02-17,1998-01-12,DELIVER IN PERSON,SHIP,"pending, even requests. daring theodolite",1998
25217,50,26,3,15.0,14250.75,0.06,0.02,N,O,1998-07-13,1998-08-03,1998-07-28,DELIVER IN PERSON,SHIP,ng the slyly even packages. quickly iro,1998
25218,193,46,5,24.0,26236.56,0.09,0.04,N,O,1998-05-04,1998-06-12,1998-06-01,TAKE BACK RETURN,SHIP,e final instructions. regular requests c,1998
25220,1213,88,3,5.0,5571.05,0.09,0.03,N,O,1998-02-13,1998-01-29,1998-02-17,COLLECT COD,SHIP,"ons wake above the special, e",1998
25222,228,10,1,48.0,54154.56,0.1,0.02,N,O,1998-01-09,1997-12-30,1998-01-22,NONE,SHIP,s cajole blith,1998
25222,1088,89,3,38.0,37585.04,0.04,0.02,N,O,1998-02-15,1998-01-28,1998-03-05,TAKE BACK RETURN,SHIP,o beans. slyly ,1998
25283,1974,19,2,5.0,9379.85,0.03,0.0,N,O,1998-08-16,1998-08-12,1998-09-14,DELIVER IN PERSON,SHIP,ar requests grow,1998
25382,1835,79,1,35.0,60789.05,0.08,0.06,N,O,1998-07-10,1998-08-01,1998-07-29,NONE,SHIP,sly quickl,1998
25383,865,65,1,34.0,60039.24,0.0,0.0,N,O,1998-01-13,1998-01-08,1998-01-16,COLLECT COD,SHIP,e the even instructions. blithely ironic,1998
25410,1705,6,4,31.0,49807.7,0.02,0.03,N,O,1998-07-13,1998-05-23,1998-07-26,TAKE BACK RETURN,SHIP,"pliers. ironic, sil",1998
25539,1205,43,2,37.0,40929.4,0.0,0.03,N,O,1997-12-24,1997-11-18,1998-01-14,NONE,SHIP,ans promise. furiously unusua,1998
25670,516,77,1,38.0,53827.38,0.07,0.01,N,O,1998-04-10,1998-02-08,1998-04-26,TAKE BACK RETURN,SHIP,ongside of the ,1998
25798,1635,36,2,10.0,15366.3,0.09,0.05,N,O,1998-08-22,1998-06-13,1998-09-08,COLLECT COD,SHIP,ites sleep blithely against the ,1998
25920,1193,2,3,21.0,22977.99,0.08,0.0,N,O,1997-12-28,1998-02-02,1998-01-27,TAKE BACK RETURN,SHIP,e blithely even packages ha,1998
25956,966,69,3,24.0,44807.04,0.04,0.05,N,O,1998-08-15,1998-07-24,1998-08-30,TAKE BACK RETURN,SHIP,"c, silent patterns impre",1998
25991,1148,85,3,12.0,12589.68,0.04,0.05,N,O,1998-04-24,1998-05-24,1998-05-01,COLLECT COD,SHIP,fluffily regular accounts,1998
26019,1376,77,1,41.0,52372.17,0.04,0.07,N,O,1998-03-13,1998-01-30,1998-04-05,DELIVER IN PERSON,SHIP,e furiously regular theodolites. idea,1998
26019,275,3,3,33.0,38783.91,0.02,0.08,N,O,1998-02-09,1998-01-16,1998-02-20,NONE,SHIP,ses wake carefully ,1998
26085,205,6,2,1.0,1105.2,0.04,0.04,N,O,1998-03-02,1998-02-25,1998-03-25,COLLECT COD,SHIP,regular accounts wake,1998
26118,762,63,2,7.0,11639.32,0.0,0.02,N,O,1997-12-28,1998-01-16,1998-01-02,DELIVER IN PERSON,SHIP, regular requests. expres,1998
26150,532,93,2,18.0,25785.54,0.07,0.0,N,O,1998-08-12,1998-08-03,1998-08-23,TAKE BACK RETURN,SHIP,aggle quick,1998
26400,303,88,5,3.0,3609.9,0.0,0.08,N,O,1998-05-23,1998-06-26,1998-06-11,COLLECT COD,SHIP,the final accounts. carefull,1998
26560,1622,46,1,34.0,51803.08,0.1,0.07,N,O,1998-03-06,1998-01-22,1998-03-07,DELIVER IN PERSON,SHIP, ruthlessly regular foxes wake alongside of,1998
26560,652,84,2,35.0,54342.75,0.08,0.01,N,O,1997-12-29,1998-02-08,1998-01-16,NONE,SHIP,-ray. special warhor,1998
26562,1107,80,1,21.0,21170.1,0.04,0.06,N,O,1998-05-15,1998-06-08,1998-05-21,TAKE BACK RETURN,SHIP,sly ironic theodolites brea,1998
26817,1944,45,3,11.0,20305.34,0.03,0.06,N,O,1998-07-27,1998-06-21,1998-07-30,COLLECT COD,SHIP,ctions wake fluffily across the b,1998
26849,1474,14,1,46.0,63271.62,0.09,0.01,N,O,1998-06-20,1998-05-13,1998-07-08,NONE,SHIP, carefully dolphins. packages affix fu,1998
27008,1361,62,2,34.0,42920.24,0.07,0.02,N,O,1998-05-30,1998-04-25,1998-06-29,TAKE BACK RETURN,SHIP,"ets? ironic, silent account",1998
27075,603,66,1,30.0,45108.0,0.09,0.04,N,O,1998-08-22,1998-07-05,1998-09-09,DELIVER IN PERSON,SHIP,ng pinto beans. final,1998
27136,636,68,1,7.0,10756.41,0.07,0.03,N,O,1998-06-13,1998-06-17,1998-07-07,NONE,SHIP, are slyly pending deposits. carefully,1998
27136,1165,2,4,3.0,3198.48,0.0,0.04,N,O,1998-06-01,1998-07-03,1998-06-02,TAKE BACK RETURN,SHIP,s haggle after the quickly bold pint,1998
27170,679,73,6,11.0,17376.37,0.0,0.0,N,O,1998-07-21,1998-08-13,1998-08-12,NONE,SHIP,ajole around,1998
27234,1774,17,2,18.0,30163.86,0.05,0.08,N,O,1998-01-17,1997-11-23,1998-02-16,COLLECT COD,SHIP,y special de,1998
27365,28,79,1,4.0,3712.08,0.04,0.05,N,O,1997-12-08,1997-09-21,1998-01-03,NONE,SHIP,ial platelets. pending,1998
27462,960,63,7,28.0,52106.88,0.09,0.07,N,O,1998-06-30,1998-05-18,1998-07-06,DELIVER IN PERSON,SHIP,lites cajole furi,1998
27492,176,77,2,4.0,4304.68,0.02,0.06,N,O,1998-05-04,1998-06-07,1998-05-10,NONE,SHIP,aggle carefully,1998
27492,150,29,5,19.0,19952.85,0.02,0.01,N,O,1998-05-24,1998-05-10,1998-06-07,NONE,SHIP,furiously; blithely bold depende,1998
27522,66,67,6,30.0,28981.8,0.09,0.04,N,O,1998-04-15,1998-02-23,1998-04-19,TAKE BACK RETURN,SHIP,sits wake furiously silent pinto be,1998
27586,978,13,2,33.0,62006.01,0.04,0.07,N,O,1998-02-22,1998-02-14,1998-02-28,COLLECT COD,SHIP,ons haggle furiously above the pending ins,1998
27591,1700,83,1,19.0,30432.3,0.06,0.01,N,O,1998-02-09,1998-02-27,1998-03-06,COLLECT COD,SHIP,the final plate,1998
27651,1645,28,2,35.0,54132.4,0.05,0.0,N,O,1998-02-03,1997-12-31,1998-02-13,COLLECT COD,SHIP,g the fluffily even fo,1998
27651,898,65,3,31.0,55765.59,0.04,0.08,N,O,1998-01-30,1998-01-14,1998-02-12,TAKE BACK RETURN,SHIP,ely slow deposi,1998
27655,1088,94,1,1.0,989.08,0.05,0.05,N,O,1998-01-29,1998-02-27,1998-02-09,COLLECT COD,SHIP, accounts sleep blithely. ironic instr,1998
27655,919,88,2,27.0,49137.57,0.08,0.04,N,O,1998-03-31,1998-03-04,1998-04-22,TAKE BACK RETURN,SHIP,requests nag. daringly pending requests ,1998
27749,367,96,2,15.0,19010.4,0.04,0.04,N,O,1998-08-17,1998-06-25,1998-08-25,COLLECT COD,SHIP,eposits haggle furiously qui,1998
27749,1651,75,6,10.0,15526.5,0.02,0.05,N,O,1998-06-07,1998-07-23,1998-06-13,NONE,SHIP, express pinto beans. theodolites c,1998
27777,1986,75,2,23.0,43423.54,0.01,0.07,N,O,1998-09-12,1998-08-23,1998-09-21,NONE,SHIP,pending pinto beans. fluffily eve,1998
27814,451,81,6,14.0,18920.3,0.06,0.0,N,O,1998-02-16,1997-12-05,1998-03-11,DELIVER IN PERSON,SHIP,", enticing ideas sleep fu",1998
27940,937,6,3,25.0,45948.25,0.02,0.04,N,O,1998-02-17,1998-01-10,1998-03-15,DELIVER IN PERSON,SHIP," special, regular theodolites haggle sly",1998
27943,585,46,2,22.0,32682.76,0.0,0.08,N,O,1998-03-29,1998-01-28,1998-04-24,COLLECT COD,SHIP,ts. blithely special requests nag en,1998
28065,1496,75,1,21.0,29347.29,0.1,0.08,N,O,1998-03-03,1998-01-24,1998-03-12,TAKE BACK RETURN,SHIP, along the carefully slow depo,1998
28101,1004,40,2,26.0,23530.0,0.01,0.02,N,O,1998-06-02,1998-06-12,1998-06-10,TAKE BACK RETURN,SHIP,posits? evenly even asymptotes at the,1998
28132,666,29,4,6.0,9399.96,0.02,0.02,N,O,1998-06-16,1998-07-09,1998-07-11,DELIVER IN PERSON,SHIP,ackages. al,1998
28192,1630,54,3,19.0,29100.97,0.1,0.06,N,O,1997-12-11,1997-11-24,1998-01-09,NONE,SHIP,dly ironic accounts boost slyly blithely ,1998
28257,1202,14,1,37.0,40818.4,0.04,0.05,N,O,1998-08-08,1998-05-30,1998-08-09,NONE,SHIP," against the ironic, ironic packages",1998
28295,188,41,4,11.0,11969.98,0.07,0.02,N,O,1997-12-17,1998-02-27,1998-01-04,NONE,SHIP, deposits was. slyly even excuses cajole e,1998
28326,272,73,3,36.0,42201.72,0.09,0.04,N,O,1998-09-22,1998-08-10,1998-09-23,TAKE BACK RETURN,SHIP,nts use fluffily after the foxes. furi,1998
28386,1749,76,3,43.0,70981.82,0.03,0.08,N,O,1998-06-08,1998-03-29,1998-06-20,COLLECT COD,SHIP,he regular pinto beans,1998
28514,173,26,3,48.0,51512.16,0.0,0.03,N,O,1998-06-29,1998-08-17,1998-07-08,DELIVER IN PERSON,SHIP,. quickly final deposits poach ,1998
28514,1145,46,4,19.0,19876.66,0.04,0.01,N,O,1998-06-09,1998-08-21,1998-06-17,DELIVER IN PERSON,SHIP,ep. regular reque,1998
28514,1750,77,6,30.0,49552.5,0.01,0.04,N,O,1998-07-27,1998-07-24,1998-08-14,NONE,SHIP,luffy deposits dazzle carefu,1998
28548,351,80,4,18.0,22524.3,0.0,0.0,N,O,1998-04-01,1998-04-02,1998-04-16,COLLECT COD,SHIP,ost quickly blithely final accounts,1998
28551,1043,44,5,41.0,38705.64,0.07,0.0,N,O,1998-03-31,1998-02-11,1998-04-16,TAKE BACK RETURN,SHIP,y regular deposits. furiou,1998
28576,86,62,6,12.0,11832.96,0.0,0.06,N,O,1998-06-01,1998-06-08,1998-06-21,TAKE BACK RETURN,SHIP,al instructions. regular requests are ,1998
28578,1188,25,4,12.0,13070.16,0.01,0.08,N,O,1998-07-06,1998-07-26,1998-07-23,TAKE BACK RETURN,SHIP,"e pending, final dep",1998
28676,1469,70,2,36.0,49336.56,0.02,0.06,N,O,1998-07-09,1998-07-31,1998-08-03,NONE,SHIP,ttainments. bold requests nag qu,1998
28705,1761,62,3,14.0,23278.64,0.09,0.04,N,O,1998-03-29,1998-02-05,1998-04-14,NONE,SHIP,"quests wake furiously express, final",1998
28705,815,49,7,30.0,51474.3,0.01,0.03,N,O,1998-03-24,1998-03-07,1998-03-29,NONE,SHIP,"slyly. express, final",1998
28869,1987,20,1,9.0,17000.82,0.03,0.03,N,O,1998-07-04,1998-07-17,1998-07-26,DELIVER IN PERSON,SHIP,c instructions around the carefully specia,1998
28930,1051,87,2,33.0,31417.65,0.02,0.04,N,O,1997-12-11,1998-03-08,1998-01-03,TAKE BACK RETURN,SHIP,arefully. blithely unusual packages sleep. ,1998
28935,463,22,7,29.0,39540.34,0.1,0.02,N,O,1998-02-05,1998-01-08,1998-02-20,NONE,SHIP,arefully across the slyly stealthy ac,1998
28964,1537,58,6,23.0,33086.19,0.01,0.05,N,O,1997-12-19,1998-01-05,1998-01-01,TAKE BACK RETURN,SHIP,ages haggle about the ,1998
28997,472,2,4,17.0,23331.99,0.09,0.08,N,O,1998-02-16,1997-12-18,1998-03-08,COLLECT COD,SHIP,onic requests. carefu,1998
29122,182,61,4,9.0,9739.62,0.04,0.03,N,O,1998-09-07,1998-06-22,1998-10-07,DELIVER IN PERSON,SHIP,"ions sleep furiously even, ironic deposi",1998
