l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
17827,1243,55,1,29.00,33182.96,0.04,0.08,N,O,1996-12-18,1996-10-31,1997-01-05,COLLECT COD,al platelets
17857,1185,94,7,13.00,14120.34,0.05,0.08,N,O,1997-06-30,1997-08-17,1997-07-25,NONE,regular requests
17861,339,40,2,23.00,28504.59,0.02,0.01,N,O,1997-02-23,1997-01-26,1997-03-13,COLLECT COD,d deposits haggle. ironic requests
18019,1546,87,2,49.00,70929.46,0.01,0.07,N,O,1997-05-30,1997-06-03,1997-06-03,DELIVER IN PERSON,ctions engage above the even
18053,14,90,1,19.00,17366.19,0.07,0.00,N,O,1997-10-06,1997-09-26,1997-11-02,COLLECT COD,ic theodolit
18053,1669,93,2,23.00,36125.18,0.03,0.00,N,O,1997-09-29,1997-10-19,1997-10-12,DELIVER IN PERSON,nal foxes are fluffily foxes
18053,871,38,4,40.00,70874.80,0.09,0.04,N,O,1997-10-15,1997-11-04,1997-10-21,DELIVER IN PERSON,elets. ironic foxes against the e
18118,1105,42,3,2.00,2012.20,0.08,0.02,N,O,1997-04-10,1997-05-04,1997-04-15,TAKE BACK RETURN,special requests sleep slyly carefull
18212,602,3,1,22.00,33057.20,0.00,0.02,N,O,1997-08-31,1997-09-29,1997-09-14,DELIVER IN PERSON,"press, express accounts haggle c"
18212,626,89,6,47.00,71751.14,0.02,0.07,N,O,1997-10-12,1997-09-30,1997-10-24,NONE,al accounts
18243,1319,20,1,28.00,34168.68,0.04,0.00,N,O,1997-08-07,1997-09-23,1997-08-10,TAKE BACK RETURN,ng accounts alongside of the quietly e
18246,1534,15,1,47.00,67469.91,0.04,0.07,N,O,1997-07-20,1997-07-10,1997-07-28,DELIVER IN PERSON,fluffily regular depo
18276,1828,15,1,50.00,86491.00,0.04,0.05,N,O,1997-04-12,1997-02-20,1997-04-22,TAKE BACK RETURN,enticingly even requests wake eve
18305,1040,76,3,44.00,41405.76,0.04,0.06,N,O,1997-12-06,1997-09-25,1997-12-07,COLLECT COD,regular deposits. quickly
18342,101,54,3,14.00,14015.40,0.04,0.00,N,O,1997-02-13,1997-01-21,1997-03-13,DELIVER IN PERSON,dolites. reque
18403,1099,100,3,5.00,5000.45,0.01,0.05,N,O,1997-01-22,1996-12-27,1997-01-26,DELIVER IN PERSON,asymptotes nag c
18434,762,95,3,8.00,13302.08,0.07,0.00,N,O,1997-07-17,1997-09-12,1997-07-25,DELIVER IN PERSON,quick deposit
18657,1119,56,3,25.00,25502.75,0.09,0.04,N,O,1997-03-09,1997-03-17,1997-03-13,TAKE BACK RETURN,"gle furiously above the ironic,"
18657,1211,23,4,20.00,22244.20,0.08,0.04,N,O,1997-05-19,1997-04-23,1997-06-13,NONE,ully ironic dependencie
18658,286,87,6,36.00,42706.08,0.00,0.05,N,O,1997-06-16,1997-07-01,1997-06-17,COLLECT COD,ial deposits cajole furiously. blithely si
18691,1390,91,1,17.00,21953.63,0.05,0.06,N,O,1996-12-21,1997-02-18,1997-01-05,DELIVER IN PERSON,along the reg
18786,746,79,4,38.00,62576.12,0.10,0.07,N,O,1997-07-15,1997-05-26,1997-08-01,DELIVER IN PERSON,accounts sleep about the slyly eve
18854,1349,26,4,7.00,8752.38,0.03,0.03,N,O,1997-04-21,1997-05-26,1997-05-15,COLLECT COD,egular theodolites
18912,762,27,4,14.00,23278.64,0.03,0.08,N,O,1997-08-13,1997-06-30,1997-09-08,COLLECT COD,ns. blithely regular instructio
18912,489,19,5,49.00,68084.52,0.09,0.02,N,O,1997-05-24,1997-07-28,1997-06-08,DELIVER IN PERSON,uffily final deposits. slyly re
18947,651,83,2,30.00,46549.50,0.04,0.06,N,O,1997-07-16,1997-08-23,1997-07-31,TAKE BACK RETURN,low attainments ac
19076,1245,20,5,12.00,13754.88,0.02,0.07,N,O,1997-03-04,1997-02-06,1997-03-27,DELIVER IN PERSON,"ealms. express, regular depos"
19168,1432,11,1,34.00,45336.62,0.05,0.02,N,O,1997-03-08,1997-04-09,1997-04-02,COLLECT COD,", express multipliers doubt slyly bo"
19168,866,100,2,44.00,77741.84,0.05,0.02,N,O,1997-04-03,1997-04-29,1997-04-29,DELIVER IN PERSON,instructions
19170,1860,4,2,2.00,3523.72,0.05,0.06,N,O,1997-06-16,1997-06-23,1997-07-15,TAKE BACK RETURN,late. fluffily
19238,1580,1,4,33.00,48892.14,0.09,0.00,N,O,1997-04-25,1997-04-22,1997-04-29,TAKE BACK RETURN,y unusual deposits detect. bli
19266,911,12,4,30.00,54357.30,0.07,0.06,N,O,1997-09-16,1997-09-28,1997-09-21,TAKE BACK RETURN,foxes wake slyly. blithely bold packages
19270,87,88,1,40.00,39483.20,0.00,0.02,N,O,1997-11-29,1998-02-01,1997-12-15,DELIVER IN PERSON,"ecial, express requests caj"
19271,1484,63,2,25.00,34637.00,0.10,0.06,N,O,1997-03-04,1996-12-29,1997-03-16,TAKE BACK RETURN,gle about the
19271,431,90,3,26.00,34617.18,0.04,0.00,N,O,1996-12-23,1997-02-19,1997-01-13,TAKE BACK RETURN,accounts sleep blithely acc
19298,825,26,1,33.00,56952.06,0.02,0.01,N,O,1997-10-28,1997-10-09,1997-11-23,COLLECT COD,ular theodolites use
19298,205,33,4,42.00,46418.40,0.01,0.01,N,O,1997-09-12,1997-10-24,1997-09-29,TAKE BACK RETURN,l packages cajole furiously
19334,1198,35,1,49.00,53860.31,0.06,0.06,N,O,1997-08-24,1997-10-04,1997-09-18,COLLECT COD,eodolites. final platelet
19360,1356,71,1,28.00,35205.80,0.06,0.05,N,O,1996-12-30,1996-11-16,1997-01-16,NONE,counts. quietly bold re
19362,1323,62,3,6.00,7345.92,0.06,0.03,N,O,1997-09-02,1997-10-21,1997-09-30,TAKE BACK RETURN,sly silent requests. bravely un
19397,1495,35,3,46.00,64238.54,0.04,0.01,N,O,1997-09-25,1997-09-23,1997-10-09,NONE,ies. carefully
19397,911,80,4,4.00,7247.64,0.06,0.00,N,O,1997-08-08,1997-09-07,1997-09-01,DELIVER IN PERSON,he pending deposits boost f
19585,1799,84,2,25.00,42519.75,0.08,0.05,N,O,1997-11-28,1997-10-09,1997-12-26,NONE,"g, pending requests. quickly express somas"
19622,1749,76,1,16.00,26411.84,0.00,0.02,N,O,1997-09-20,1997-10-31,1997-10-15,NONE,final requests cajole slyly ac
19651,1854,55,4,46.00,80769.10,0.03,0.03,N,O,1997-03-11,1997-02-16,1997-03-13,DELIVER IN PERSON,sly. deposits need to cajole furiously u
19651,1203,41,5,48.00,53001.60,0.04,0.07,N,O,1997-01-27,1997-01-28,1997-02-09,NONE,lessly fluf
19651,1681,64,6,39.00,61724.52,0.03,0.06,N,O,1997-01-30,1997-02-14,1997-01-31,DELIVER IN PERSON,dencies at the bold ideas
19682,1221,59,4,5.00,5611.10,0.10,0.07,N,O,1997-03-05,1997-04-29,1997-03-11,NONE,s sleep carefully above the sly
19749,1483,1,2,24.00,33227.52,0.07,0.03,N,O,1997-07-21,1997-05-10,1997-08-06,NONE,"ve the theodolites. bold, pending pinto bea"
19781,276,58,1,25.00,29406.75,0.07,0.06,N,O,1996-12-14,1997-01-07,1997-01-05,DELIVER IN PERSON,ar pattern
19809,1484,24,1,6.00,8312.88,0.06,0.06,N,O,1997-09-10,1997-09-08,1997-09-17,TAKE BACK RETURN,es are blithely
19809,1754,81,2,39.00,64574.25,0.06,0.00,N,O,1997-12-02,1997-09-27,1997-12-25,DELIVER IN PERSON,"l, silent requests a"
19809,1049,50,3,13.00,12350.52,0.07,0.02,N,O,1997-10-05,1997-11-02,1997-10-09,DELIVER IN PERSON,r platelets. fluffily final
19809,1961,62,5,36.00,67066.56,0.10,0.04,N,O,1997-09-30,1997-10-23,1997-10-27,TAKE BACK RETURN,en excuses use fluff
19875,139,66,1,29.00,30134.77,0.06,0.01,N,O,1997-02-27,1997-03-01,1997-03-07,NONE,nto beans are
19909,74,75,5,38.00,37014.66,0.05,0.00,N,O,1996-12-23,1996-11-18,1997-01-01,TAKE BACK RETURN,ully ironic deposits among the expre
19939,415,74,1,33.00,43408.53,0.07,0.08,N,O,1997-05-28,1997-05-27,1997-06-10,COLLECT COD,ffy deposits dazzle slyly accordi
19939,1805,49,2,34.00,58031.20,0.06,0.08,N,O,1997-06-13,1997-05-12,1997-07-10,TAKE BACK RETURN,ideas wake carefully. quickly unusual
19970,961,30,4,27.00,50272.92,0.04,0.02,N,O,1996-12-31,1997-01-14,1997-01-25,TAKE BACK RETURN,sts integrate above the
20258,1852,96,1,16.00,28061.60,0.10,0.02,N,O,1997-11-14,1997-12-07,1997-11-27,NONE,nts. carefully unusual accoun
20320,209,37,1,23.00,25511.60,0.06,0.01,N,O,1997-03-25,1997-01-19,1997-04-13,DELIVER IN PERSON,beans sleep slyly fluf
20320,1682,83,2,30.00,47510.40,0.06,0.08,N,O,1996-12-19,1997-02-07,1997-01-02,DELIVER IN PERSON,pending theodoli
20418,828,62,6,4.00,6915.28,0.05,0.01,N,O,1997-11-22,1997-11-22,1997-12-04,NONE,heodolites cajole along
20485,187,40,2,34.00,36964.12,0.03,0.01,N,O,1997-03-16,1997-01-02,1997-03-26,TAKE BACK RETURN,o the special requests are fu
20583,170,49,1,10.00,10701.70,0.00,0.06,N,O,1997-07-19,1997-06-11,1997-08-08,NONE,"inal, regular Tiresias cajole"
20677,1685,9,5,40.00,63467.20,0.03,0.05,N,O,1997-01-06,1997-01-12,1997-01-17,TAKE BACK RETURN,"tructions. final, unusua"
20801,424,12,1,37.00,49003.54,0.05,0.03,N,O,1997-07-12,1997-05-18,1997-08-05,NONE,lly quickly reg
20806,1528,69,1,47.00,67187.44,0.06,0.01,N,O,1997-01-18,1996-11-12,1997-01-26,NONE,e instructions. u
20806,1394,9,2,14.00,18135.46,0.08,0.05,N,O,1997-01-27,1996-12-26,1997-02-16,TAKE BACK RETURN,ependencies. blithely regular foxes
20902,956,57,4,13.00,24140.35,0.04,0.01,N,O,1997-02-10,1997-02-07,1997-03-10,NONE,"o the regular, ironic accou"
20999,1276,14,4,50.00,58863.50,0.07,0.03,N,O,1997-07-13,1997-07-20,1997-07-26,DELIVER IN PERSON,thely slyly ironic
21062,1622,46,7,14.00,21330.68,0.06,0.05,N,O,1997-11-04,1997-12-05,1997-11-07,TAKE BACK RETURN,the furiously fi
21156,514,75,1,42.00,59409.42,0.05,0.05,N,O,1997-08-04,1997-06-27,1997-08-23,DELIVER IN PERSON,"are carefully ironic deposits. regular, e"
21156,728,29,2,48.00,78178.56,0.10,0.06,N,O,1997-05-02,1997-07-10,1997-05-22,NONE,he dugouts. sometimes ironic deposi
21280,1061,62,6,40.00,38482.40,0.03,0.03,N,O,1997-12-18,1998-01-31,1997-12-31,TAKE BACK RETURN,s. carefully fi
21283,326,83,1,43.00,52731.76,0.04,0.05,N,O,1997-03-04,1997-03-28,1997-04-03,NONE,are carefully express attainm
21287,1539,80,4,47.00,67704.91,0.03,0.06,N,O,1997-02-28,1997-04-19,1997-03-25,TAKE BACK RETURN,blithely-- slyly final pinto beans ha
21287,99,50,7,40.00,39963.60,0.05,0.05,N,O,1997-02-14,1997-03-28,1997-03-04,DELIVER IN PERSON,s are furiously at the pending theodolite
21380,1854,55,1,16.00,28093.60,0.05,0.04,N,O,1997-04-29,1997-06-02,1997-05-06,DELIVER IN PERSON,sauternes haggle blithely. r
21408,424,54,2,16.00,21190.72,0.07,0.06,N,O,1997-10-29,1997-10-25,1997-10-31,NONE,the furiously bold
21408,1498,99,4,21.00,29389.29,0.06,0.05,N,O,1997-10-25,1997-11-14,1997-10-27,DELIVER IN PERSON,inal deposits. slyly pending fra
21441,1154,27,2,20.00,21103.00,0.09,0.08,N,O,1997-09-07,1997-08-14,1997-09-09,DELIVER IN PERSON,ts cajole among
21668,1994,27,1,38.00,72047.62,0.05,0.04,N,O,1996-12-22,1996-12-19,1997-01-15,DELIVER IN PERSON,among the blithel
21700,1309,10,2,35.00,42360.50,0.10,0.03,N,O,1997-11-14,1997-09-17,1997-12-13,DELIVER IN PERSON,se silent requests.
21728,30,56,2,13.00,12090.39,0.08,0.07,N,O,1997-04-23,1997-03-14,1997-05-19,TAKE BACK RETURN,old requests are quickly
21728,365,22,3,32.00,40491.52,0.03,0.03,N,O,1997-02-06,1997-03-26,1997-02-10,DELIVER IN PERSON,n sheaves. fluffily quiet pinto beans up t
21728,1457,58,4,31.00,42111.95,0.08,0.01,N,O,1997-04-10,1997-03-19,1997-04-14,DELIVER IN PERSON,quickly bold warhorses about the iron
21733,1881,68,5,44.00,78446.72,0.05,0.03,N,O,1997-01-10,1997-01-23,1997-01-12,TAKE BACK RETURN,gular foxes haggle furio
21761,1782,25,1,28.00,47145.84,0.05,0.05,N,O,1997-03-29,1997-04-06,1997-04-08,DELIVER IN PERSON,bove the blithely regular p
21761,1100,1,2,7.00,7007.70,0.08,0.05,N,O,1997-05-29,1997-04-26,1997-06-23,DELIVER IN PERSON,pecial dep
21764,1682,65,1,25.00,39592.00,0.10,0.02,N,O,1997-06-02,1997-04-18,1997-06-25,DELIVER IN PERSON,silent attainments. eve
21764,763,64,2,5.00,8318.80,0.00,0.01,N,O,1997-05-09,1997-04-01,1997-05-20,NONE,furiously against the idly
22082,757,58,1,17.00,28181.75,0.06,0.06,N,O,1997-10-12,1997-09-18,1997-10-27,COLLECT COD,across the s
22273,1001,37,2,22.00,19844.00,0.06,0.03,N,O,1997-01-27,1997-02-25,1997-02-10,NONE,final instructions
22275,1396,97,4,7.00,9081.73,0.00,0.05,N,O,1997-10-02,1997-09-29,1997-10-03,COLLECT COD,olites sleep along the slyl
22309,1035,6,3,33.00,30888.99,0.03,0.04,N,O,1997-01-12,1997-02-18,1997-02-01,DELIVER IN PERSON,affix requests. stealthily special foxes na
22372,1852,82,5,32.00,56123.20,0.09,0.08,N,O,1997-06-23,1997-06-14,1997-07-06,DELIVER IN PERSON,al foxes. never final foxes snooze
22405,1770,55,1,17.00,28420.09,0.03,0.01,N,O,1997-05-07,1997-05-28,1997-05-28,DELIVER IN PERSON,deas wake blithely. quickly express packag
22471,660,23,3,32.00,49941.12,0.01,0.01,N,O,1997-05-07,1997-07-14,1997-05-22,TAKE BACK RETURN,cuses detect furiously. furiously
22592,331,60,4,14.00,17238.62,0.10,0.05,N,O,1997-06-26,1997-08-31,1997-07-09,COLLECT COD,"e unusual, pending packages. blithely p"
22691,1287,62,3,45.00,53472.60,0.04,0.07,N,O,1997-08-09,1997-07-15,1997-08-22,NONE,bits cajole
22691,1096,67,4,7.00,6979.63,0.05,0.01,N,O,1997-07-16,1997-07-12,1997-08-03,DELIVER IN PERSON,lly. ironic theodolites haggle.
22791,819,20,2,19.00,32676.39,0.04,0.04,N,O,1997-03-29,1997-04-24,1997-04-22,COLLECT COD,riously. carefully busy de
22823,1029,100,3,2.00,1860.04,0.04,0.01,N,O,1997-05-04,1997-04-17,1997-05-17,DELIVER IN PERSON,ackages. dependencies detect
22915,1023,29,1,7.00,6468.14,0.08,0.01,N,O,1997-12-01,1997-11-25,1997-12-31,NONE,counts must are unusual instructions.
23109,606,7,1,27.00,40678.20,0.03,0.05,N,O,1997-08-12,1997-07-29,1997-08-14,NONE,riously. carefully final instructions wa
23110,920,89,1,19.00,34597.48,0.04,0.06,N,O,1997-01-25,1996-12-20,1997-01-30,TAKE BACK RETURN,even dependencies. regular idea
23141,1778,63,3,35.00,58791.95,0.07,0.01,N,O,1997-10-17,1997-09-11,1997-11-09,TAKE BACK RETURN,al depende
23141,1462,80,4,1.00,1363.46,0.05,0.01,N,O,1997-10-22,1997-10-20,1997-11-08,NONE,ss pinto beans p
23200,171,72,4,2.00,2142.34,0.05,0.06,N,O,1996-12-26,1996-12-11,1997-01-01,DELIVER IN PERSON,g to the carefull
23203,568,29,2,30.00,44056.80,0.05,0.05,N,O,1997-11-07,1997-12-18,1997-11-11,COLLECT COD,above the requests haggle boldly furio
23203,1602,44,3,28.00,42100.80,0.05,0.05,N,O,1997-11-30,1997-11-30,1997-12-15,COLLECT COD,g to the request
23204,1543,24,1,29.00,41891.66,0.03,0.08,N,O,1997-05-01,1997-04-27,1997-05-12,TAKE BACK RETURN,er the slyly quick frets.
23456,1950,51,5,49.00,90745.55,0.07,0.02,N,O,1997-09-25,1997-08-03,1997-10-05,DELIVER IN PERSON,. furiously f
23457,1715,42,4,39.00,63051.69,0.07,0.04,N,O,1997-08-24,1997-07-14,1997-09-21,DELIVER IN PERSON,along the fl
23492,933,36,4,27.00,49516.11,0.00,0.08,N,O,1997-10-18,1997-10-21,1997-11-14,NONE,age about the blithe
23588,1046,52,1,8.00,7576.32,0.10,0.03,N,O,1996-12-15,1997-01-04,1997-01-08,DELIVER IN PERSON,sts breach blithely. blithely final pa
23621,64,65,4,13.00,12532.78,0.09,0.04,N,O,1997-01-08,1997-02-28,1997-01-31,COLLECT COD,nding grouches cajole. furious
23623,1122,95,1,35.00,35809.20,0.09,0.02,N,O,1997-02-15,1997-02-23,1997-02-19,NONE,s according to the slyly fluffy inst
23653,1775,18,3,20.00,33535.40,0.03,0.05,N,O,1997-01-27,1996-12-27,1997-01-28,NONE,the carefully even acco
23686,1670,94,5,2.00,3143.34,0.01,0.06,N,O,1997-01-18,1997-01-26,1997-01-31,TAKE BACK RETURN,gular deposits among the fluffily final the
23716,1435,36,3,47.00,62812.21,0.08,0.08,N,O,1997-05-15,1997-05-30,1997-05-16,DELIVER IN PERSON,al dependencies. special requests impres
23716,301,58,5,20.00,24026.00,0.03,0.04,N,O,1997-06-14,1997-04-12,1997-06-22,DELIVER IN PERSON,"final, special"
23780,941,76,1,25.00,46048.50,0.06,0.07,N,O,1997-06-25,1997-07-01,1997-07-20,NONE,"unusual, regular p"
23813,1405,6,3,43.00,56175.20,0.07,0.04,N,O,1997-10-14,1997-07-22,1997-10-27,DELIVER IN PERSON,express theodolites. pending id
23845,1871,58,1,11.00,19501.57,0.08,0.00,N,O,1997-06-30,1997-07-09,1997-07-20,TAKE BACK RETURN,quickly above the bol
23872,1963,8,1,39.00,72733.44,0.09,0.01,N,O,1997-02-06,1996-12-20,1997-02-16,DELIVER IN PERSON,ajole busily furiously
23908,1572,53,3,10.00,14735.70,0.08,0.02,N,O,1997-07-31,1997-07-13,1997-08-23,TAKE BACK RETURN,ing requests. furiously final packages
23908,526,27,4,5.00,7132.60,0.02,0.07,N,O,1997-05-14,1997-06-30,1997-06-08,TAKE BACK RETURN,uickly regular fox
23909,798,31,1,49.00,83240.71,0.08,0.08,N,O,1997-01-25,1997-02-16,1997-02-15,NONE,accounts. furiously bold pains are regula
23975,1787,30,1,12.00,20265.36,0.09,0.07,N,O,1997-04-07,1997-04-26,1997-05-04,TAKE BACK RETURN,uriously regular accounts. blithely sp
24002,137,64,3,43.00,44596.59,0.03,0.07,N,O,1997-02-13,1997-01-17,1997-03-14,DELIVER IN PERSON,ular excuses are slyly outside the slyly
24006,40,91,1,22.00,20680.88,0.05,0.06,N,O,1997-01-14,1996-12-03,1997-01-27,DELIVER IN PERSON,egular theodolites
24032,975,10,1,6.00,11255.82,0.09,0.06,N,O,1997-09-07,1997-10-07,1997-09-27,NONE,es across the req
24034,1103,12,7,29.00,29118.90,0.09,0.06,N,O,1997-01-22,1997-03-09,1997-01-26,COLLECT COD,egular deposits haggle q
24224,1506,47,2,38.00,53485.00,0.04,0.00,N,O,1997-10-19,1997-12-05,1997-10-25,TAKE BACK RETURN,ithely unusual pinto be
24226,1097,68,2,31.00,30940.79,0.01,0.02,N,O,1997-02-18,1997-03-09,1997-03-05,TAKE BACK RETURN,ructions sl
24226,1977,78,3,21.00,39458.37,0.09,0.06,N,O,1997-03-13,1997-03-03,1997-04-07,TAKE BACK RETURN,unusual Ti
24256,1033,69,3,10.00,9340.30,0.09,0.02,N,O,1997-07-15,1997-05-15,1997-08-10,TAKE BACK RETURN,beans wake about the quickly fina
24289,351,80,4,37.00,46299.95,0.10,0.05,N,O,1997-07-23,1997-09-06,1997-07-27,DELIVER IN PERSON,refully pending packag
24416,168,95,4,28.00,29908.48,0.01,0.01,N,O,1996-12-14,1996-11-19,1997-01-08,DELIVER IN PERSON,otes affix. pinto beans
24421,1145,18,1,17.00,17784.38,0.04,0.04,N,O,1997-07-13,1997-10-01,1997-07-23,COLLECT COD,ically across the furiously ironic
24547,136,37,1,34.00,35228.42,0.03,0.05,N,O,1997-08-15,1997-09-27,1997-09-14,DELIVER IN PERSON,gle about the furiously special packag
24551,1799,100,4,23.00,39118.17,0.07,0.08,N,O,1997-03-17,1997-03-02,1997-04-14,TAKE BACK RETURN,ously final packages wake blithely
24551,754,19,7,26.00,43023.50,0.04,0.01,N,O,1997-03-23,1997-03-22,1997-03-26,TAKE BACK RETURN,ideas. warthogs s
24673,1115,16,2,34.00,34547.74,0.05,0.08,N,O,1997-06-29,1997-09-18,1997-07-26,TAKE BACK RETURN,thrash furiously? final foxes
24774,1478,79,1,3.00,4138.41,0.05,0.07,N,O,1997-06-22,1997-08-11,1997-07-15,NONE,e brave accounts wake furiously despi
24832,958,93,4,46.00,85511.70,0.08,0.06,N,O,1997-04-22,1997-05-01,1997-05-20,NONE,"l, unusual sheaves across the ironic, e"
24929,1347,86,3,2.00,2496.68,0.10,0.02,N,O,1997-01-21,1996-12-03,1997-02-20,DELIVER IN PERSON,romise after the furiously daring packages.
25220,110,37,1,21.00,21212.31,0.06,0.04,N,O,1997-12-16,1998-01-26,1997-12-27,TAKE BACK RETURN,pecial deposits.
25316,850,17,1,14.00,24511.90,0.05,0.01,N,O,1997-02-08,1997-01-27,1997-03-08,TAKE BACK RETURN,ithely express deposits affix f
25379,1023,29,1,11.00,10164.22,0.09,0.07,N,O,1997-01-23,1996-12-24,1997-02-22,COLLECT COD,pending packages affix
25505,1609,33,1,3.00,4531.80,0.06,0.06,N,O,1997-02-08,1997-03-11,1997-02-17,TAKE BACK RETURN,al accounts acco
25505,1940,73,2,29.00,53416.26,0.07,0.01,N,O,1997-03-21,1997-03-07,1997-04-09,NONE,ajole slyly. fluffily ironic a
25607,1191,100,3,39.00,42595.41,0.01,0.00,N,O,1997-02-28,1997-02-04,1997-03-11,COLLECT COD,furiously
25668,214,96,1,2.00,2228.42,0.09,0.06,N,O,1997-05-24,1997-07-11,1997-05-31,DELIVER IN PERSON,the quickly reg
25728,920,55,1,6.00,10925.52,0.07,0.03,N,O,1997-05-07,1997-05-09,1997-05-26,TAKE BACK RETURN,ions boost carefully. fluffily final d
25728,502,63,4,26.00,36465.00,0.07,0.03,N,O,1997-05-28,1997-04-19,1997-06-03,COLLECT COD,es. fluffily ironic instructions cajole
25763,574,5,2,10.00,14745.70,0.05,0.03,N,O,1997-09-03,1997-08-12,1997-09-09,NONE,"sias. final, ironic"
25792,1273,85,2,36.00,42273.72,0.08,0.02,N,O,1997-02-16,1996-12-27,1997-03-12,NONE,"special, s"
25794,1152,89,1,24.00,25275.60,0.03,0.05,N,O,1997-12-13,1997-12-27,1997-12-14,COLLECT COD,y around th
25794,305,62,3,22.00,26516.60,0.10,0.03,N,O,1997-10-07,1997-12-27,1997-10-22,DELIVER IN PERSON,out the express dolphins.
25795,350,51,1,49.00,61267.15,0.09,0.06,N,O,1997-11-29,1997-11-08,1997-12-11,DELIVER IN PERSON,outs sleep sl
25829,930,31,2,43.00,78729.99,0.07,0.05,N,O,1997-05-28,1997-06-28,1997-06-04,DELIVER IN PERSON,y regular dependencies
25888,1643,26,2,36.00,55607.04,0.04,0.02,N,O,1997-01-24,1996-12-17,1997-01-25,TAKE BACK RETURN,uickly. ironic platelets maintain. p
25891,1481,60,3,32.00,44239.36,0.08,0.06,N,O,1997-04-05,1997-05-04,1997-04-15,DELIVER IN PERSON,slyly final courts. ideas thrash slyly.
25924,768,65,7,13.00,21693.88,0.08,0.07,N,O,1997-10-08,1997-10-03,1997-10-14,TAKE BACK RETURN,as haggle after the furi
26018,634,28,1,30.00,46038.90,0.08,0.06,N,O,1997-08-15,1997-10-07,1997-08-16,COLLECT COD,"iously; final, e"
26018,1195,4,6,4.00,4384.76,0.04,0.03,N,O,1997-08-13,1997-08-28,1997-09-07,COLLECT COD,ly regular ideas haggle.
26115,1312,13,7,37.00,44892.47,0.07,0.05,N,O,1996-12-20,1996-12-10,1997-01-16,DELIVER IN PERSON,telets. final accounts nag th
26209,526,57,2,39.00,55634.28,0.09,0.07,N,O,1997-05-20,1997-07-22,1997-05-29,DELIVER IN PERSON,nstructions.
26213,1717,60,1,42.00,67985.82,0.02,0.02,N,O,1997-04-09,1997-04-15,1997-04-12,NONE,"haggle blithely. final, even foxes"
26242,1930,63,1,48.00,87932.64,0.00,0.04,N,O,1997-03-11,1997-02-05,1997-03-21,TAKE BACK RETURN,efully within the regul
26404,1263,1,3,27.00,31435.02,0.01,0.00,N,O,1997-04-29,1997-02-12,1997-05-10,DELIVER IN PERSON,packages. express requests sleep quickly
26500,1357,96,5,5.00,6291.75,0.03,0.03,N,O,1997-03-14,1997-02-14,1997-04-08,DELIVER IN PERSON,cial deposits. re
26598,925,28,3,16.00,29214.72,0.08,0.08,N,O,1997-10-26,1997-12-05,1997-11-04,NONE,furiously blithely bold package
26599,251,33,1,10.00,11512.50,0.02,0.02,N,O,1997-05-22,1997-07-28,1997-06-15,DELIVER IN PERSON,ges wake blithely slyly unusual reques
26624,1037,73,1,32.00,30016.96,0.10,0.05,N,O,1997-05-06,1997-04-27,1997-05-16,DELIVER IN PERSON,ly pending
26624,1636,60,3,33.00,50741.79,0.08,0.03,N,O,1997-04-29,1997-05-01,1997-05-16,NONE,l deposits snooze blithely blithely unus
26628,356,13,3,42.00,52766.70,0.09,0.04,N,O,1997-05-14,1997-03-18,1997-05-30,NONE,ly ironic deposits. express instruc
26659,1569,10,3,43.00,63234.08,0.05,0.02,N,O,1997-04-24,1997-06-23,1997-05-21,DELIVER IN PERSON,blithely regular ideas sleep fluffily ab
26790,1250,88,2,16.00,18420.00,0.01,0.06,N,O,1996-12-20,1996-12-17,1997-01-10,NONE,ecial instructions sleep. furiously unusu
26885,1179,52,5,32.00,34565.44,0.05,0.02,N,O,1997-08-02,1997-07-02,1997-08-26,NONE,en foxes wak
26950,1023,59,2,50.00,46201.00,0.09,0.01,N,O,1997-06-02,1997-06-15,1997-06-08,COLLECT COD,gside of t
27040,1457,75,3,6.00,8150.70,0.08,0.01,N,O,1997-09-10,1997-08-23,1997-09-12,DELIVER IN PERSON,inal pearls mold furiously
27269,1110,11,3,48.00,48533.28,0.04,0.07,N,O,1997-08-12,1997-08-09,1997-08-17,TAKE BACK RETURN,nic instructio
27296,854,21,1,46.00,80723.10,0.05,0.04,N,O,1997-11-20,1997-10-09,1997-12-11,TAKE BACK RETURN,unusual frays. slyly regu
27393,1398,13,1,20.00,25987.80,0.01,0.02,N,O,1997-07-26,1997-06-07,1997-08-10,DELIVER IN PERSON,yly final pinto beans around the s
27397,1109,82,1,8.00,8080.80,0.06,0.05,N,O,1997-05-02,1997-04-17,1997-05-13,COLLECT COD,the furiously speci
27399,1787,14,4,21.00,35464.38,0.04,0.04,N,O,1997-04-16,1997-05-10,1997-04-27,TAKE BACK RETURN,eposits acr
27399,408,9,7,14.00,18317.60,0.00,0.02,N,O,1997-05-18,1997-04-29,1997-05-26,TAKE BACK RETURN,s shall eat slyly whithou
27424,842,76,2,33.00,57513.72,0.09,0.06,N,O,1997-05-04,1997-03-05,1997-05-14,COLLECT COD,final accounts doubt s
27494,492,22,5,37.00,51522.13,0.08,0.06,N,O,1997-07-14,1997-05-24,1997-08-09,COLLECT COD,eep carefully
