l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
15558,1741,42,3,39.0,64066.86,0.06,0.01,N,O,1997-11-18,1997-12-20,1997-11-28,TAKE BACK RETURN,SHIP,kly ironic instructions. even ,1997
15588,210,38,1,8.0,8881.68,0.05,0.06,N,O,1997-05-15,1997-05-04,1997-05-18,TAKE BACK RETURN,SHIP,ly even ins,1997
15588,417,5,3,2.0,2634.82,0.03,0.04,N,O,1997-05-22,1997-05-26,1997-05-31,TAKE BACK RETURN,SHIP,deposits sleep furiously. bold ,1997
15590,290,18,2,15.0,17854.35,0.02,0.01,N,O,1997-09-16,1997-08-28,1997-10-12,DELIVER IN PERSON,SHIP,te carefully according to the fur,1997
15590,151,4,5,35.0,36790.25,0.1,0.03,N,O,1997-07-24,1997-09-02,1997-07-31,TAKE BACK RETURN,SHIP,o beans. sly,1997
15685,667,99,2,40.0,62706.4,0.09,0.07,N,O,1996-12-12,1997-01-25,1997-01-08,COLLECT COD,SHIP,ans use furio,1997
15750,1307,46,2,6.0,7249.8,0.05,0.05,N,O,1997-05-30,1997-07-26,1997-06-05,COLLECT COD,SHIP,ests haggle carefully. silent courts abo,1997
15812,971,74,2,31.0,58031.07,0.03,0.08,N,O,1997-11-04,1997-12-24,1997-11-10,TAKE BACK RETURN,SHIP,kly regular instructions. en,1997
15845,302,3,1,36.0,43282.8,0.04,0.06,N,O,1997-03-21,1997-01-24,1997-03-31,TAKE BACK RETURN,SHIP,furiously ironic ,1997
15909,712,9,1,8.0,12901.68,0.05,0.01,N,O,1997-01-22,1997-02-10,1997-02-12,TAKE BACK RETURN,SHIP,ss requests wake quickly carefull,1997
15939,1209,84,1,47.0,52179.4,0.03,0.02,N,O,1997-03-20,1997-03-29,1997-04-14,DELIVER IN PERSON,SHIP, carefully ironic requests. b,1997
15968,1765,92,1,4.0,6667.04,0.0,0.01,N,O,1997-07-19,1997-07-07,1997-07-20,COLLECT COD,SHIP,s boost quickly even packages. ironic acc,1997
15968,1631,14,2,46.0,70500.98,0.01,0.06,N,O,1997-07-17,1997-06-25,1997-07-19,NONE,SHIP, fluffily above the pending depo,1997
16006,1887,74,3,32.0,57244.16,0.06,0.07,N,O,1997-04-10,1997-04-30,1997-05-04,NONE,SHIP,ut the ideas. careful patterns haggle furio,1997
16034,957,60,3,48.0,89181.6,0.02,0.0,N,O,1997-08-20,1997-10-24,1997-08-27,DELIVER IN PERSON,SHIP, final packages against the final dep,1997
16163,1191,100,1,40.0,43687.6,0.03,0.07,N,O,1997-09-04,1997-07-24,1997-10-04,COLLECT COD,SHIP,sual instructions cajole slyly. f,1997
16163,905,8,3,2.0,3611.8,0.01,0.03,N,O,1997-05-28,1997-08-08,1997-06-27,COLLECT COD,SHIP,g to the blithely special pac,1997
16163,586,77,4,4.0,5946.32,0.04,0.07,N,O,1997-07-24,1997-08-18,1997-08-20,TAKE BACK RETURN,SHIP,thely. carefully express accoun,1997
16192,1935,68,5,31.0,56944.83,0.03,0.07,N,O,1997-07-05,1997-09-11,1997-07-26,DELIVER IN PERSON,SHIP,uriously pending asympto,1997
16386,232,60,2,3.0,3396.69,0.1,0.01,N,O,1997-02-03,1997-02-24,1997-02-17,DELIVER IN PERSON,SHIP,ly regular ideas wake across the ,1997
16386,1927,72,6,40.0,73156.8,0.0,0.0,N,O,1996-12-29,1997-01-23,1997-01-22,NONE,SHIP,"unts are quickly unusual, pending instruc",1997
16487,543,34,1,32.0,46193.28,0.07,0.05,N,O,1997-03-02,1997-02-19,1997-03-15,NONE,SHIP,es cajole. regular theodolites sleep slyl,1997
16514,164,91,1,30.0,31924.8,0.08,0.01,N,O,1997-06-10,1997-07-03,1997-06-24,DELIVER IN PERSON,SHIP,iously regular foxes nag sl,1997
16577,252,53,2,43.0,49546.75,0.05,0.03,N,O,1997-04-16,1997-04-14,1997-04-18,NONE,SHIP,requests haggle slyly after ,1997
16608,739,36,4,19.0,31154.87,0.0,0.01,N,O,1996-12-24,1996-12-14,1997-01-01,TAKE BACK RETURN,SHIP,foxes are above,1997
16609,1837,67,2,15.0,26082.45,0.03,0.06,N,O,1997-03-29,1997-01-08,1997-04-15,DELIVER IN PERSON,SHIP,the blithely even theodolites. quickly r,1997
16614,196,75,3,44.0,48232.36,0.1,0.04,N,O,1997-10-01,1997-11-20,1997-10-25,COLLECT COD,SHIP,l ideas. carefully final ,1997
16739,1760,45,4,4.0,6647.04,0.08,0.05,N,O,1997-07-21,1997-04-26,1997-08-13,TAKE BACK RETURN,SHIP,oost slyly abo,1997
16743,1002,38,5,21.0,18963.0,0.05,0.08,N,O,1997-01-03,1996-12-21,1997-01-05,TAKE BACK RETURN,SHIP,: carefully,1997
16769,1827,57,2,38.0,65695.16,0.07,0.06,N,O,1997-10-24,1997-12-11,1997-11-18,NONE,SHIP,"y. unusual, brave deposit",1997
16833,1025,31,2,43.0,39818.86,0.1,0.06,N,O,1997-11-09,1998-01-12,1997-11-22,COLLECT COD,SHIP,long the u,1997
16833,1225,63,6,31.0,34912.82,0.09,0.08,N,O,1997-10-17,1998-01-01,1997-11-06,COLLECT COD,SHIP,nto beans! slyly regular dependenci,1997
16931,1049,85,5,35.0,33251.4,0.08,0.03,N,O,1997-10-29,1997-12-14,1997-11-12,NONE,SHIP,s use ironic instructions. ideas after th,1997
16934,1883,27,5,8.0,14279.04,0.01,0.06,N,O,1997-10-29,1997-09-19,1997-11-21,COLLECT COD,SHIP, courts! furiously even sauternes,1997
17029,1351,52,2,9.0,11271.15,0.01,0.04,N,O,1997-10-19,1997-12-18,1997-11-02,COLLECT COD,SHIP,ests. furiously express asymptot,1997
17063,1584,5,1,2.0,2971.16,0.07,0.06,N,O,1997-10-13,1997-10-13,1997-11-08,DELIVER IN PERSON,SHIP,-ray slyly bold instructions. warhor,1997
17120,1961,6,2,9.0,16766.64,0.04,0.06,N,O,1997-12-08,1998-01-27,1997-12-21,NONE,SHIP,arefully bold ,1997
17477,788,21,1,12.0,20265.36,0.07,0.06,N,O,1997-04-21,1997-05-28,1997-05-02,TAKE BACK RETURN,SHIP,r final epitaphs. iron,1997
17569,1160,33,1,13.0,13795.08,0.06,0.06,N,O,1997-11-07,1997-09-18,1997-11-27,NONE,SHIP,"ng theodolites. unusual, ir",1997
17827,1243,55,1,29.0,33182.96,0.04,0.08,N,O,1996-12-18,1996-10-31,1997-01-05,COLLECT COD,SHIP,al platelets,1997
17857,1185,94,7,13.0,14120.34,0.05,0.08,N,O,1997-06-30,1997-08-17,1997-07-25,NONE,SHIP, regular requests,1997
17861,339,40,2,23.0,28504.59,0.02,0.01,N,O,1997-02-23,1997-01-26,1997-03-13,COLLECT COD,SHIP,d deposits haggle. ironic requests ,1997
18019,1546,87,2,49.0,70929.46,0.01,0.07,N,O,1997-05-30,1997-06-03,1997-06-03,DELIVER IN PERSON,SHIP,ctions engage above the even,1997
18053,14,90,1,19.0,17366.19,0.07,0.0,N,O,1997-10-06,1997-09-26,1997-11-02,COLLECT COD,SHIP,ic theodolit,1997
18053,1669,93,2,23.0,36125.18,0.03,0.0,N,O,1997-09-29,1997-10-19,1997-10-12,DELIVER IN PERSON,SHIP,nal foxes are fluffily foxes,1997
18053,871,38,4,40.0,70874.8,0.09,0.04,N,O,1997-10-15,1997-11-04,1997-10-21,DELIVER IN PERSON,SHIP,elets. ironic foxes against the e,1997
18118,1105,42,3,2.0,2012.2,0.08,0.02,N,O,1997-04-10,1997-05-04,1997-04-15,TAKE BACK RETURN,SHIP,special requests sleep slyly carefull,1997
18212,602,3,1,22.0,33057.2,0.0,0.02,N,O,1997-08-31,1997-09-29,1997-09-14,DELIVER IN PERSON,SHIP,"press, express accounts haggle c",1997
18212,626,89,6,47.0,71751.14,0.02,0.07,N,O,1997-10-12,1997-09-30,1997-10-24,NONE,SHIP,al accounts,1997
18243,1319,20,1,28.0,34168.68,0.04,0.0,N,O,1997-08-07,1997-09-23,1997-08-10,TAKE BACK RETURN,SHIP,ng accounts alongside of the quietly e,1997
18246,1534,15,1,47.0,67469.91,0.04,0.07,N,O,1997-07-20,1997-07-10,1997-07-28,DELIVER IN PERSON,SHIP, fluffily regular depo,1997
18276,1828,15,1,50.0,86491.0,0.04,0.05,N,O,1997-04-12,1997-02-20,1997-04-22,TAKE BACK RETURN,SHIP, enticingly even requests wake eve,1997
18305,1040,76,3,44.0,41405.76,0.04,0.06,N,O,1997-12-06,1997-09-25,1997-12-07,COLLECT COD,SHIP,regular deposits. quickly ,1997
18342,101,54,3,14.0,14015.4,0.04,0.0,N,O,1997-02-13,1997-01-21,1997-03-13,DELIVER IN PERSON,SHIP,dolites. reque,1997
18403,1099,100,3,5.0,5000.45,0.01,0.05,N,O,1997-01-22,1996-12-27,1997-01-26,DELIVER IN PERSON,SHIP, asymptotes nag c,1997
18434,762,95,3,8.0,13302.08,0.07,0.0,N,O,1997-07-17,1997-09-12,1997-07-25,DELIVER IN PERSON,SHIP,quick deposit,1997
18657,1119,56,3,25.0,25502.75,0.09,0.04,N,O,1997-03-09,1997-03-17,1997-03-13,TAKE BACK RETURN,SHIP,"gle furiously above the ironic, ",1997
18657,1211,23,4,20.0,22244.2,0.08,0.04,N,O,1997-05-19,1997-04-23,1997-06-13,NONE,SHIP,ully ironic dependencie,1997
18658,286,87,6,36.0,42706.08,0.0,0.05,N,O,1997-06-16,1997-07-01,1997-06-17,COLLECT COD,SHIP,ial deposits cajole furiously. blithely si,1997
18691,1390,91,1,17.0,21953.63,0.05,0.06,N,O,1996-12-21,1997-02-18,1997-01-05,DELIVER IN PERSON,SHIP, along the reg,1997
18786,746,79,4,38.0,62576.12,0.1,0.07,N,O,1997-07-15,1997-05-26,1997-08-01,DELIVER IN PERSON,SHIP,accounts sleep about the slyly eve,1997
18854,1349,26,4,7.0,8752.38,0.03,0.03,N,O,1997-04-21,1997-05-26,1997-05-15,COLLECT COD,SHIP,egular theodolites ,1997
18912,762,27,4,14.0,23278.64,0.03,0.08,N,O,1997-08-13,1997-06-30,1997-09-08,COLLECT COD,SHIP,ns. blithely regular instructio,1997
18912,489,19,5,49.0,68084.52,0.09,0.02,N,O,1997-05-24,1997-07-28,1997-06-08,DELIVER IN PERSON,SHIP,uffily final deposits. slyly re,1997
18947,651,83,2,30.0,46549.5,0.04,0.06,N,O,1997-07-16,1997-08-23,1997-07-31,TAKE BACK RETURN,SHIP,low attainments ac,1997
19076,1245,20,5,12.0,13754.88,0.02,0.07,N,O,1997-03-04,1997-02-06,1997-03-27,DELIVER IN PERSON,SHIP,"ealms. express, regular depos",1997
19168,1432,11,1,34.0,45336.62,0.05,0.02,N,O,1997-03-08,1997-04-09,1997-04-02,COLLECT COD,SHIP,", express multipliers doubt slyly bo",1997
19168,866,100,2,44.0,77741.84,0.05,0.02,N,O,1997-04-03,1997-04-29,1997-04-29,DELIVER IN PERSON,SHIP,instructions,1997
19170,1860,4,2,2.0,3523.72,0.05,0.06,N,O,1997-06-16,1997-06-23,1997-07-15,TAKE BACK RETURN,SHIP,late. fluffily ,1997
19238,1580,1,4,33.0,48892.14,0.09,0.0,N,O,1997-04-25,1997-04-22,1997-04-29,TAKE BACK RETURN,SHIP,y unusual deposits detect. bli,1997
19266,911,12,4,30.0,54357.3,0.07,0.06,N,O,1997-09-16,1997-09-28,1997-09-21,TAKE BACK RETURN,SHIP, foxes wake slyly. blithely bold packages ,1997
19270,87,88,1,40.0,39483.2,0.0,0.02,N,O,1997-11-29,1998-02-01,1997-12-15,DELIVER IN PERSON,SHIP,"ecial, express requests caj",1997
19271,1484,63,2,25.0,34637.0,0.1,0.06,N,O,1997-03-04,1996-12-29,1997-03-16,TAKE BACK RETURN,SHIP,gle about the ,1997
19271,431,90,3,26.0,34617.18,0.04,0.0,N,O,1996-12-23,1997-02-19,1997-01-13,TAKE BACK RETURN,SHIP, accounts sleep blithely acc,1997
19298,825,26,1,33.0,56952.06,0.02,0.01,N,O,1997-10-28,1997-10-09,1997-11-23,COLLECT COD,SHIP,ular theodolites use,1997
19298,205,33,4,42.0,46418.4,0.01,0.01,N,O,1997-09-12,1997-10-24,1997-09-29,TAKE BACK RETURN,SHIP,l packages cajole furiously,1997
19334,1198,35,1,49.0,53860.31,0.06,0.06,N,O,1997-08-24,1997-10-04,1997-09-18,COLLECT COD,SHIP,eodolites. final platelet,1997
19360,1356,71,1,28.0,35205.8,0.06,0.05,N,O,1996-12-30,1996-11-16,1997-01-16,NONE,SHIP,counts. quietly bold re,1997
19362,1323,62,3,6.0,7345.92,0.06,0.03,N,O,1997-09-02,1997-10-21,1997-09-30,TAKE BACK RETURN,SHIP,sly silent requests. bravely un,1997
19397,1495,35,3,46.0,64238.54,0.04,0.01,N,O,1997-09-25,1997-09-23,1997-10-09,NONE,SHIP,ies. carefully ,1997
19397,911,80,4,4.0,7247.64,0.06,0.0,N,O,1997-08-08,1997-09-07,1997-09-01,DELIVER IN PERSON,SHIP,he pending deposits boost f,1997
19585,1799,84,2,25.0,42519.75,0.08,0.05,N,O,1997-11-28,1997-10-09,1997-12-26,NONE,SHIP,"g, pending requests. quickly express somas ",1997
19622,1749,76,1,16.0,26411.84,0.0,0.02,N,O,1997-09-20,1997-10-31,1997-10-15,NONE,SHIP,final requests cajole slyly ac,1997
19651,1854,55,4,46.0,80769.1,0.03,0.03,N,O,1997-03-11,1997-02-16,1997-03-13,DELIVER IN PERSON,SHIP,sly. deposits need to cajole furiously u,1997
19651,1203,41,5,48.0,53001.6,0.04,0.07,N,O,1997-01-27,1997-01-28,1997-02-09,NONE,SHIP,lessly fluf,1997
19651,1681,64,6,39.0,61724.52,0.03,0.06,N,O,1997-01-30,1997-02-14,1997-01-31,DELIVER IN PERSON,SHIP,dencies at the bold ideas ,1997
19682,1221,59,4,5.0,5611.1,0.1,0.07,N,O,1997-03-05,1997-04-29,1997-03-11,NONE,SHIP,s sleep carefully above the sly,1997
19749,1483,1,2,24.0,33227.52,0.07,0.03,N,O,1997-07-21,1997-05-10,1997-08-06,NONE,SHIP,"ve the theodolites. bold, pending pinto bea",1997
19781,276,58,1,25.0,29406.75,0.07,0.06,N,O,1996-12-14,1997-01-07,1997-01-05,DELIVER IN PERSON,SHIP,ar pattern,1997
19809,1484,24,1,6.0,8312.88,0.06,0.06,N,O,1997-09-10,1997-09-08,1997-09-17,TAKE BACK RETURN,SHIP,es are blithely,1997
19809,1754,81,2,39.0,64574.25,0.06,0.0,N,O,1997-12-02,1997-09-27,1997-12-25,DELIVER IN PERSON,SHIP,"l, silent requests a",1997
19809,1049,50,3,13.0,12350.52,0.07,0.02,N,O,1997-10-05,1997-11-02,1997-10-09,DELIVER IN PERSON,SHIP,r platelets. fluffily final ,1997
19809,1961,62,5,36.0,67066.56,0.1,0.04,N,O,1997-09-30,1997-10-23,1997-10-27,TAKE BACK RETURN,SHIP,en excuses use fluff,1997
19875,139,66,1,29.0,30134.77,0.06,0.01,N,O,1997-02-27,1997-03-01,1997-03-07,NONE,SHIP,nto beans are,1997
19909,74,75,5,38.0,37014.66,0.05,0.0,N,O,1996-12-23,1996-11-18,1997-01-01,TAKE BACK RETURN,SHIP,ully ironic deposits among the expre,1997
19939,415,74,1,33.0,43408.53,0.07,0.08,N,O,1997-05-28,1997-05-27,1997-06-10,COLLECT COD,SHIP,ffy deposits dazzle slyly accordi,1997
19939,1805,49,2,34.0,58031.2,0.06,0.08,N,O,1997-06-13,1997-05-12,1997-07-10,TAKE BACK RETURN,SHIP, ideas wake carefully. quickly unusual,1997
19970,961,30,4,27.0,50272.92,0.04,0.02,N,O,1996-12-31,1997-01-14,1997-01-25,TAKE BACK RETURN,SHIP,sts integrate above the,1997
20258,1852,96,1,16.0,28061.6,0.1,0.02,N,O,1997-11-14,1997-12-07,1997-11-27,NONE,SHIP,nts. carefully unusual accoun,1997
20320,209,37,1,23.0,25511.6,0.06,0.01,N,O,1997-03-25,1997-01-19,1997-04-13,DELIVER IN PERSON,SHIP,beans sleep slyly fluf,1997
20320,1682,83,2,30.0,47510.4,0.06,0.08,N,O,1996-12-19,1997-02-07,1997-01-02,DELIVER IN PERSON,SHIP, pending theodoli,1997
20418,828,62,6,4.0,6915.28,0.05,0.01,N,O,1997-11-22,1997-11-22,1997-12-04,NONE,SHIP,heodolites cajole along ,1997
20485,187,40,2,34.0,36964.12,0.03,0.01,N,O,1997-03-16,1997-01-02,1997-03-26,TAKE BACK RETURN,SHIP,o the special requests are fu,1997
20583,170,49,1,10.0,10701.7,0.0,0.06,N,O,1997-07-19,1997-06-11,1997-08-08,NONE,SHIP,"inal, regular Tiresias cajole ",1997
20677,1685,9,5,40.0,63467.2,0.03,0.05,N,O,1997-01-06,1997-01-12,1997-01-17,TAKE BACK RETURN,SHIP,"tructions. final, unusua",1997
20801,424,12,1,37.0,49003.54,0.05,0.03,N,O,1997-07-12,1997-05-18,1997-08-05,NONE,SHIP,lly quickly reg,1997
20806,1528,69,1,47.0,67187.44,0.06,0.01,N,O,1997-01-18,1996-11-12,1997-01-26,NONE,SHIP,e instructions. u,1997
20806,1394,9,2,14.0,18135.46,0.08,0.05,N,O,1997-01-27,1996-12-26,1997-02-16,TAKE BACK RETURN,SHIP,ependencies. blithely regular foxes ,1997
20902,956,57,4,13.0,24140.35,0.04,0.01,N,O,1997-02-10,1997-02-07,1997-03-10,NONE,SHIP,"o the regular, ironic accou",1997
20999,1276,14,4,50.0,58863.5,0.07,0.03,N,O,1997-07-13,1997-07-20,1997-07-26,DELIVER IN PERSON,SHIP,thely slyly ironic,1997
21062,1622,46,7,14.0,21330.68,0.06,0.05,N,O,1997-11-04,1997-12-05,1997-11-07,TAKE BACK RETURN,SHIP, the furiously fi,1997
21156,514,75,1,42.0,59409.42,0.05,0.05,N,O,1997-08-04,1997-06-27,1997-08-23,DELIVER IN PERSON,SHIP,"are carefully ironic deposits. regular, e",1997
21156,728,29,2,48.0,78178.56,0.1,0.06,N,O,1997-05-02,1997-07-10,1997-05-22,NONE,SHIP,he dugouts. sometimes ironic deposi,1997
21280,1061,62,6,40.0,38482.4,0.03,0.03,N,O,1997-12-18,1998-01-31,1997-12-31,TAKE BACK RETURN,SHIP,s. carefully fi,1997
21283,326,83,1,43.0,52731.76,0.04,0.05,N,O,1997-03-04,1997-03-28,1997-04-03,NONE,SHIP, are carefully express attainm,1997
21287,1539,80,4,47.0,67704.91,0.03,0.06,N,O,1997-02-28,1997-04-19,1997-03-25,TAKE BACK RETURN,SHIP,blithely-- slyly final pinto beans ha,1997
21287,99,50,7,40.0,39963.6,0.05,0.05,N,O,1997-02-14,1997-03-28,1997-03-04,DELIVER IN PERSON,SHIP,s are furiously at the pending theodolite,1997
21380,1854,55,1,16.0,28093.6,0.05,0.04,N,O,1997-04-29,1997-06-02,1997-05-06,DELIVER IN PERSON,SHIP, sauternes haggle blithely. r,1997
21408,424,54,2,16.0,21190.72,0.07,0.06,N,O,1997-10-29,1997-10-25,1997-10-31,NONE,SHIP, the furiously bold ,1997
21408,1498,99,4,21.0,29389.29,0.06,0.05,N,O,1997-10-25,1997-11-14,1997-10-27,DELIVER IN PERSON,SHIP,inal deposits. slyly pending fra,1997
21441,1154,27,2,20.0,21103.0,0.09,0.08,N,O,1997-09-07,1997-08-14,1997-09-09,DELIVER IN PERSON,SHIP,ts cajole among ,1997
21668,1994,27,1,38.0,72047.62,0.05,0.04,N,O,1996-12-22,1996-12-19,1997-01-15,DELIVER IN PERSON,SHIP,among the blithel,1997
21700,1309,10,2,35.0,42360.5,0.1,0.03,N,O,1997-11-14,1997-09-17,1997-12-13,DELIVER IN PERSON,SHIP,se silent requests.,1997
21728,30,56,2,13.0,12090.39,0.08,0.07,N,O,1997-04-23,1997-03-14,1997-05-19,TAKE BACK RETURN,SHIP,old requests are quickly ,1997
21728,365,22,3,32.0,40491.52,0.03,0.03,N,O,1997-02-06,1997-03-26,1997-02-10,DELIVER IN PERSON,SHIP,n sheaves. fluffily quiet pinto beans up t,1997
21728,1457,58,4,31.0,42111.95,0.08,0.01,N,O,1997-04-10,1997-03-19,1997-04-14,DELIVER IN PERSON,SHIP, quickly bold warhorses about the iron,1997
21733,1881,68,5,44.0,78446.72,0.05,0.03,N,O,1997-01-10,1997-01-23,1997-01-12,TAKE BACK RETURN,SHIP,gular foxes haggle furio,1997
21761,1782,25,1,28.0,47145.84,0.05,0.05,N,O,1997-03-29,1997-04-06,1997-04-08,DELIVER IN PERSON,SHIP,bove the blithely regular p,1997
21761,1100,1,2,7.0,7007.7,0.08,0.05,N,O,1997-05-29,1997-04-26,1997-06-23,DELIVER IN PERSON,SHIP,pecial dep,1997
21764,1682,65,1,25.0,39592.0,0.1,0.02,N,O,1997-06-02,1997-04-18,1997-06-25,DELIVER IN PERSON,SHIP,silent attainments. eve,1997
21764,763,64,2,5.0,8318.8,0.0,0.01,N,O,1997-05-09,1997-04-01,1997-05-20,NONE,SHIP,furiously against the idly ,1997
22082,757,58,1,17.0,28181.75,0.06,0.06,N,O,1997-10-12,1997-09-18,1997-10-27,COLLECT COD,SHIP,across the s,1997
22273,1001,37,2,22.0,19844.0,0.06,0.03,N,O,1997-01-27,1997-02-25,1997-02-10,NONE,SHIP, final instructions ,1997
22275,1396,97,4,7.0,9081.73,0.0,0.05,N,O,1997-10-02,1997-09-29,1997-10-03,COLLECT COD,SHIP,olites sleep along the slyl,1997
22309,1035,6,3,33.0,30888.99,0.03,0.04,N,O,1997-01-12,1997-02-18,1997-02-01,DELIVER IN PERSON,SHIP,affix requests. stealthily special foxes na,1997
22372,1852,82,5,32.0,56123.2,0.09,0.08,N,O,1997-06-23,1997-06-14,1997-07-06,DELIVER IN PERSON,SHIP,al foxes. never final foxes snooze ,1997
22405,1770,55,1,17.0,28420.09,0.03,0.01,N,O,1997-05-07,1997-05-28,1997-05-28,DELIVER IN PERSON,SHIP,deas wake blithely. quickly express packag,1997
22471,660,23,3,32.0,49941.12,0.01,0.01,N,O,1997-05-07,1997-07-14,1997-05-22,TAKE BACK RETURN,SHIP,cuses detect furiously. furiously ,1997
22592,331,60,4,14.0,17238.62,0.1,0.05,N,O,1997-06-26,1997-08-31,1997-07-09,COLLECT COD,SHIP,"e unusual, pending packages. blithely p",1997
22691,1287,62,3,45.0,53472.6,0.04,0.07,N,O,1997-08-09,1997-07-15,1997-08-22,NONE,SHIP,bits cajole,1997
22691,1096,67,4,7.0,6979.63,0.05,0.01,N,O,1997-07-16,1997-07-12,1997-08-03,DELIVER IN PERSON,SHIP,lly. ironic theodolites haggle. ,1997
22791,819,20,2,19.0,32676.39,0.04,0.04,N,O,1997-03-29,1997-04-24,1997-04-22,COLLECT COD,SHIP,riously. carefully busy de,1997
22823,1029,100,3,2.0,1860.04,0.04,0.01,N,O,1997-05-04,1997-04-17,1997-05-17,DELIVER IN PERSON,SHIP,ackages. dependencies detect,1997
22915,1023,29,1,7.0,6468.14,0.08,0.01,N,O,1997-12-01,1997-11-25,1997-12-31,NONE,SHIP,counts must are unusual instructions.,1997
23109,606,7,1,27.0,40678.2,0.03,0.05,N,O,1997-08-12,1997-07-29,1997-08-14,NONE,SHIP,riously. carefully final instructions wa,1997
23110,920,89,1,19.0,34597.48,0.04,0.06,N,O,1997-01-25,1996-12-20,1997-01-30,TAKE BACK RETURN,SHIP, even dependencies. regular idea,1997
23141,1778,63,3,35.0,58791.95,0.07,0.01,N,O,1997-10-17,1997-09-11,1997-11-09,TAKE BACK RETURN,SHIP,al depende,1997
23141,1462,80,4,1.0,1363.46,0.05,0.01,N,O,1997-10-22,1997-10-20,1997-11-08,NONE,SHIP,ss pinto beans p,1997
23200,171,72,4,2.0,2142.34,0.05,0.06,N,O,1996-12-26,1996-12-11,1997-01-01,DELIVER IN PERSON,SHIP,g to the carefull,1997
23203,568,29,2,30.0,44056.8,0.05,0.05,N,O,1997-11-07,1997-12-18,1997-11-11,COLLECT COD,SHIP,above the requests haggle boldly furio,1997
23203,1602,44,3,28.0,42100.8,0.05,0.05,N,O,1997-11-30,1997-11-30,1997-12-15,COLLECT COD,SHIP,g to the request,1997
23204,1543,24,1,29.0,41891.66,0.03,0.08,N,O,1997-05-01,1997-04-27,1997-05-12,TAKE BACK RETURN,SHIP,er the slyly quick frets. ,1997
23456,1950,51,5,49.0,90745.55,0.07,0.02,N,O,1997-09-25,1997-08-03,1997-10-05,DELIVER IN PERSON,SHIP,. furiously f,1997
23457,1715,42,4,39.0,63051.69,0.07,0.04,N,O,1997-08-24,1997-07-14,1997-09-21,DELIVER IN PERSON,SHIP,along the fl,1997
23492,933,36,4,27.0,49516.11,0.0,0.08,N,O,1997-10-18,1997-10-21,1997-11-14,NONE,SHIP,age about the blithe,1997
23588,1046,52,1,8.0,7576.32,0.1,0.03,N,O,1996-12-15,1997-01-04,1997-01-08,DELIVER IN PERSON,SHIP,sts breach blithely. blithely final pa,1997
23621,64,65,4,13.0,12532.78,0.09,0.04,N,O,1997-01-08,1997-02-28,1997-01-31,COLLECT COD,SHIP,nding grouches cajole. furious,1997
23623,1122,95,1,35.0,35809.2,0.09,0.02,N,O,1997-02-15,1997-02-23,1997-02-19,NONE,SHIP,s according to the slyly fluffy inst,1997
23653,1775,18,3,20.0,33535.4,0.03,0.05,N,O,1997-01-27,1996-12-27,1997-01-28,NONE,SHIP,the carefully even acco,1997
23686,1670,94,5,2.0,3143.34,0.01,0.06,N,O,1997-01-18,1997-01-26,1997-01-31,TAKE BACK RETURN,SHIP,gular deposits among the fluffily final the,1997
23716,1435,36,3,47.0,62812.21,0.08,0.08,N,O,1997-05-15,1997-05-30,1997-05-16,DELIVER IN PERSON,SHIP,al dependencies. special requests impres,1997
23716,301,58,5,20.0,24026.0,0.03,0.04,N,O,1997-06-14,1997-04-12,1997-06-22,DELIVER IN PERSON,SHIP,"final, special ",1997
23780,941,76,1,25.0,46048.5,0.06,0.07,N,O,1997-06-25,1997-07-01,1997-07-20,NONE,SHIP," unusual, regular p",1997
23813,1405,6,3,43.0,56175.2,0.07,0.04,N,O,1997-10-14,1997-07-22,1997-10-27,DELIVER IN PERSON,SHIP, express theodolites. pending id,1997
23845,1871,58,1,11.0,19501.57,0.08,0.0,N,O,1997-06-30,1997-07-09,1997-07-20,TAKE BACK RETURN,SHIP,quickly above the bol,1997
23872,1963,8,1,39.0,72733.44,0.09,0.01,N,O,1997-02-06,1996-12-20,1997-02-16,DELIVER IN PERSON,SHIP,ajole busily furiously ,1997
23908,1572,53,3,10.0,14735.7,0.08,0.02,N,O,1997-07-31,1997-07-13,1997-08-23,TAKE BACK RETURN,SHIP,ing requests. furiously final packages ,1997
23908,526,27,4,5.0,7132.6,0.02,0.07,N,O,1997-05-14,1997-06-30,1997-06-08,TAKE BACK RETURN,SHIP,uickly regular fox,1997
23909,798,31,1,49.0,83240.71,0.08,0.08,N,O,1997-01-25,1997-02-16,1997-02-15,NONE,SHIP,accounts. furiously bold pains are regula,1997
23975,1787,30,1,12.0,20265.36,0.09,0.07,N,O,1997-04-07,1997-04-26,1997-05-04,TAKE BACK RETURN,SHIP,uriously regular accounts. blithely sp,1997
24002,137,64,3,43.0,44596.59,0.03,0.07,N,O,1997-02-13,1997-01-17,1997-03-14,DELIVER IN PERSON,SHIP,ular excuses are slyly outside the slyly ,1997
24006,40,91,1,22.0,20680.88,0.05,0.06,N,O,1997-01-14,1996-12-03,1997-01-27,DELIVER IN PERSON,SHIP,egular theodolites,1997
24032,975,10,1,6.0,11255.82,0.09,0.06,N,O,1997-09-07,1997-10-07,1997-09-27,NONE,SHIP,es across the req,1997
